,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,242288918.0,1483999.0,20096.0,91111.0,517704.0,855088.0,12024709.0,3236184.0,7499851.0,1288674.0
Alaska,0.0021668345557595827,0.0016111870695330658,0.00263734076433121,0.003742687491082306,0.0007417365907931945,0.0018863555563871789,0.0021489917136456277,0.0015737671281979022,0.0024260481974908567,0.001981106160285689
Alabama,0.016851781887935957,0.015386128966394182,0.018909235668789808,0.012479283511321356,0.008848685735478189,0.019571085081301575,0.013215953916223669,0.015118732433013697,0.013234929600601398,0.008327164201341844
Arkansas,0.009856001750769302,0.006630058376050118,0.009056528662420382,0.008550010426841984,0.0036507347828102546,0.008172258293883202,0.007612408749351024,0.007954739285528882,0.00811509455321179,0.003827189809059545
Arizona,0.013975051058670376,0.013977098367316958,0.012589570063694268,0.015321969904841347,0.009053435940228394,0.016847388806766086,0.01851712170331939,0.01701355670752961,0.020439872738805077,0.011102885601789125
California,0.11417360822090922,0.17112073525656016,0.1455015923566879,0.13290382061441539,0.1609819510762907,0.1819333214827012,0.12856261220125992,0.12977290537250044,0.11951370767232576,0.17818625967467336
Colorado,0.013603593706254448,0.010383430177513597,0.00950437898089172,0.014751237501509149,0.0075641679415264325,0.011645585015811238,0.016401644314219994,0.015629519211515785,0.017635817031565026,0.011157980994417517
Connecticut,0.013252772873417182,0.009066717699944542,0.007762738853503185,0.008780498512803065,0.011048784633690294,0.007927839006043822,0.01222133525227097,0.012088311418633799,0.012113840661634477,0.013180990692758602
District of Columbia,0.0025671830355856393,0.006749330693619065,0.011196257961783439,0.0026890276695459383,0.008618824656560506,0.0059455868869636806,0.0035387966561186636,0.0034744625151103894,0.0033349995886584947,0.004886418132126511
Delaware,0.002657983721731755,0.0018692734968150247,0.0016421178343949045,0.004840249805182689,0.001524036901395392,0.0017670695881593474,0.0024143619608590944,0.0020307868773839807,0.0027271208454674634,0.0015574148310589025
Florida,0.049622574978852314,0.08299736051035075,0.06822253184713375,0.06620495878653511,0.08280600497581629,0.08524970529349025,0.07477661205772214,0.08384751917690712,0.07286358088980702,0.06313078404623668
Georgia,0.025680084963687858,0.024169827607700544,0.03657444267515923,0.02942564564103127,0.02513791664735061,0.022732163239339107,0.0269870148208992,0.02984131928221634,0.026307455974792032,0.023774049914873738
Hawaii,0.004469870140738339,0.0019211603242320244,0.0025875796178343948,0.004313419894414506,0.002049433653207238,0.0015729375222199352,0.0050027821879099115,0.003867209033849744,0.005823849033800805,0.0030760300898442896
Iowa,0.011696779297186015,0.004415771169657122,0.002935907643312102,0.0036987849985182907,0.001979895847820376,0.006001721460247366,0.00921278011800535,0.008037243864996551,0.010732079877320229,0.0033227953695038467
Idaho,0.004119049307901074,0.0014407017794486384,0.001542595541401274,0.0019207340496756704,0.0004674485806561278,0.0019764047676964244,0.0032717631669922326,0.0030121896653589534,0.003723140633060577,0.0012966817053808798
Illinois,0.047802433952014264,0.06214020359851995,0.048119028662420384,0.04876469361548002,0.07032203730316938,0.058941301947869694,0.04450219959584885,0.040216192898796854,0.045666507241277195,0.04848937745310296
Indiana,0.02282811795791667,0.01224326970570735,0.015276671974522293,0.017659777633875162,0.009466799561139183,0.013275826581591602,0.017438675646953287,0.016180476759047074,0.018363298150856598,0.015217192245672684
Kansas,0.010219204495353766,0.006018871980371954,0.005473726114649681,0.008868303497931095,0.003925022792947321,0.0069957711954792955,0.00935473781527686,0.008706859684121793,0.010405940064675951,0.0048639143802078726
Kentucky,0.015382461693935172,0.008483159355228677,0.01393312101910828,0.008571961673123992,0.006492126775145643,0.009551063750163727,0.009088286460819966,0.009755625761699582,0.00940445350180957,0.005572394569922261
Louisiana,0.018411902768082855,0.0208328981353761,0.024681528662420384,0.01756099702560613,0.015427734767357409,0.024363574275396215,0.019217928683346933,0.01991265020777558,0.01976665936429937,0.014279794579544555
Massachusetts,0.024165364426614013,0.022277643044233856,0.008608678343949044,0.020502464027395157,0.02004813561417335,0.02413786651198473,0.020300283358208503,0.01917567109904752,0.01705887223626176,0.04198889711439821
Maryland,0.018717323257847064,0.023463627670908135,0.021695859872611464,0.019701243538101876,0.0254276575031292,0.022716960125741443,0.01776250884740745,0.016290173859088358,0.017931689576232916,0.02047531028017947
Maine,0.004899109747974524,0.0012169819521441725,0.0014928343949044587,0.0020414659042267123,0.0005872081343779457,0.001503938775892072,0.0033366296015978434,0.0028267861159934045,0.0038555432634595006,0.001596990394777888
Michigan,0.037971196024739355,0.048363913991855786,0.055931528662420384,0.06787325350396768,0.04914391235145952,0.04563506913908276,0.043431737100664974,0.04128380833722681,0.042596846257345646,0.05368464018052665
Minnesota,0.01752453242620036,0.008165773696613003,0.005573248407643312,0.015793921699904512,0.00841021124039992,0.0072659188294070315,0.015290848202646734,0.01402392447401013,0.016758466268196527,0.009931138519128965
Missouri,0.021061631881983147,0.01872777542302926,0.021048964968152867,0.016167092886698643,0.016179129386676556,0.020489119248545178,0.017666123978551166,0.017524034480116087,0.017862221529467717,0.016881693896206487
Montana,0.0033389888678276238,0.0008241245445583184,0.0016421178343949045,0.0017560997025606129,0.0003785947182173597,0.0009753382108040342,0.0029926711739968093,0.0020150275756879088,0.003672206287831585,0.001493007541084867
North Carolina,0.02646840001159277,0.020915782288262998,0.025826035031847133,0.020447585911690137,0.01163406116236305,0.026469790243811162,0.022217335987091247,0.02687239044504268,0.022112572636443045,0.01113702922538982
North Dakota,0.002773548231372266,0.0002574125723804396,0.0004976114649681529,0.0006914642578832413,9.851189096472116e-05,0.0003017233313998091,0.001551472056413174,0.0009455581017643002,0.001969105786234953,0.0006425209168494126
Nebraska,0.006578922441677667,0.0026981150256839797,0.0027368630573248406,0.0037865899836463214,0.0014506358845981487,0.003336498699549052,0.005143825102129291,0.004176523955374602,0.006092387702102349,0.002052497373268957
New Hampshire,0.004362560238929294,0.0010653645993022906,0.0015923566878980893,0.0030841501026220765,0.000540849597453371,0.0011554366334225249,0.002832334653587043,0.0022693394442343203,0.003256864703045434,0.001775468427236058
New Jersey,0.03166467564150004,0.027969695397368866,0.017466162420382167,0.028086619617828802,0.03450234110611469,0.024248966188275357,0.030117568749480756,0.023914585820830954,0.029321382518132693,0.05032847717886758
New Mexico,0.0061909558735988085,0.006352430156624095,0.007563694267515924,0.007090252549088474,0.0031388592709347424,0.008190969818311097,0.007382715041170643,0.008285993627061996,0.0075704170656190365,0.004021963661872591
