,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,244498982.0,1566221.0,20675.0,92486.0,542968.0,910092.0,12356865.0,3218077.0,7705872.0,1432916.0
Alaska,0.002098168245134043,0.0017124020173398262,0.0014026602176541716,0.0032004843976385614,0.0006888067068409188,0.002178900594665155,0.001826191351932711,0.0013427273492834385,0.002064789033609694,0.0016288463524728595
Alabama,0.016879415882394146,0.014718229419730677,0.019733978234582828,0.013277685271284303,0.008950803730606591,0.018191567445928543,0.013369815078500899,0.015823114238720827,0.013403025640706204,0.007681538903885504
Arkansas,0.009905971714843377,0.006536114635163237,0.010205562273276904,0.008433708885669182,0.003751602304371528,0.007921177199667727,0.007442178902173003,0.008217019045846324,0.00783337693644535,0.003598256980869779
Arizona,0.01417592814353722,0.013501925973409882,0.014220072551390569,0.01454274160413468,0.008748213522712205,0.016215943003564475,0.019245010769317297,0.017020413122495203,0.021687487152654495,0.01110602435872026
California,0.11520702364314957,0.16722544264187494,0.14200725513905682,0.1273706290681833,0.15864839180209514,0.17696562545325087,0.13006373380303177,0.12666912569214472,0.1211590330075558,0.18557473013072642
Colorado,0.013456088745596496,0.009927079256375697,0.009044740024183796,0.0137209956101464,0.005985619778697823,0.011913081314856081,0.015191474536623974,0.014139810824911897,0.016653663595761776,0.009690030678699937
Connecticut,0.01325567891321527,0.009423318931364092,0.00841596130592503,0.009179767748632226,0.01119771330907162,0.008412336335227647,0.012175822913012321,0.012267263959190535,0.011819428093277438,0.013887066652895215
District of Columbia,0.0025357978791093697,0.007606844755625164,0.01784764207980653,0.0017840538027377117,0.010479438935627883,0.0062521151707739435,0.004010483241501789,0.003822158388379147,0.0037145698760633447,0.0060247774468287045
Delaware,0.0026993977422777164,0.0019033073876547435,0.0016444981862152358,0.005308911619055857,0.0014439156635381828,0.0018371769007968425,0.0023220290907119243,0.002134193805803901,0.0025725836089672913,0.0013964531068115648
Florida,0.050621887660865596,0.08832916938286486,0.06848851269649335,0.06653980061847198,0.09193175288414787,0.08884486403572386,0.07832642017210675,0.08823903219220672,0.07646311799625014,0.06608482283678876
Georgia,0.02618006810351464,0.02719220339913716,0.036178960096735185,0.03211296844927881,0.02871808283361082,0.025577633909538815,0.0293258848421505,0.032039631121318725,0.029038634433585193,0.024776051073475348
Hawaii,0.004470366261075067,0.0017941273932605935,0.002128174123337364,0.00383841878770841,0.001692549100499477,0.001639394698557948,0.005070056199529573,0.004265280165763591,0.005832694859193094,0.0027761571508727657
Iowa,0.011591050305477345,0.0046474922759942566,0.0022732769044740025,0.004822351491036481,0.002084837412149519,0.006212558730326165,0.008760636294076208,0.0075234371334184985,0.0103099298820432,0.0032074455166946282
Idaho,0.004085906582629453,0.0014972344260484312,0.0017412333736396613,0.0019354280647881843,0.0003720292908606032,0.002118467143981048,0.0030222066843005892,0.0027006811832035096,0.0034899359864788825,0.0012289624793079287
Illinois,0.047214920510384784,0.05973422652358767,0.0479322853688029,0.0481045779901823,0.06648089758512472,0.05715905644704052,0.044939877549847795,0.0404875333933899,0.04608797031666241,0.04876489619768361
Indiana,0.022801730929088285,0.013527465153385123,0.01731559854897219,0.018716346257811992,0.009140501834362246,0.015531396825815412,0.017008925807638103,0.016201290397961268,0.017951894347583246,0.01375167839566311
Kansas,0.01017182149249194,0.005799309292877569,0.004111245465538089,0.008422896438379863,0.003933933491476477,0.006683939645662197,0.009086447088318923,0.00911134195981016,0.00998290654192024,0.00420959777125805
Kentucky,0.015218877271235429,0.007843082170396132,0.011076178960096736,0.009028393486581753,0.005090539405637164,0.00929136834517829,0.00844566967430655,0.009554463737194605,0.008657164302755094,0.004818147051187927
Louisiana,0.018077784880102282,0.020246823404870704,0.02476420798065296,0.018402785286421728,0.01701389400480323,0.02226038686198758,0.01803960794262946,0.0198388665031943,0.018056489907955907,0.01390800298133317
Massachusetts,0.02401236991653405,0.023225330269483042,0.010060459492140267,0.020284151114763317,0.019065580292024577,0.026305032897772973,0.020768940989482364,0.019361562821523536,0.018418811005425473,0.03656808912734592
Maryland,0.018993944113845022,0.023921272923808325,0.021717049576783554,0.018608221784918798,0.025773157902491493,0.02340642484496073,0.018407338754611303,0.017008604828287203,0.01836378803073812,0.021782853984462454
Maine,0.0049325358745256455,0.001211834089825127,0.0017896009673518743,0.00242198819280756,0.0005727777695923148,0.0014569955564931896,0.003338144424172312,0.0030614556457163704,0.003754020310744845,0.0017230598304436547
Michigan,0.03803696818664055,0.04404231586730097,0.04880290205562273,0.06987003438358239,0.04129893474385231,0.04294620763615107,0.04020979431271605,0.03798976842381335,0.039670137266749304,0.04809772519812745
Minnesota,0.017611525270072495,0.007974608947268617,0.005997581620314389,0.014456242025820125,0.007512413254556438,0.007636590586446205,0.014024754660668382,0.012170933138020004,0.015511028472832146,0.010195294071669239
Missouri,0.02101849242055331,0.018128348425924565,0.019975816203143894,0.016272733170425793,0.015908856507197477,0.01959911745186201,0.017850644156102703,0.01821118636999674,0.018122283889480645,0.015580117745911136
Montana,0.0032883572496837637,0.0006314562248878032,0.0010157194679564691,0.0014596803840581276,0.00033519470760707816,0.0007153122980973352,0.0026963149633827026,0.0017578821140699864,0.0033637984124314547,0.0012143070494013606
North Carolina,0.026691317675915722,0.0209121190432257,0.024667472793228538,0.01981921588132258,0.013048651117561256,0.025629277040123417,0.023028251906935943,0.02821281156417326,0.023024779025657315,0.011403320222539214
North Dakota,0.0027116677320153425,0.0002502839637573497,0.0005804111245465538,0.0008001210994096403,9.945337478451768e-05,0.0002768950831344523,0.0014319975171696057,0.0009017807839899418,0.001817704732183457,0.0005485318050744077
Nebraska,0.0065480845233130665,0.0027927093302924683,0.0028053204353083432,0.004162792206387994,0.0016538727880832755,0.003332630107725373,0.005010008606551905,0.0038069319037425144,0.006051748588608791,0.0021096840289312143
New Hampshire,0.004486726247391901,0.0010356137479959726,0.0012091898428053204,0.002984235451852172,0.00042543943657821456,0.0011976811135577501,0.002828468223938677,0.002327166192729385,0.003239607405884759,0.0017432982812670107
New Jersey,0.031574773591490864,0.028727108115649068,0.019879081015719467,0.02811236295223061,0.03485840786197345,0.025332603736765075,0.029441690914321715,0.023515596426064385,0.028431045831023405,0.048185657777566865
New Mexico,0.006175894834605078,0.00634520926484832,0.008367593712212818,0.006271219427805289,0.0028675723062869265,0.008381570214879374,0.007268591183928933,0.008619122538087188,0.007292101400075164,0.004109103394755869
Nevada,0.004335396373961181,0.005283417857377726,0.005368802902055623,0.008455333780247822,0.005685417925181594,0.004719303103422511,0.004865959124745637,0.005088753314479424,0.0048535714063249425,0.004432220730314966
New York,0.07320275877467662,0.1253948197604297,0.10853688029020556,0.05924139869818135,0.1794470392361981,0.10025250194485832,0.07549204430088052,0.06776096407885827,0.07278696038553456,0.10740196913147736
Ohio,0.04446644280915656,0.03137743651757958,0.0282950423216445,0.05008325584412776,0.032314979888317545,0.02898717931813487,0.03689366194419054,0.03484379025113445,0.03897741877882217,0.030291377861647158
Oklahoma,0.013345658837957861,0.009053000821723115,0.011753325272067714,0.013288497718573622,0.006313447569654197,0.010195672525415013,0.013611381203889498,0.016663367594995395,0.012512276352371282,0.012667874460191665
Oregon,0.01121068062361094,0.009551014831240292,0.0067230955259975815,0.012012628938433925,0.009740905541394704,0.009251811904730511,0.014447030051716192,0.015026054379680784,0.014777302296222932,0.011370519974653085
