,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,270248003.0,1533887.0,16974.0,93144.0,447186.0,976583.0,10951827.0,2332735.0,7376311.0,1242781.0
Alaska,0.002271987186525112,0.0026175331038075164,0.0024154589371980675,0.004519883191617281,0.0011896615725894817,0.0030934390625271995,0.002311577785149455,0.001756736191637713,0.002523076914734208,0.0020977147220628575
Alabama,0.016103726768334343,0.014529101557024734,0.020855425945563805,0.015492141200721463,0.012741901580103134,0.015145666062178023,0.016232816679810594,0.017989613050775163,0.016396136225818026,0.01196590549742875
Arkansas,0.009391373744952336,0.008111418898523815,0.01184164015553199,0.009587305677230954,0.005460814962901343,0.009119552562352612,0.008790405472986379,0.010099304035820614,0.00888316666691521,0.005782997969875626
Arizona,0.017276723410237373,0.017591908660807478,0.022151525863084717,0.01557802971742678,0.017252329008511,0.017860233077987227,0.025566601809908062,0.024208922145035762,0.02482772215000154,0.032500496869520855
California,0.12087785899383685,0.1498695797017642,0.1279014964062684,0.10502018380142575,0.15381071858242432,0.15272434601052853,0.10854727708901903,0.11532042859561845,0.09818756286170689,0.1573221669787356
Colorado,0.01469391061513228,0.009784293106337038,0.010781194768469424,0.02021600961951387,0.007240834909858537,0.009936687409057909,0.014900618864779365,0.013388147389223379,0.01570852964306955,0.012944356246193015
Connecticut,0.012114798124891232,0.00781869850908183,0.007953340402969246,0.0078158550201838,0.009792345914228085,0.0069128788848464495,0.01022459540312315,0.009345682214224934,0.010502810957943611,0.010223040101192406
District of Columbia,0.0019352594438967973,0.005859623296892144,0.015317544479792625,0.002039852271751267,0.008063758704431713,0.005050261984900413,0.0033987023352359384,0.002726842097366396,0.0033024637925380316,0.00523101012970105
Delaware,0.002753026818851276,0.0036977952091646906,0.0012371862849063274,0.0053572962294941165,0.0032313176172778218,0.0037958883167124556,0.003125505908740158,0.002741417263426836,0.0033416432685660896,0.002563605333522157
Florida,0.05519374735213122,0.09128182193342795,0.05696948273830564,0.07948982221077042,0.08094618346728207,0.09773567633268243,0.08100082296771123,0.08706732655016536,0.07859646915646588,0.08388444947259413
Georgia,0.028277729771050333,0.0285301329237421,0.036408624955814775,0.024929141973718115,0.03199563492595922,0.027149766072110615,0.034123712874573345,0.03245975217930884,0.03463235213374274,0.03422807397280776
Hawaii,0.004414463702808564,0.0019206108403030994,0.0014139271827500884,0.003779094735033926,0.0027393523053047277,0.001377251088745145,0.005540354134520204,0.004787942050854469,0.005953382388567944,0.004501195303114547
Iowa,0.010590272520903698,0.005812683724420378,0.003181336161187699,0.0078158550201838,0.0032559158828764766,0.006838128454007494,0.00833395195157849,0.008265833881688233,0.008949731105426547,0.0048069611621033796
Idaho,0.004547674677914271,0.002260922740723404,0.0021208907741251328,0.004144120931031521,0.0005903583743677127,0.0028487081999174673,0.003851868733865135,0.003651507779494885,0.004254836868998609,0.0018362044479276719
