,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,249464396.0,1820127.0,23438.0,102555.0,639271.0,1054863.0,12655486.0,3073909.0,7945670.0,1635907.0
Alaska,0.0022048958040489274,0.0015850542297323209,0.0017492960150183462,0.003910097021110623,0.0006601269258264492,0.0019158886035437778,0.0020115387113541117,0.0016002425576033643,0.0021933958999052314,0.0019010860641833552
Alabama,0.01619704881653733,0.015729671610827157,0.019924908268623604,0.012861391448491053,0.009080655934650564,0.01994477007914772,0.013430855203822279,0.014504333082078878,0.014012160082157955,0.008590341626999579
Arkansas,0.009423088174875263,0.006873696176145951,0.010282447307790767,0.009936131831700064,0.004162553909062041,0.008143237557862964,0.008051607026391558,0.009259870737878057,0.008385699380920677,0.004158549355189506
Arizona,0.014692389209721135,0.013136995385486837,0.012117074835736838,0.014626298083954952,0.009224569861607988,0.015385884233308021,0.020957630548522593,0.01991145476329976,0.02169420577496926,0.019345843009413128
California,0.11929566494130088,0.1708952177512888,0.15159143271610206,0.12371898005948027,0.17552493386998627,0.17310494348555217,0.13070900635503055,0.13025499453627287,0.11976082570758664,0.18473788546659436
Colorado,0.013205868463890935,0.009520214798198147,0.00588787439201297,0.014831066257130321,0.004669381217042538,0.012024310265882868,0.014389490850055068,0.012954840237625772,0.016131049993266772,0.008626407246866722
Connecticut,0.013176693959966937,0.009999851658702937,0.007082515573001109,0.00895129442738043,0.012071562764461394,0.008911109783924547,0.012553212101060363,0.013128235090889158,0.011891382350387066,0.01468726522962491
District of Columbia,0.002432812095558518,0.008196680781066376,0.020138237050942913,0.0029545122129589,0.011520935565667769,0.006426426938853671,0.003987993823390109,0.003915210242072879,0.0038166699598649327,0.004956883245807983
Delaware,0.002670393092888494,0.002398184302523945,0.0014079699633074495,0.0057237579835210375,0.0017175814326005716,0.002509330595537051,0.002476712470781446,0.0021031852276693942,0.0027589869702617903,0.001807559965205846
Florida,0.0518628157262169,0.08844987190454293,0.058836078163665845,0.06612061820486569,0.08435858970608709,0.09375814679252187,0.07735333119565696,0.09135989386803578,0.07440656357487789,0.06534723550910901
Georgia,0.025968499328457278,0.026919000707093518,0.03272463520778223,0.03385500463166106,0.026697597732417082,0.02624985424647561,0.03075069578521125,0.03412755550017909,0.030283538077972027,0.02667449922275533
Hawaii,0.004442433540696525,0.0017103202139191387,0.0018772932844099326,0.0035103115401491883,0.001584617478346429,0.0016077917227165991,0.0051015820332779,0.004427912472360112,0.005881819909460121,0.0025777748979618036
Iowa,0.01113086694744207,0.0045716590106075015,0.0023039508490485536,0.004972941348544683,0.00170350289626778,0.006321200004171158,0.008340256549610185,0.007302753594852678,0.009864995651719742,0.002884027025986196
Idaho,0.004035642024042581,0.0015251682986956404,0.0011519754245242768,0.002681487982058408,0.00023620655402794747,0.0022021817051124173,0.0030081025730659414,0.002663383984366486,0.0035511165200669045,0.0010183952999773215
Illinois,0.04582057473243597,0.06075125526954987,0.05043092414028501,0.04392764857881137,0.07045212437291853,0.056737225592328105,0.04486915792882233,0.03952817080791917,0.04692643918008173,0.04491269980506227
Indiana,0.022224249587905122,0.014435805853108052,0.014677020223568564,0.020506069913704843,0.008789699517106203,0.017261957239944902,0.018440698365910245,0.017013190696276305,0.019726593226247754,0.014877373836043248
Kansas,0.00993157356210463,0.0060946296604577595,0.004181244133458486,0.009770367120081907,0.00455831720819496,0.006710824059617221,0.009290121296013445,0.009402034998433591,0.010113810414980738,0.005079139584340675
Kentucky,0.014772833554973512,0.007903844072419123,0.011263759706459596,0.010413924235775925,0.003981097218550505,0.009962431140347136,0.008471266927244042,0.009194807003070033,0.009010442165355471,0.0044929204410764185
Louisiana,0.016916133394843245,0.02083041458096056,0.030890007679836164,0.017366291258349178,0.017812477024610845,0.022772625449939944,0.0186339742306222,0.019739361184732535,0.01884699465243334,0.015522276021803196
Massachusetts,0.02411736943816223,0.024338960962614148,0.01036777882071849,0.0197942567402857,0.02043264906432483,0.027458542009720692,0.021685615234373457,0.021777482677593905,0.019121483776698502,0.03396708981623039
Maryland,0.019166935549391986,0.024141172566529697,0.02355149756805188,0.021305640875627713,0.027209117885841842,0.022570703494197826,0.018556537457352487,0.017420489676174537,0.018551865355596192,0.020713891437593945
Maine,0.0049222575232739825,0.0009664160797570719,0.0012799726939158632,0.002359709424211399,0.00048179879894442263,0.0011176806846007492,0.003448860043778643,0.0032876705198494815,0.003948313987366704,0.001325869991387041
Michigan,0.03726101659813611,0.040364216343145284,0.0414284495264101,0.0702939885914875,0.03402625803454247,0.04127171016520629,0.03822563590209021,0.03457324208361406,0.03916007083103124,0.04054998236452317
Minnesota,0.017537969626735834,0.007357728334341505,0.004991893506271866,0.014499536833894008,0.006346291322459489,0.0073289138020766675,0.014632784548930005,0.012912223491326516,0.016298185049215486,0.00977683939245935
Missouri,0.02051223774634357,0.020109585759675013,0.019156924652274084,0.01621568914241139,0.017321292534777894,0.02219909125640012,0.017812196228576285,0.01774157920745214,0.018033343947080612,0.016870763435818784
Montana,0.003203122420724118,0.0006994017450430656,0.001663964502090622,0.0019014187509141436,0.00027062075395254906,0.0008209596886041125,0.002742051944903578,0.001843255607111336,0.003410410953387191,0.0011846639203817822
North Carolina,0.026571475153512488,0.022708305519340135,0.030335352845805956,0.0221539661644971,0.015771089256356067,0.026796844708744168,0.0254676904545586,0.033001627569326224,0.025430077010497543,0.011493929667151006
North Dakota,0.0025606860547747264,0.00025932256375516655,0.00021332878231931053,0.0011115986543805763,7.821409073773095e-05,0.0002872410919711849,0.0014377954351180193,0.0008864933867593348,0.0018401217266762904,0.0005195894387639396
Nebraska,0.006327095270140273,0.0028618882088997087,0.0018346275279460705,0.004612159329140462,0.0012623754245069776,0.0036838907042905096,0.0048429590139801824,0.0037164405322343635,0.005921967562206837,0.0017189241197696447
New Hampshire,0.004446534326285182,0.0008015924163533644,0.0008959808857411042,0.003763834040271074,0.00047241310805589494,0.0007109928019088734,0.0030797710968982145,0.002653949742819322,0.0035379017754324053,0.0016547395420399816
New Jersey,0.030987139343122937,0.027501927063331294,0.01843160679238843,0.022495246453122713,0.03639927354752523,0.022798221190808664,0.029317167274334626,0.02557915670242678,0.027658712229428103,0.044396166774761645
New Mexico,0.006073287508330447,0.006494601750317423,0.005930540148476832,0.007342401638145386,0.0027281074849320555,0.008707291847377337,0.007067922954519487,0.008569869830238957,0.0073000766455188805,0.0031181479142763004
