,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
Minnesota,0.017543319100939585,0.00882664843594395,0.006301980622481352,0.02665923143147844,0.008675997537761593,0.007325865831101737,0.014989936014002125,0.013328423230243285,0.01666841797748474,0.009325746270838382
Missouri,0.020274499280656694,0.021123235020213495,0.023750321529623596,0.01912616420129921,0.019675288270923776,0.022056650368000114,0.019856620655359647,0.02048714710477172,0.020087154363581262,0.017565275351510146
Montana,0.00328817191819669,0.0008160760522590127,0.0012003772614250193,0.0022794865774438443,0.000452379759883286,0.0008758699184946895,0.00341620786831514,0.002277373640413835,0.0041646932693318066,0.001591646002337446
North Carolina,0.02715814890379743,0.02492800120581158,0.03309611592214696,0.022833998591218596,0.020697989656659917,0.027301089941509857,0.028964777326633735,0.0383806391538698,0.028672892195905183,0.013864860808932967
North Dakota,0.00245076364931015,0.0002809971631129318,4.287061647946498e-05,0.001457697425060656,0.00011471058197040467,0.0002703967645814375,0.001395744910946562,0.000763056561291136,0.0017638745695963305,0.0006262639780625706
Nebraska,0.006234466148636948,0.0034031878643677295,0.0021864014404527135,0.004891602097518979,0.00197593016549021,0.004085596296732151,0.005419278622517727,0.004041250763978127,0.006160933788775671,0.004051226314520944
New Hampshire,0.004367583494146772,0.0007148740088390296,0.0006859298636714396,0.00398176410738045,0.0004976177358716146,0.0005363018885552099,0.002459389411676169,0.0019445040390390059,0.0028249404935041596,0.0014954975907676736
New Jersey,0.030361811730638597,0.026131659552019466,0.01697676412586813,0.019292478672614854,0.03677524319451199,0.02103345463757401,0.02636493144957914,0.026568376134539773,0.02482521156596122,0.03388841716976756
New Mexico,0.006353547141001548,0.00791744497138889,0.0075880991168653005,0.008472254832902872,0.0037628302170291898,0.010183447585698257,0.007223781521616654,0.008089505428760376,0.00727720407542718,0.0054245894365378255
Nevada,0.005596806641136189,0.007857692701071773,0.007288004801509046,0.009792987399232997,0.008294706025859966,0.007448936783751759,0.006816177518508478,0.007274841177333608,0.006585563208868435,0.007188393067699526
New York,0.06979298549265849,0.0944371174643505,0.08642716282260139,0.04598105971667841,0.13994206307789495,0.07375273877786052,0.06147814109165172,0.060694329863084796,0.057402638540107305,0.08372252867723823
Ohio,0.04264636055586408,0.02903099043425366,0.028380348109405814,0.051175941144243564,0.033639282073321064,0.024448898155642534,0.03638185134315204,0.03545263999138889,0.03779176457509392,0.030801923228091967
Oklahoma,0.012515028165286,0.011425603040367773,0.009688759324359085,0.01580965797918134,0.006743689706260128,0.013662672400395624,0.013209007380805915,0.015026684862063704,0.013201457090600638,0.010044260751893571
Oregon,0.01185432072377919,0.008649006551217385,0.006430592471919746,0.0130410111919856,0.006889097486222613,0.009270746214220714,0.014691878162588745,0.012522237385053085,0.015546817614430395,0.014139013712192724
Pennsylvania,0.04629561677348891,0.027682527036556548,0.030523878933379062,0.03076817719339438,0.03634709806462245,0.022521984334954216,0.028264473259817343,0.024501856770965807,0.028208794829115213,0.035180573863093756
Rhode Island,0.0038297983673389016,0.0020154279285341313,0.001757695275658064,0.002670814745245363,0.001405608539637353,0.002299719991124518,0.0030764417003046438,0.0033548684851742163,0.0029238007201187032,0.003367143359230605
South Carolina,0.014074605033028823,0.02032438484768554,0.015133327617251136,0.019478359552320575,0.011013831511158432,0.025687692635236563,0.015011202309816464,0.01720674114393606,0.015514583342851327,0.008565004446864035
South Dakota,0.0027695934030605297,0.0008833646449584695,0.00042870616479464977,0.0029643108710965017,0.0002181116699437272,0.0010717054489888867,0.0017083924304186172,0.0014516505982437166,0.002019845143513576,0.0005664960465462256
Tennessee,0.019878843080219474,0.020835239843459818,0.02066363714310212,0.024898254676371606,0.01734391686552527,0.02240699833539799,0.018648975306615887,0.021778445237236866,0.017535063019270002,0.018835993547662
Texas,0.07059582186053595,0.06989293039129663,0.08668438652147818,0.0890467245832355,0.060817611790309055,0.07282835914080305,0.07825559993910255,0.07913928694391792,0.07918298050765678,0.07195084477423638
Utah,0.007329243013924398,0.0031275737886707544,0.0024007545228500386,0.007885262581200595,0.001959773745494378,0.003355255533925811,0.00785797873090165,0.005562203117546836,0.009461393241361596,0.003695866982570502
Virginia,0.02516834393460831,0.01261634197677736,0.0244791220097745,0.018275025436330906,0.014062547964371862,0.011044045926126886,0.019927920445589893,0.015428856218763524,0.023048646338262892,0.011881474994591652
Vermont,0.002227966953918318,0.00030252951277675796,0.00025722369887678983,0.0015653126712060735,0.00011471058197040467,0.0002919566394982298,0.001507599032729736,0.0015755090545692342,0.0016693291667364653,0.0005599995322509708
Washington,0.020524185232388917,0.014704979894168501,0.012603961244962703,0.031599749549972606,0.01205915188488874,0.0146687998965126,0.024294187715285184,0.020566770398123838,0.026929322679272043,0.017373628179800128
Wisconsin,0.019521600103125675,0.007400668579457062,0.00973162994083855,0.011661579400485247,0.009272169435607781,0.005919982320902568,0.015389544549304135,0.012099791578657124,0.017203329216483845,0.011902263840336467
West Virginia,0.006998889293170992,0.002116091663212519,0.0042441910314670326,0.003619785552164045,0.001247275623678203,0.00241650264692381,0.003473165272996181,0.0039343491201257455,0.0035773696123714625,0.002126958780266448
Wyoming,0.0018284694311467575,0.0006981864378495643,0.0006859298636714396,0.0015653126712060735,0.00012763571796706999,0.0009360579026374016,0.0015761787153558235,0.0011416358310718105,0.0019358329868783672,0.0005008812521641513
