,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
Iowa,0.010522587719154293,0.005633767261038229,0.0027702615642314133,0.0087237588216215,0.002567353329864597,0.006756312106521596,0.008273925990274222,0.008098102620077981,0.008959215126978285,0.004457175097107393
Idaho,0.0045901803079812595,0.0021500037866994284,0.0016106171885066358,0.004663855677713033,0.0005447381470597575,0.0026334261960646674,0.00356208956329211,0.0036372914483903044,0.0038565053367684947,0.0016474621877915934
Illinois,0.044476635888719876,0.05863844313359195,0.06049478160030924,0.048058963662189216,0.06440368272300676,0.057055739574878805,0.04544708274631296,0.041088873962924474,0.04614378220463747,0.049187769893453116
Indiana,0.021793550485325663,0.015610317774206125,0.025190052828243784,0.017973180033776605,0.015868246651570335,0.01509969947572773,0.019743378302473254,0.020213363011778236,0.01995451094957674,0.01761170062712931
Kansas,0.009732825139217286,0.007123903610267285,0.01030795000644247,0.011911286083367818,0.005000354201934187,0.007553688551560752,0.010544717678712314,0.01041252625861661,0.011461687983069561,0.005249658225375952
Kentucky,0.014524966779867277,0.008563550633781286,0.013078211570673882,0.012839583496437799,0.007582364163558239,0.008507907956215588,0.01026298708486615,0.011986258169149047,0.010167320344129555,0.0076982835318881145
Louisiana,0.016032938374055162,0.02246284125875499,0.03015075376884422,0.016194875350907606,0.018543081947670938,0.024706604953166473,0.021474512883297117,0.02274199698296647,0.021529519000736106,0.018831239285636785
Massachusetts,0.022645313687190482,0.023858310122268318,0.007859811879912382,0.018599501179944303,0.014488080494221622,0.02885362054971812,0.016401990765584278,0.01569162090102578,0.0156487221659919,0.022245079530412517
Maryland,0.018965193374519736,0.026960598691204478,0.029957479706223426,0.017346858887608906,0.03330963844532221,0.025001645205870095,0.021156537393858782,0.020578472623205453,0.02117684946632315,0.022087971703231127
Maine,0.004595094298244657,0.0009845418514435739,0.0016106171885066358,0.0026730491773942805,0.000593593586257942,0.0009838331103165375,0.003391150798945254,0.0035854049455929554,0.003650625690099374,0.0014703903825705792
Michigan,0.03617201067936234,0.039766655166320254,0.04477515784048448,0.054232700674413666,0.03445041295059982,0.04064974663829601,0.03623382620513788,0.03652809796933365,0.033980349420316525,0.04930234576741965
Minnesota,0.01751253717520729,0.009175733708076329,0.008632908130395568,0.022793615998031563,0.009568337766964441,0.007673240178120956,0.015547786739736376,0.0131886921697555,0.016926987486198013,0.011522687325043942
Missouri,0.020053253499229547,0.01918103508727641,0.023128462826955288,0.016094216595273513,0.017463376741391062,0.020187772829973458,0.021845876124350946,0.020219551310277,0.022651074254692677,0.019950090054900938
Mississippi,0.01015296030526705,0.006781698180420801,0.013722458446076537,0.012929057945890327,0.00755060812807942,0.005715445192708448,0.010634448285097254,0.013856552384660827,0.009477220969819655,0.011745763079660613
Montana,0.0032372891124865287,0.0014655929270064598,0.0014173431258858395,0.0032770017111988458,0.0005838224984183051,0.0016846908109768137,0.0028509059362673674,0.0018450649985552704,0.0033574772267206477,0.0016266302107067682
North Carolina,0.028056643771126974,0.029083254093141588,0.03556242752222652,0.024102179821274786,0.029525784679422823,0.029262728409414965,0.03472623446685816,0.04686779271484939,0.03313382752116305,0.022200811579107263
North Dakota,0.0023237526524225076,0.0002973260292108799,0.0006442468754026543,0.0015881714777823757,0.0001367952297549167,0.0002369096452936144,0.0014447019464684443,0.001112465660893619,0.0016353917464114833,0.0008992470108282881
Nebraska,0.006109586097423825,0.005025791630552774,0.003865481252415926,0.004630302759168335,0.0030876637573252624,0.005954548445828854,0.006002644505949746,0.004835441242343766,0.006567301941479573,0.0047219148058937135
New Hampshire,0.004404746851519343,0.0008127378958854005,0.0011596443757247777,0.003858585632640279,0.0006277923936966712,0.0005911773093206397,0.0025711345259667247,0.0017603329114183153,0.003047220049687155,0.001175270707202222
New Jersey,0.02986316961107157,0.02351961089559649,0.01848988532405618,0.01575868740982653,0.03479240102498712,0.019304845679689386,0.023836700484133846,0.022372127141924818,0.02314392022451233,0.030689842241173534
New Mexico,0.0063802809521126035,0.010182014019202773,0.010952196881845124,0.010557985035398329,0.006299908884605895,0.011875095970342421,0.008739917796576797,0.010225449234769288,0.008570602916820023,0.007053360241303735
Nevada,0.006634814646285865,0.0072304921867768455,0.010630073444143797,0.010546800729216764,0.010281627179257935,0.005477438743501437,0.0072366362620972235,0.008384192419905567,0.006206149935590725,0.011365579497862552
New York,0.06672979114994974,0.0751358303109862,0.058175492848859686,0.03984968292491975,0.10704471005518222,0.06455787834250992,0.047960421357686765,0.0443734323968851,0.04861146255060729,0.05057049237245839
Ohio,0.04127991653316168,0.02497538645371391,0.025576600953485375,0.046180000223686124,0.03518813008249241,0.018300173295018318,0.04058096061512094,0.04142494617370363,0.041413007223040116,0.034018618579519565
Oklahoma,0.01231447426870226,0.011967372675737916,0.014882102821801314,0.015378420999653286,0.006803119908347196,0.013901989602298902,0.0137358358376597,0.016409463526882682,0.013459238130290763,0.010530564416379142
Oregon,0.012160857065617389,0.008717823573466177,0.005669372503543358,0.013633669235328987,0.006981442261420569,0.009067277952047733,0.015030268406186553,0.012733138195654005,0.016253565513433935,0.011833430983225918
Pennsylvania,0.04398393868883291,0.03536426646022142,0.03813941502383714,0.036673339969355,0.04560655249150526,0.030589861144624565,0.03164287140291452,0.026674898690413232,0.03274377760397497,0.03405507453941801
Rhode Island,0.00363348874536525,0.00199152340320495,0.0023192887514495554,0.004373063716992316,0.0019249043044084705,0.00178230635926909,0.0031990528523067525,0.0030184615985136658,0.0032037863452337137,0.003499772150250635
South Carolina,0.014249603634428272,0.02308484170193907,0.01662156938538848,0.017749493910145284,0.014070366489077146,0.02776559106762893,0.017043623376742964,0.018864789962008608,0.017239832535885166,0.012538246207929172
South Dakota,0.0026885137490862223,0.0008604222590607302,0.0011596443757247777,0.003757926877006185,0.0002516055118706503,0.0008445390133151995,0.0017788407001573421,0.0015494547394988144,0.002018971981965403,0.0007473471779181043
Tennessee,0.020108983282836154,0.026724981837867555,0.025190052828243784,0.027010099428481954,0.02100295331129953,0.029292342115076666,0.02148264349501104,0.02444949134566455,0.020513922754876703,0.021921315886552526
Texas,0.073505010232963,0.07875353074659688,0.07840484473650303,0.08515730726644373,0.07182970948113081,0.08124026586526861,0.08779699018468635,0.09061668298632053,0.08825537127346338,0.07988802812316906
Utah,0.007810442810920806,0.00411558128641192,0.002834686251771679,0.009014550782342217,0.0028287299295748844,0.004234759909623358,0.009808652420659434,0.006946127053384547,0.011236543062200958,0.006407568951674153
Virginia,0.025204046753126222,0.015165029971024736,0.02525447751578405,0.019237006632293566,0.0169699368054894,0.013783534779652093,0.02059689661408022,0.015428380203347488,0.02298836032388664,0.015583186858494455
Vermont,0.0021773377455147343,0.00047403866921357266,0.0010952196881845123,0.0015210656406929796,0.00015878017739409973,0.0005023361923355343,0.0015731264278774579,0.0016836932146259006,0.001669177861612072,0.0007916151292233579
Washington,0.02110947903477775,0.015228141628168556,0.011016621569385389,0.030320654058225496,0.014187619543152789,0.014286967775901025,0.027506251264897877,0.026015606888813887,0.027651994387191757,0.029344443721111908
Wisconsin,0.019254209345145778,0.009051614115693486,0.011532019069707512,0.011799443021552157,0.010867892449636148,0.007924408274288723,0.015688554077482184,0.012201896570682984,0.017353411391240338,0.011994878805633314
West Virginia,0.006626288506463179,0.0044430606629248465,0.005089550315680969,0.003769111183187751,0.0016146722654999989,0.005768091780551473,0.004195101766850497,0.004904464571753083,0.004134845417740155,0.003265412408046351
Wyoming,0.0017587757897806406,0.0007818833079484223,0.0007086715629429197,0.0015322499468745456,0.00018076512503328277,0.0009794458946629522,0.0015152325541072618,0.0011181779364309416,0.0018004405134339344,0.000517327430939826
