,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,267783607.0,1636099.0,18211.0,96153.0,498534.0,1023201.0,11558975.0,2461026.0,7743760.0,1354189.0
Alaska,0.0022742243516049136,0.0026098665178574156,0.0029652407885344023,0.004191236882884569,0.0012998110459868334,0.003093233880733111,0.002408518056315547,0.0017374867230171482,0.0026834509333966963,0.002055843017481312
Alabama,0.016128694539542892,0.014900687550081016,0.023392455109549175,0.014518527763044315,0.013902762900825219,0.015271681712586286,0.016161381091316488,0.01779176652339309,0.01647984958211515,0.011377289285321324
Arkansas,0.009421786599506071,0.008124813962969234,0.013727966613585196,0.011419300489844311,0.005644549820072452,0.008923955312788006,0.009149513689578876,0.010389162893849963,0.00933048028347986,0.005861811017516757
Arizona,0.017010003155271562,0.01736508609809064,0.020591949920377793,0.015516936549041632,0.015138385747010234,0.01856624455996427,0.025895289158424515,0.024411363390715906,0.025187376674896948,0.03264020014931446
California,0.12050028140818941,0.15743668323249388,0.14161770358574488,0.10596653250548604,0.16341513317045578,0.15964214264841414,0.11353662413838597,0.12159156384369771,0.10129510728638284,0.1688996144555893
Colorado,0.01453785780098182,0.008641897586881967,0.008621163033331504,0.01744095348039063,0.006503066992421781,0.008857497207293582,0.014439169563045166,0.012593934399717841,0.015470649916836266,0.011894203837130564
Connecticut,0.012211352429799783,0.007811874464809281,0.006809071440338257,0.007696067725395984,0.010027400337790402,0.006761134908976829,0.010165693757448217,0.009810136097708842,0.010178647065508228,0.010737792139797326
District of Columbia,0.0019754756683070594,0.00654483622323588,0.016528471802756576,0.0022672199515355734,0.009028471478374595,0.0055590250595923965,0.003576528195622882,0.0028293077765127227,0.0034620132855357087,0.005589323203777316
Delaware,0.002733550452175364,0.0035162908845980593,0.0012080610619954971,0.004451239170904704,0.0035764862577075986,0.0034401842844172356,0.0031644674376404484,0.002609074426682205,0.0033451449941630422,0.003140625126920984
Florida,0.05472329006308441,0.09167904876171919,0.05557080885179287,0.0790302954666001,0.08115594924318101,0.09863751110485623,0.07921230039860801,0.08692553430967409,0.07677045776212073,0.0791580791159875
Georgia,0.027955408039596688,0.02775382174306078,0.03091538081379386,0.024211413060434932,0.031037000485423263,0.026430779485164695,0.0335803996461624,0.03304312916645334,0.033867656022397385,0.03291416486177336
Hawaii,0.004432683588431909,0.0020163816492767246,0.0025808577233540166,0.003858433954218797,0.002814251385060999,0.0014444864694229188,0.0058995715450548165,0.005177109059392302,0.006325609264749941,0.004776290458717357
