,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,304059724.0,1394461.0,16465.0,90750.0,443563.0,843683.0,9774152.0,2228887.0,6586206.0,959059.0
Alaska,0.002257099332235137,0.0032091252462420963,0.0016398420892802916,0.004925619834710744,0.0014541339110791477,0.003977797348056083,0.002055421278490451,0.0014522943513960106,0.002311649529334491,0.0016974972342681733
Alabama,0.015332185199247237,0.015138465686742045,0.02131794716064379,0.017829201101928375,0.01656134528804251,0.01398036940414824,0.01948158776331696,0.022617117870937377,0.019212730364036593,0.014040846287871757
Arkansas,0.009390885324884397,0.010505134241832508,0.010021257212268448,0.01612121212121212,0.006260666466770222,0.012142001201873216,0.011291005091797222,0.015214768626673312,0.010613849612356492,0.006822312287356669
Arizona,0.021377971125172764,0.022637420480027766,0.028059520194351654,0.024242424242424242,0.022114107804302882,0.022634093610988962,0.02728144600165825,0.026293840827282856,0.02572953229826094,0.040234229593799756
California,0.1208863361330947,0.13290368106386624,0.13009413908290313,0.09810468319559229,0.15643324623559673,0.12433105799216056,0.11059742062533916,0.10669495582324272,0.09879071501863136,0.20074781634915057
Colorado,0.016245019021328848,0.012535309341745664,0.010021257212268448,0.023702479338842977,0.007674219896609952,0.013938884628468276,0.014255968190386235,0.012586551045432092,0.014870017730997179,0.013918851707767719
Connecticut,0.011515014070064736,0.0076997492221008695,0.008017005769814758,0.007493112947658402,0.009114826980609293,0.006971812872844422,0.008922513175567559,0.0067778222942661516,0.009597634814337723,0.009270545399188163
District of Columbia,0.0019464366809725843,0.006101999267100335,0.011296689948375342,0.002049586776859504,0.009987307327256782,0.0043938303841608755,0.003090907528346193,0.001699502935770185,0.00303027266380675,0.0067409825672873095
Delaware,0.002871449031506718,0.004436839753854715,0.003461888855147282,0.004088154269972452,0.004164008269400288,0.004636812641714957,0.0032110202501454857,0.003043222917985524,0.003347147052491222,0.0026661550540686236
Florida,0.0602787497103694,0.09054107644459042,0.0709383540844215,0.06580716253443526,0.08176516075506748,0.09819801987239284,0.07764243895531807,0.08455879548851063,0.07696418848727173,0.06622637397699203
Georgia,0.03185474180066019,0.033957923527441786,0.03887033100516247,0.02571900826446281,0.04014762277286428,0.03149405641692437,0.03968804659473272,0.04511848290200445,0.037610272135429716,0.04133635156961146
Hawaii,0.004236661084386172,0.00251710158978989,0.0015791071970847252,0.004,0.002446101230264923,0.0024132286652688273,0.004700561235389014,0.004219146147830734,0.004771183895553829,0.005334395485574923
Iowa,0.009874885632666036,0.006203830727428017,0.0046765866990586095,0.010325068870523415,0.002815834503779621,0.007571564201246202,0.007496609424531151,0.007446766031656158,0.007940686944805552,0.004562805833634844
Idaho,0.005011568056280943,0.002639012492999087,0.0013969025204980262,0.006380165289256198,0.0005388186120122734,0.003365007947297741,0.003267802669735441,0.0030275200133519555,0.0035729219523349255,0.0017308632732709875
