,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
Mississippi,0.010108161231769925,0.0072024558641754464,0.01636083664827409,0.01129987358335736,0.006624740206266421,0.006899153893908782,0.010178555855763135,0.013124380787443345,0.010006038794593487,0.006006886195023801
Montana,0.003205844963611326,0.0019691529765988583,0.0012832028743744385,0.0034154671871188093,0.0004975295086467197,0.0024964188016751016,0.0031620657389126376,0.0017669498467083246,0.0038266736856298203,0.0016344799405518266
North Carolina,0.028602297221311548,0.028096382567068354,0.03592968048248428,0.024185499789305596,0.030868887494608054,0.027108519632425367,0.034953897753261846,0.0477271486188147,0.03338793589410737,0.02178099692931564
North Dakota,0.0022819829810974274,0.0003668924142362675,0.0002566405748748877,0.0018740712812437624,0.0001372495196266813,0.00032247237596330397,0.0013916899678902723,0.0010204817961259722,0.001591028732326485,0.0008499985344852854
Nebraska,0.006080773967894312,0.003932693832138653,0.0040420890542794815,0.004834882122025328,0.002811164268067919,0.004343505472158788,0.006332282650454934,0.004939560953918884,0.0070454516114688325,0.004508612916184628
New Hampshire,0.004391221769352952,0.001520183291873789,0.0014115231618118825,0.005788551531415644,0.0011102505784086898,0.0012833084349560056,0.002740070693254286,0.002433944159704182,0.0029779433386071183,0.001851720945308715
New Jersey,0.029899413729363344,0.02265753574570357,0.018542281534710638,0.015048016145844884,0.033216834633935925,0.01875494951223311,0.022944765297295854,0.021415978219320213,0.022313704621183976,0.029440466481954343
New Mexico,0.006463768318021412,0.009671087615030945,0.00866161940202746,0.010224223202998515,0.006124759813340653,0.011220722469743536,0.008505208501103452,0.010404233658639331,0.00830872153984959,0.006328437364763164
Nevada,0.007100573755619437,0.007347669496578711,0.00827665853971513,0.00953669409390317,0.011134367279714522,0.005420607081668871,0.0073481348152885356,0.008545133281846053,0.006329259179039501,0.011355152835943386
New York,0.06743063207026961,0.07373695707990117,0.061080456820223276,0.039144802501718826,0.09935639778832203,0.065909405005561,0.047441592428798036,0.04287973819498077,0.048898601323370997,0.04675078146416989
Ohio,0.040342062071031526,0.026611976546946095,0.026818940074425767,0.04736188427332609,0.03825830359593741,0.01934395517853343,0.041339113922359984,0.04321616076513219,0.04206744802835508,0.0336430454430251
Oklahoma,0.012261497511142576,0.012049925428941427,0.011677146156807391,0.0157688127924771,0.006409062389710208,0.014212915128341812,0.013761241743745989,0.015436920280527667,0.013786811903740754,0.010644809233087528
Oregon,0.0121575432724132,0.008418181588595048,0.004491210060310535,0.014260684424138925,0.007078153797890279,0.008507128394460495,0.015102256951673564,0.01249054116252038,0.016385071411256256,0.012010324120130828
Pennsylvania,0.04363929650877995,0.03618695658884058,0.0386244065186706,0.03600656479407394,0.04449580408611427,0.0324446696632467,0.03106028882256213,0.02636772839679531,0.032398491592305345,0.0313146011817221
Rhode Island,0.003725079596326805,0.0021894287281670954,0.002887206467342487,0.004568741821730356,0.0022597153052821457,0.0019107036698233861,0.0032725485004592154,0.0032277063976846325,0.0031611153266328054,0.0040215447904400166
South Carolina,0.014256217851072332,0.023307840273422538,0.01867060182214808,0.018408037437068907,0.015244500215677817,0.027480350025117745,0.017803928747359216,0.01965829218251461,0.017985136819577745,0.013436183730717706
South Dakota,0.002682250329155258,0.0008832075516700971,0.0004491210060310535,0.003382199649581938,0.00032106584055527235,0.0008950253700205987,0.0015960585250266533,0.0014119996567514646,0.00180131074833718,0.0006879298483968131
Tennessee,0.020216205201879344,0.028224058321162045,0.02630565892467599,0.024240945685200382,0.02319761970118819,0.03090031216203469,0.023371768894810983,0.02747158448204576,0.0221055741946959,0.02373271770221086
Texas,0.07409451629540167,0.07972929934071608,0.07943025792377775,0.08711659162988755,0.07415640563115172,0.08149776353341977,0.09031676046080249,0.0921383408613978,0.09144571037596876,0.08031106842919236
Utah,0.007935306215998694,0.00400635292103886,0.002758886179905043,0.009569961631440041,0.0030439982745774675,0.003908058080126707,0.009255705624426963,0.00699563918338053,0.010533895424142842,0.005569817983072443
Virginia,0.025152679479045245,0.013990316285112585,0.025728217631207494,0.017920113553194793,0.015428316536606408,0.012757402057242137,0.019091912229744434,0.014838673188388838,0.02096480142980296,0.015356008006882747
Vermont,0.0021633959084905066,0.00048474695647659816,0.0005774412934684974,0.0015524850850540044,0.000286753460648602,0.0004661590468857285,0.0017180314937740755,0.0017069788668117672,0.0018911037510811737,0.0006974125906679471
Washington,0.020944073202318513,0.015284611704359075,0.012575388168869498,0.030351083412805784,0.014244539429826281,0.014306146937718957,0.027413866657029298,0.026073236755677253,0.027346702832495885,0.03018787898641554
Wisconsin,0.019059195057828937,0.008909242181263093,0.010843064288464006,0.012918893743485108,0.011119661974040233,0.007490353249841506,0.01565653669049035,0.012278448672642312,0.017156057656861633,0.012617219625483404
West Virginia,0.006425740006181324,0.004014771102627455,0.002951366611061209,0.0036705183082348246,0.0018357123250068625,0.00504219562007928,0.004060266038561528,0.004822056838837012,0.0040362385051329755,0.0028577536935281145
Wyoming,0.0017545968862850356,0.0009231939142159236,0.0007699217246246631,0.0017742686686331478,0.00017156189953335162,0.001178011332600641,0.0014700590734139781,0.0010131682619922457,0.0017668853159752654,0.0004939646655781628
