,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,265228572.0,1688540.0,19645.0,96252.0,535594.0,1037049.0,11805323.0,2506400.0,7904685.0,1394238.0
Alaska,0.002288592045053125,0.002615869330901252,0.0022906592008144567,0.004134979013423098,0.0013256309816764191,0.0031473922640106685,0.0024283113642888043,0.0020419725502713055,0.0026006096384612416,0.0021459750774258054
Alabama,0.016110632303973645,0.014307626707096071,0.022601170781369306,0.014513984125005194,0.013301119878116633,0.014651188130936918,0.015400086893005807,0.017084663262049153,0.015604669888806448,0.011211859094358352
Arkansas,0.009463535474601884,0.0077943075082615755,0.011147874777297022,0.010867306653368242,0.005347333988058119,0.008709328103107953,0.008876504268455848,0.009545563357804022,0.00923629467840907,0.005633901815902307
Arizona,0.01669503389702675,0.01656046051618558,0.01919063374904556,0.014347753812907784,0.013870581074470588,0.01810521971478686,0.024138602560895624,0.022195180338333866,0.02382131609292464,0.029431130122690673
California,0.12019067086030233,0.1628602224406884,0.1484347162127768,0.10642895732036736,0.17592056669790923,0.16162592124383707,0.11733139364335901,0.12456591126715608,0.1050588353615609,0.17390574636468092
Colorado,0.01441398251769044,0.009157615454771577,0.009162636803257827,0.018337281303245648,0.00701090751576754,0.00941421282890201,0.015265825424683424,0.013739227577401852,0.016518811312531745,0.010906315851382619
Connecticut,0.012344069778424928,0.007989150390277991,0.008042758971748536,0.00784399285209658,0.010366060859531661,0.00677402899959404,0.010582006100129578,0.011001436323013087,0.010288582024457647,0.011491581781589657
District of Columbia,0.002047290742115069,0.007942364409489856,0.020208704504963097,0.002701242571582928,0.012031501473130767,0.006084572667251017,0.004336010120180532,0.003921161825726141,0.0039704301942455646,0.007154445654185297
Delaware,0.0027334913223451655,0.0028693427458040674,0.0015780096716721812,0.004716785105764036,0.002434680000149367,0.002946823149147244,0.0025956934850490747,0.002326045323970635,0.0027407796768625188,0.0022578641523183273
Florida,0.0542927931610626,0.08963364800360074,0.05482311020615933,0.07800357395171009,0.07775105770415651,0.09750937515970798,0.07863173248203374,0.08739865943185446,0.07659356444943727,0.07442703469565454
Georgia,0.027723257507867593,0.027814561692349603,0.032069228811402395,0.024487802850849852,0.028192996934244968,0.027847285904523317,0.0353218628579667,0.03270347909352059,0.03653567472960655,0.033147138436909626
Hawaii,0.004464074104354036,0.0019673801035213854,0.0020361415118350726,0.0033869426089847485,0.002998539938834266,0.0013017706974308833,0.006322486898494857,0.005099345675071816,0.0069200733489063766,0.005133269929524228
Iowa,0.01075298931217712,0.004602200717779857,0.0026978875031814713,0.0058284503179154715,0.0024010724541350353,0.0056612561219383075,0.008156998330329462,0.007562240663900415,0.00909498607471392,0.003908228006983026
Idaho,0.004482925768646072,0.0018815071008089828,0.002188852125222703,0.003251880480405602,0.00044996769941410845,0.002487828443979021,0.0037721966607775154,0.0033637887009256304,0.004285053737119189,0.0015987227431758424
Illinois,0.04466713337354921,0.06246935222144575,0.06001527106133876,0.047250966213689065,0.06181174546391483,0.06426793719486736,0.044452574486949656,0.04316350143632301,0.04535474848143854,0.041655011554698695
