,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,246819230.0,1646037.0,21500.0,94504.0,578326.0,951707.0,12605412.0,3168170.0,7872442.0,1564800.0
Alaska,0.002135165886385757,0.0015935243253948727,0.0019534883720930232,0.00295225598916448,0.0006155697651497598,0.0020447469651899168,0.0017902627855400522,0.0013755574984928207,0.0020083984105567242,0.0015324642126789366
Alabama,0.016684275370278077,0.014780348193874136,0.01958139534883721,0.013502073986286296,0.009536143974159902,0.01798557749391357,0.013188303563580469,0.014905765789083288,0.013562627708149517,0.007827837423312884
Arkansas,0.009748024900653,0.006923902682624996,0.009441860465116279,0.00977736392110387,0.004599481953085284,0.007996158481549468,0.007791335975373117,0.009070851627280102,0.008013269580137905,0.004084228016359918
Arizona,0.014407305297889472,0.01295232124186759,0.011023255813953489,0.013607889613138068,0.008548811569944978,0.015606694077063634,0.021045246279931193,0.018712379701846808,0.023064507810918136,0.015609662576687116
California,0.1177501445085944,0.1726182339765145,0.14688372093023255,0.12661897909083214,0.16674159557066429,0.18133837410043216,0.13339635388355414,0.12955996679471113,0.12354527349963328,0.19072405419222904
Colorado,0.013438985284898588,0.00949917893704698,0.006790697674418604,0.01271903834758317,0.005159719604513717,0.0118776051873108,0.014651801940309447,0.013091153568148174,0.016284019621865743,0.009599948875255624
Connecticut,0.01312296452752081,0.010070247509624632,0.008837209302325582,0.009438753915178193,0.012027818220173398,0.008971248504003859,0.012226415130263096,0.012636632503937604,0.01162066357554619,0.014443379345603273
District of Columbia,0.0024471350955920248,0.007859483110039447,0.020186046511627906,0.0019681706594429868,0.011311958998903733,0.006068044051372954,0.003905862021804603,0.003718234816944798,0.003704568417271286,0.005298440695296523
Delaware,0.0027266919194262134,0.002275161493939687,0.0015813953488372093,0.00602090916786591,0.0016150060692412239,0.002320041777563893,0.002300440477471105,0.001916563820754568,0.00257785322521271,0.00168200408997955
Florida,0.05133716688120289,0.08540208998947169,0.06534883720930233,0.06665326335393211,0.08851063241147726,0.08582788610360122,0.07735106159164017,0.0913000249355306,0.07414497305918545,0.0652390081799591
