,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,252153092.0,1911767.0,24703.0,106593.0,687732.0,1092739.0,12961116.0,3157150.0,8142228.0,1661738.0
Alaska,0.0022605314710953455,0.0018302439575534047,0.001700198356474922,0.004906513560928016,0.0009378653312627594,0.00209473625449444,0.002237461650678846,0.0017680502985287364,0.0025023863247258613,0.0018312152697958402
Alabama,0.016216338921594506,0.018055547564112154,0.018985548313969963,0.013650052067208917,0.009082026138088674,0.024111887651122547,0.014264358100027807,0.016430324818269643,0.014510893087248355,0.008941241037997566
Arkansas,0.009406983595505543,0.007360729628662907,0.010686961097842368,0.009925604870863941,0.004677694218096584,0.00872394963481673,0.008384848958993963,0.009214956527247676,0.008779783616965775,0.004872609280163299
Arizona,0.014871917572995694,0.01315641498153279,0.011779945755576246,0.014916551743547888,0.009036950439996975,0.015608484734232054,0.019485899208062023,0.019093486213832094,0.0196490444630143,0.01943206450114278
California,0.12048236156469579,0.17320206908059402,0.15621584422944582,0.12098355426716575,0.18166814980253937,0.1733515505532428,0.1331977122957622,0.1345061210268755,0.12111181362152963,0.18993066295649494
Colorado,0.013392657505068389,0.009879341990943457,0.008055701736631178,0.014897788785379904,0.005275310731505878,0.012328653045237701,0.014368747259109478,0.012389971968389212,0.016299838324350533,0.008666227768757771
Connecticut,0.013051594862061021,0.009290358082339531,0.007569930777638343,0.009006219920632687,0.010736740474487154,0.008446664757092041,0.012249716768216564,0.012415628018941133,0.011469096664942323,0.015759403708647212
District of Columbia,0.0023715751223070468,0.007674052329598743,0.0195118001862122,0.0020076365239743697,0.010569524175114725,0.0061368725743292775,0.0038362437308639163,0.003929176630822102,0.0035840312995411086,0.0048954769043014
Delaware,0.002696774386569886,0.0025405815666867354,0.0014977937902279075,0.005516309701387521,0.002122919974641285,0.0025367448219565697,0.002704628212570584,0.002428772785581933,0.003050270761270748,0.001535139715165688
Florida,0.05265451989777702,0.08225008591528152,0.05052017973525483,0.0644038539116077,0.07718558973553652,0.08789564571228811,0.07542328916738343,0.0843523430942464,0.07457688485264721,0.06260613887387784
Georgia,0.026265789356253462,0.025575292386572215,0.03436829534874307,0.02626814143517867,0.025826920951766096,0.02515056202807807,0.029408347244172493,0.03177454349650793,0.02952005274232065,0.02436545351914682
Hawaii,0.00450123371876003,0.0014353213545374515,0.0018216410962231307,0.003518054656497143,0.001433698010271443,0.0012244460937149676,0.0050165433285220195,0.004437863262752799,0.005796325035358873,0.002295187327966262
Iowa,0.011084535897739457,0.00443411775598177,0.0023074120552159655,0.0054694023059675585,0.001827746854879517,0.006021565991513069,0.008260785568156322,0.007369621335698335,0.009706188527267966,0.0028716921680794444
Idaho,0.004120512628891341,0.0015775981068822718,0.0007691373517386553,0.0028144437251977146,0.00031262177708758646,0.0022713566551573615,0.0031307489262498694,0.0027182743930443598,0.0037020579625134547,0.001115097566523724
Illinois,0.04577774521202381,0.0627456170129519,0.052625187224223775,0.04329552597262484,0.07656034618136134,0.05617718412173447,0.04535627950556109,0.04094959061178595,0.04703159872211881,0.04551981118563817
Indiana,0.022248388689201558,0.014828689897879815,0.017123426304497428,0.021746268516694343,0.00946008038014808,0.01748084400758095,0.018665830936163214,0.017361861172259793,0.019778247428099534,0.015692606174980653
Kansas,0.009894782491899802,0.0065201460219786195,0.006193579727158644,0.010488493615903483,0.005020851145504353,0.007084033790319555,0.009691758024540479,0.010326085235101277,0.010348273224478607,0.005269783804667162
Kentucky,0.014725181319608803,0.008506266715556864,0.010241671052098935,0.012336644995449982,0.004484304932735426,0.010624677988064853,0.008365791958038181,0.009367942606464692,0.008705848079911297,0.0047955814935928525
Louisiana,0.016862771605434052,0.021152159232793535,0.029146257539570092,0.01630501064797876,0.01724508965701756,0.023903237644121788,0.0179561698236479,0.01900986649351472,0.01821786371003121,0.014671988002922241
Massachusetts,0.023779204738048582,0.023087541525719398,0.010079747399101323,0.01806872871576933,0.01696736519458161,0.027722996982811082,0.021216537217937096,0.02216461048730659,0.01841387885478029,0.03314782474734284
Maryland,0.01927400517460242,0.024306832370262692,0.023033639638910253,0.02091131687821902,0.028765565656389408,0.02186066389137754,0.01969730075712616,0.017819235703086644,0.020083446447336038,0.021373405434551053
Maine,0.004897818187373249,0.0008531374377735362,0.0006072136987410437,0.002532999352677943,0.0004071353376024382,0.0009755302958895034,0.0034642078660510407,0.003530399252490379,0.003897827474249063,0.0012137894180671081
Michigan,0.03715203301968631,0.03935207585443205,0.040845241468647535,0.06916026380719184,0.033137908371284164,0.04032161385289625,0.038560028318549114,0.03519820090904772,0.03991352244127774,0.03831530602297113
Minnesota,0.017576623648937844,0.007326206593167473,0.005302999635671781,0.016530166145994576,0.00631786800672355,0.0071087423437801705,0.014294139486136842,0.011982959314571686,0.016129491829509072,0.009692261957059417
Missouri,0.02045582689106981,0.020587236833777337,0.02198113589442578,0.016473877271490623,0.01883291747366707,0.022061077713891424,0.018515535236317614,0.020475112047257812,0.017996671181401455,0.017334862655845867
Montana,0.0032044025063948057,0.0005910762137854665,0.000850099178237461,0.0015010366534387812,0.00021810821657273474,0.0007311901561123013,0.00218708018661356,0.0013401327146318673,0.0027571077596942753,0.0010031665641635444
North Carolina,0.026717895650472532,0.023201049081818026,0.031129822288790836,0.021868227744786244,0.01743411677804726,0.02678132655647872,0.0271865478250484,0.03611136626387723,0.02679757923752565,0.012136088841923336
North Dakota,0.0025183113756939374,0.00021707666258492797,0.00028336639274582036,0.0010882515737431163,7.41567936347298e-05,0.00022054671792623857,0.0013367676055055754,0.0007497268105728268,0.0017383448363273541,0.0004844325639781963
Nebraska,0.006317590585008571,0.0027879966544040145,0.002105007488968951,0.0041935211505445946,0.0012519411631274973,0.0036330724903201952,0.0049402381708488685,0.0036659645566412746,0.006026728801993754,0.0020376256666213327
New Hampshire,0.004382258378176064,0.0006894145573179158,0.0016192365299761162,0.003095888097717486,0.0005307299936603212,0.0005335217284273738,0.0028377186038609638,0.002573840330677985,0.003220248806592004,0.0014647315040036395
New Jersey,0.030774954764385756,0.0257651690817971,0.01643525077925758,0.021192761250738792,0.03307102185153519,0.021824058626991442,0.028717588824912918,0.024965871117938646,0.02720926016810141,0.04323605766974096
New Mexico,0.006139127574132623,0.006759191888969733,0.006598388859652674,0.007608379537117822,0.002707449995056214,0.009230017414954531,0.006980417427017859,0.008448125682973567,0.007177519470100813,0.003226140342220013
Nevada,0.005092144576993726,0.0045471022357850095,0.006153098813909242,0.00795549426322554,0.005833667765932078,0.0033685994551306397,0.005569196356239694,0.005709579842579542,0.005622662494835566,0.005040505783703568
New York,0.071615223342175,0.10994226806927831,0.10407642796421487,0.04770482114210126,0.16335142177476109,0.08253205934811515,0.07078611131942651,0.06477329236811681,0.0652992031173777,0.1090948151874724
Ohio,0.04338237502159997,0.03214826911438475,0.03169655507428248,0.05392474177478821,0.03422263323503923,0.028728726621819117,0.037735948046449086,0.03655923855375893,0.03917023694251745,0.032943821468847674
Oklahoma,0.012591556878469688,0.009694172982377037,0.009310610047362668,0.015151088720647698,0.005952900257658506,0.011525167491962857,0.012456411932429275,0.014865939217332088,0.011893796145231993,0.010635250562964799
Oregon,0.011588198172878246,0.007738913790226528,0.005383961462170587,0.014644488850112108,0.006378938307363915,0.007974456846511381,0.011833085978090158,0.010884183519946787,0.012913541600652794,0.008341868573746282
Pennsylvania,0.047435468290827065,0.02815405852282208,0.030684532243047402,0.03222538065351383,0.03372098433692194,0.02419607975921057,0.0286868815926036,0.027263196237112586,0.028019603479539017,0.034661300397535594
Rhode Island,0.003981708064876714,0.0024260278579973397,0.0014977937902279075,0.0029082585160376383,0.001794303595005031,0.0027975573307075156,0.0035457594855257835,0.003585512249972285,0.003274779335582349,0.004797988611923179
South Carolina,0.014118407082630579,0.018109424422536848,0.01627332712625997,0.01968234311821602,0.008858101702407334,0.023819960667643417,0.014301160486488973,0.016404985509082558,0.01471145244274663,0.008293726207139755
South Dakota,0.002787988814350926,0.0006700607343886572,0.00048577095899283486,0.0026174326644338745,0.00019193523058400657,0.0007851829210817954,0.001571315309576737,0.0013132096986205914,0.0018928480017999987,0.00048623790272594113
