,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,229465714.0,1361820.0,22520.0,82500.0,592910.0,663900.0,12061900.0,3779700.0,7194400.0,1087800.0
Alaska,0.0017954752055028144,0.0018629481135539205,0.0026642984014209592,0.005103030303030303,0.0007960736030763522,0.002385901491188432,0.0020422984770226914,0.0014495859459745482,0.002267041031913711,0.00261537047251333
Alabama,0.017065730351332575,0.01352821958849187,0.020648312611012434,0.012375757575757576,0.008352026445834949,0.018052417532760958,0.014376756564057073,0.015030557980792126,0.01466015234070944,0.01023074094502666
Arkansas,0.009997136217047222,0.005227563114067938,0.009280639431616342,0.006993939393939394,0.002995395591236444,0.006863985539990962,0.006630132897802171,0.0065433764584490834,0.007083148004003114,0.0039354660783232215
Arizona,0.01217175303147903,0.011809196516426547,0.010079928952042629,0.012896969696969697,0.008367205815385133,0.014806446754029222,0.01629718369411121,0.015253856126147578,0.01771780829534082,0.010526751241036955
California,0.10528370264500604,0.15309291976913247,0.13956483126110125,0.16443636363636363,0.15817071730954108,0.14760506100316312,0.13474676460590787,0.14308172606291505,0.12814675303013454,0.14943647729362014
Colorado,0.012912604451225336,0.011569076676800164,0.01061278863232682,0.016387878787878788,0.007970855610463646,0.01421599638499774,0.0167568127741069,0.015926396274836628,0.018022072723229178,0.011274131274131275
Connecticut,0.013649097921443724,0.010304592383721785,0.007460035523978685,0.008327272727272727,0.013001973318041524,0.008237686398554,0.013993649425049121,0.014019631187660397,0.013472561992660958,0.01734969663541092
District of Columbia,0.0027716558997567713,0.010624017858454127,0.009902309058614564,0.005018181818181818,0.017538918216930058,0.005169453230908269,0.004430645254893508,0.004453263486520094,0.0045653563883020125,0.00346111417539989
Delaware,0.002606053817695832,0.002235244011690238,0.0017761989342806395,0.0020606060606060605,0.0014234875444839859,0.0029974393733996083,0.0030640280552815063,0.0025470275418684025,0.003441426665184032,0.002364405221548079
Florida,0.044302914900829146,0.0720425606908402,0.06758436944937833,0.06917575757575757,0.059828641783744585,0.0834568459105287,0.05956524262346728,0.06390348440352409,0.05993856332703214,0.04202243059385916
Georgia,0.02426942092098343,0.02241632521184885,0.04262877442273535,0.02863030303030303,0.01844799379332445,0.02450218406386504,0.023456171913214335,0.024637140513797392,0.02379211609029245,0.0171309064166207
Hawaii,0.004266432587833144,0.0017799709212671278,0.002087033747779751,0.004121212121212121,0.0024506248840464825,0.0008796505497815936,0.005109974382145433,0.004425218932719528,0.005657038807961748,0.003871116013973157
Iowa,0.012624979782382653,0.004343452144923705,0.003374777975133215,0.004715151515151515,0.0026209711423318886,0.005868353667721042,0.010837678972632835,0.008181866285684049,0.012973006783053485,0.0059431880860452285
Idaho,0.004179273597274755,0.001995124172063856,0.0019094138543516875,0.0024,0.0006105479752407616,0.0031842144901340565,0.003376996990523881,0.002977749556843136,0.0038117146669631938,0.001889134031991175
Illinois,0.04992031184231732,0.0666615264866135,0.05350799289520426,0.045042424242424245,0.07210537855661062,0.06493146558216599,0.050553146685016453,0.04580839749186443,0.050969643055709994,0.06428479499908071
Indiana,0.023820552119607725,0.013711063136097282,0.017229129662522203,0.01958787878787879,0.011890506147644668,0.014487121554450972,0.01902453179018231,0.016902664232611053,0.02043784054264428,0.017050009192866335
Kansas,0.010376277825976216,0.006459003392518835,0.006705150976909414,0.008884848484848485,0.0044037037661702454,0.00798463624039765,0.009938732703802883,0.009727756171124693,0.010708189703102413,0.005582827725684868
Kentucky,0.015954453221713114,0.007782966911926687,0.013676731793960924,0.009284848484848484,0.006218481725725658,0.008793492995933122,0.009840074946733102,0.010289970103447364,0.009895752251751362,0.007908622908622908
Louisiana,0.018760972717693242,0.02017740964297778,0.02988454706927176,0.0216,0.014670017371945152,0.024589546618466636,0.01652268713884214,0.016338862872714764,0.016951378850216834,0.01432616289759147
Massachusetts,0.025145368776095238,0.02663567872406045,0.009325044404973356,0.019151515151515152,0.026366564908670793,0.028392830245518905,0.024907187093244017,0.025155435616583326,0.020528605582119427,0.05300330943188086
Maryland,0.018569222938464785,0.027756972287086398,0.01869449378330373,0.02004848484848485,0.030502099812787776,0.026570266606416627,0.020032084497467233,0.018715771092943884,0.02118383742911153,0.01698841698841699
Maine,0.004933198865604819,0.0016257655196722034,0.0015985790408525756,0.0017575757575757575,0.0006206675549408848,0.002507907817442386,0.003798738175577645,0.003725427944016721,0.0041066662960080064,0.002016914874057731
Michigan,0.040097493606386876,0.04336696479710975,0.038232682060390766,0.05292121212121212,0.039952100656086086,0.04540292212682633,0.0473873933625714,0.04532925893589438,0.047509868786834206,0.05372862658576944
Minnesota,0.01782401356919056,0.006861406059537971,0.003774422735346359,0.0128,0.00719502116678754,0.005930109956318722,0.01528672928808894,0.013824642167367781,0.01693456021349939,0.009468652325795184
Missouri,0.021519554768866255,0.019587757559736234,0.022912966252220248,0.017757575757575757,0.01792683543876811,0.021185419490887182,0.019696316500717133,0.02068232928539302,0.01953839097075503,0.01731476374333517
Montana,0.0034514960261122062,0.0014715601180772789,0.0011989342806394316,0.0021212121212121214,0.0005093521782395305,0.0022593764121102574,0.0031293577297109077,0.0020242347276238854,0.003874402312910041,0.0020417356131641846
North Carolina,0.02593415764064866,0.01908181698021765,0.02402309058614565,0.016375757575757575,0.008110843129648682,0.02904804940503088,0.020147074673144364,0.021045321057226764,0.02108292560880685,0.010836550836550836
North Dakota,0.0028675307893709996,0.00032603427765784024,0.0006660746003552398,0.0006909090909090909,0.0001433607124184109,0.0004322940201837626,0.0015948565317238578,0.0008714977379157076,0.0020653563883020125,0.000996506710792425
Nebraska,0.006868128456001057,0.002100865018871804,0.0021758436944937834,0.003915151515151515,0.0018805552276062135,0.002069588793492996,0.00522115089662491,0.0038053284652221075,0.0062998999221616815,0.0030060672917815775
New Hampshire,0.004074682808604688,0.0010096782247286718,0.0011989342806394316,0.0018666666666666666,0.0005650098665902076,0.0012938695586684741,0.00323614024324526,0.0029340952985686696,0.0035711108640053375,0.0020702334988049274
New Jersey,0.032253184456131866,0.03427325197162621,0.024067495559502664,0.028775757575757576,0.041761818825791434,0.028614249133905707,0.034048781701058704,0.03393761409635685,0.032225897920604915,0.04649108291965435
New Mexico,0.005782999023549113,0.006544917830550293,0.006705150976909414,0.007612121212121212,0.0031505624799716653,0.00943816839885525,0.006082706704582197,0.0056631478688784825,0.006567886133659513,0.004331678617392903
Nevada,0.003682467351091937,0.005562409128959774,0.006571936056838366,0.006642424242424242,0.006527128906579413,0.004532309082693177,0.005391107536955206,0.00609730931026272,0.005136634048704548,0.004620334620334621
New York,0.07667376399421484,0.13818125743490328,0.09618117229129662,0.06641212121212121,0.20297178323860282,0.0906597379123362,0.0851239854417629,0.09271159086700002,0.0749869342822195,0.12580345651774222
Ohio,0.046961264112860016,0.03929227063782292,0.035479573712255776,0.04047272727272727,0.043057125027407196,0.03591203494502184,0.04423001351362555,0.042583009233537056,0.04542004892694318,0.04208218422504137
Oklahoma,0.013500927637494463,0.009709800120427076,0.01238898756660746,0.013224242424242425,0.006027896308040006,0.012470251543907214,0.011327983153566187,0.01302219752890441,0.010349716446124764,0.011911196911196912
Oregon,0.01153549240040279,0.009304460207663274,0.00519538188277087,0.013393939393939394,0.008061931827764754,0.010045187528242206,0.014392094114525904,0.013775431912585656,0.015639664183253642,0.008283691855120427
Pennsylvania,0.05170271319923638,0.0323860715806788,0.032371225577264656,0.032266666666666666,0.03733618930360426,0.02798011748757343,0.032571319609680065,0.03237611450644231,0.03151075836761926,0.040263835263835264
Rhode Island,0.004148767950579319,0.00308777958907932,0.0017761989342806395,0.0020606060606060605,0.002120051947175794,0.004124115077571923,0.004269974050522721,0.004168320237055851,0.0038258923607250085,0.007560213274498989
South Carolina,0.013797268205392985,0.014888164368271872,0.014653641207815276,0.013915151515151516,0.0064175001264947466,0.022581714113571322,0.012280569396197946,0.01336614016985475,0.01235502613143556,0.008016179444750873
South Dakota,0.002985195426624825,0.0005272356111674083,0.0005328596802841918,0.0009575757575757576,0.0002057647872358368,0.0007606567254104533,0.0016516469212976396,0.0011503558483477525,0.002027549204937173,0.0009073359073359074
Tennessee,0.020090147323708674,0.01396586920444699,0.01989342806394316,0.02103030303030303,0.013351098817695771,0.013435758397348998,0.014901217884412904,0.016882556816678572,0.013972812187256755,0.014157014157014158
Texas,0.06430154528445152,0.05768750642522506,0.1086145648312611,0.08267878787878788,0.04811522828085207,0.061402319626449764,0.0674987356884073,0.07301584781860994,0.0632268153007895,0.07658209229637801
Utah,0.006606651484325889,0.0033242278715248713,0.002220248667850799,0.005224242424242425,0.0021689632490597224,0.004157252598282874,0.006851573964300815,0.005113104214620208,0.008180668297564772,0.004101856958999816
Virginia,0.023646234138490946,0.012818140429719052,0.020603907637655416,0.017915151515151516,0.012192406942031674,0.012479289049555656,0.01956441356668518,0.016760589464772338,0.02247275658845769,0.010071704357418642
Vermont,0.002244344006878518,0.00048391123643359623,0.0009769094138543516,0.0020606060606060605,0.00023949671956958056,0.0004895315559572225,0.002106135849244315,0.0021253009498108317,0.002204492382964528,0.0013890421033278177
Washington,0.018355683411596734,0.013833693145937055,0.009458259325044405,0.025636363636363638,0.009234116476362348,0.01662298538936587,0.021981196992181994,0.021085271317829456,0.023906649616368285,0.012359808788380217
Wisconsin,0.02065232281281028,0.0065383090276247965,0.007149200710479574,0.00903030303030303,0.0054797524076166705,0.007153185720741076,0.0179902834545138,0.013443659549699711,0.021668519959968865,0.009461298032726604
West Virginia,0.00850235952897085,0.0025040019973271064,0.005239786856127886,0.003503030303030303,0.001651178087736756,0.0030486519054074407,0.00395302564272627,0.004000846628039263,0.00401478928055154,0.0033783783783783786
Wyoming,0.0021441111677363706,0.0015538029989279052,0.0011989342806394316,0.002109090909090909,0.0003474389030375605,0.002574182858864287,0.0019178570540296304,0.0012508929280101596,0.0023590570443678418,0.0013173377459091745
