,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
Kansas,0.009818350507183944,0.006523306907467588,0.006564462203376009,0.009583639896617428,0.004740327640292785,0.007272762496180456,0.009277524256314687,0.010108268355387737,0.009786330463632809,0.005225007357363121
Kentucky,0.014698431478356368,0.009101684979935276,0.01015249123379271,0.01227196408021582,0.005190416294118538,0.01105576136814937,0.008673453979886859,0.009891675203400018,0.00891776134973569,0.005241641395723772
Louisiana,0.016661325732261967,0.023675803484600605,0.035635651961184046,0.017139245759993964,0.018461212056920303,0.027057776149671496,0.020334359158858534,0.020730857257352173,0.02088427317080406,0.01686371604416977
Massachusetts,0.023321976787510815,0.02512594644803239,0.009500122319171491,0.01892202916595921,0.01600769848606544,0.031340948056854175,0.020119116667731966,0.021243061258469708,0.017459351591995253,0.03138907015725564
Maryland,0.019260414961741718,0.02572147597866478,0.025768572127538122,0.020610485407587677,0.03270644217800476,0.02213882091251639,0.020758787888509628,0.019841202649350503,0.02090179031618959,0.021707420060650264
Maine,0.004806375455709565,0.000808923285723854,0.0008154611432765229,0.00310336370668025,0.00040007880340066983,0.0008321540814736083,0.003070601910485804,0.00314271724928108,0.003445251696446027,0.0010652182257878777
Michigan,0.036767414502998585,0.0389513695881189,0.038041262333849794,0.06357650876299356,0.034250685741130826,0.03940359649068736,0.03615476409791258,0.03285689895047566,0.037122666943190365,0.037292874233874576
Minnesota,0.017522516491880632,0.008300030581246167,0.006319823860393052,0.026373875148565283,0.007716671465591707,0.006994497216026319,0.015005347916571356,0.013456643271784191,0.016587202331595982,0.009899172136706205
Missouri,0.020303929891189555,0.020229831823914326,0.024056103726657424,0.017865564925387212,0.019176504463000288,0.02097996930276055,0.018637790017773465,0.018933557404945945,0.018590166437175013,0.018339667063324506
Montana,0.003254680393333595,0.0007730980567668925,0.0010193264290956536,0.0022072556454807856,0.0004122024035037204,0.0008436017037584305,0.003167174587112933,0.002113723398551154,0.003917831034730106,0.0013217662789656187
North Carolina,0.026941305520502765,0.02449511089465981,0.03200684987360352,0.02244043239572132,0.02025247397214603,0.026989971002292168,0.028266085877498213,0.03713479008102136,0.028138800745539937,0.01281844586900055
North Dakota,0.002463315911521851,0.0002710256451526648,0.0004485036288020876,0.001405474748618107,8.031885068271023e-05,0.0002721011758469259,0.0014229738377253304,0.000836035456369532,0.0017994072044566687,0.0006039435466328868
Nebraska,0.006233934913095456,0.003152100941995839,0.002568702601321047,0.004216424245854321,0.001519996362919969,0.004013712490324558,0.0051334924927429314,0.003761101280933312,0.005985365639722953,0.0033600757488516115
New Hampshire,0.004364142362932413,0.0008047696359897135,0.0009377803147680013,0.0047069255004056065,0.0004652431539545668,0.0006349027436428271,0.0025477999966772454,0.00204423015597529,0.002960397570154569,0.0013966194515885506
New Jersey,0.030564513491150653,0.025643595046149645,0.017043137894479327,0.020893466900598033,0.03533877885037962,0.02063918239320469,0.026914886817232198,0.02706991090754647,0.02504517058055528,0.03598902153468197
New Mexico,0.006268848051998915,0.007800554200715778,0.005300497431297398,0.007942347237157357,0.0033900616788155244,0.01040412748424411,0.007057662153912785,0.008101430502524333,0.007252737501484802,0.0041885788133532945
Nevada,0.005388261104100553,0.006311989977243191,0.0058713202315909645,0.007980078102892071,0.007158985860851379,0.005673617721623766,0.006030472607855926,0.006100236770885365,0.0058991863989211486,0.0065608485918646755
New York,0.07059048762513878,0.1014279728579758,0.09867079833645927,0.04723904389986228,0.15476078621546668,0.07555606825248523,0.06668621581357938,0.0640992264731862,0.06152302756623303,0.09721251903317851
Ohio,0.043024624842029686,0.029031415610557956,0.027195629128272038,0.05135170826494614,0.03238971312531256,0.02503594993690599,0.03613700454636336,0.034356471408292906,0.03783191953774171,0.03088557061149284
Oklahoma,0.01253381686634189,0.010649957918336131,0.011131044605724538,0.015016884562416285,0.0059632958006880146,0.01295518608110024,0.01232087303009131,0.014076085576166004,0.012161118355935353,0.00993691860837076
Oregon,0.011761848572809847,0.007919971630572316,0.0057082280029356605,0.0146584413379365,0.005955718550623608,0.00848004635406439,0.013058426387518161,0.01096088341785405,0.014177124423772223,0.011265082594398167
Pennsylvania,0.04673705527876419,0.026113476672324283,0.03355622604582892,0.030137529005603035,0.032677648627760014,0.021762810549776464,0.02814037771538019,0.02473712505397191,0.028217052519086974,0.033928959860785896
Rhode Island,0.003879237655939923,0.0020856513727552767,0.0015901492293892195,0.0026977569000320714,0.0015321199630230196,0.002360851949662163,0.0033532815927486033,0.003671853614071923,0.0030816111017274335,0.004134838074034266
South Carolina,0.01413206278058914,0.019356526967311296,0.015371442550762456,0.017969324806157677,0.010342946337915044,0.024809639250198353,0.014549655828893514,0.01682477261246617,0.015030605777410272,0.008016966719127865
South Dakota,0.0027736549239970446,0.00077361726298366,0.0009785533719318274,0.0029996038259097854,0.0001621531513783018,0.0009166903691153718,0.0016090808433610008,0.0013852790030224268,0.001907067324271386,0.0005239722083605235
Tennessee,0.019780232807637667,0.020273445146122802,0.02124276278235342,0.023996830607278283,0.017009410944579993,0.021801556348278937,0.01866938074080573,0.02127092910701536,0.01760447538770749,0.019279490230701316
Texas,0.06994653417425274,0.07134879910198093,0.08753975373073473,0.09359141245495878,0.06132874657129435,0.07474504824292207,0.08377368700648191,0.08251458299821364,0.08501083441835214,0.07986705564725602
Utah,0.007215382040048257,0.0029070356076815523,0.0023648373155019165,0.007819721923519535,0.0016518405140406444,0.0031894836858173646,0.007514336336607174,0.005188358435562479,0.009283192017705359,0.002882167031335969
Virginia,0.02518013162470604,0.012544022197104179,0.021976677811302293,0.019648348331352462,0.013966387318714293,0.010850584753352172,0.019885378053793763,0.015287807851537036,0.023156387575919885,0.011856870497613655
Vermont,0.0022344408898213957,0.0003416376906330526,0.000856234200440349,0.002160092063312393,7.880340066982891e-05,0.0003134887333382059,0.001818758129393801,0.0017764871553911236,0.0020998837858872926,0.0004887848195206838
Washington,0.020385393881964295,0.014039336101394745,0.011049498491396885,0.031920312411568286,0.010917301892797066,0.01424876739928514,0.023386383105281322,0.019783703164376564,0.02630141841568544,0.015334664056402185
Wisconsin,0.019543599310625333,0.006916346013560628,0.009051618690369403,0.011970117154338107,0.008659281373603892,0.005385665991844009,0.015625377237018075,0.011782103056009437,0.017791793767195092,0.011755786726037389
West Virginia,0.0070602125338106595,0.001969349180199344,0.005137405202642094,0.0034429414982926785,0.0011850819100731962,0.002219077550596289,0.0034618849333284338,0.0038464686144529013,0.003638451745187164,0.001880925876165982
Wyoming,0.0018232416982917638,0.0006983323615523643,0.0006523689146212183,0.00151866734582225,0.00012275145104338734,0.00095719734027705,0.001491229441375352,0.0010663861538418122,0.0018501685673621825,0.0004657530740982432
