,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,231664458.0,1322390.0,21010.0,78770.0,553130.0,669480.0,11652000.0,3447100.0,7142500.0,1062400.0
Alaska,0.0018906655072656851,0.0020659563366329146,0.0038553069966682533,0.004748000507807541,0.0010594254515213421,0.002525840951185995,0.002100841057329214,0.0015096747991064953,0.002334196709835492,0.002450112951807229
Alabama,0.017020306153307296,0.013349314498748478,0.019847691575440266,0.013025263425161865,0.007985464538173666,0.017615164007886718,0.014164778578784757,0.014368889791418874,0.014664333216660833,0.010144013554216867
Arkansas,0.009889302915857727,0.00562466443333661,0.008900523560209424,0.007896407261647835,0.003263247337877172,0.007205592400071697,0.00697382423618263,0.007121058280873778,0.007343367168358418,0.004011671686746988
Arizona,0.012345441440136665,0.011180514069223149,0.011232746311280342,0.013964707375904533,0.008202411729611484,0.013311824102288343,0.016234208719533127,0.015625018131182732,0.017462093104655234,0.009955760542168676
California,0.10672331963844017,0.15232193225901589,0.13227034745359353,0.15905801701155262,0.166304485383183,0.14060614208042063,0.13730063508410573,0.14489454904122306,0.13102289114455723,0.15486634036144578
Colorado,0.01314401020462103,0.011610795604927442,0.00866254164683484,0.017214675637933222,0.008292806392710574,0.013785325924598196,0.017184174390662547,0.015450668678019204,0.01888316415820791,0.01138648343373494
Connecticut,0.013610201699563253,0.009525934104159892,0.00780580675868634,0.008785070458296306,0.011885090304268436,0.00771793033399056,0.013605561277033986,0.01290389022656726,0.013530276513825691,0.01638836596385542
District of Columbia,0.0027237669750791033,0.010130899356468213,0.009233698238933842,0.005344674368414371,0.01651872073472782,0.005444524108263129,0.004488070717473395,0.004285921499231238,0.004681134056702835,0.0038460090361445783
Delaware,0.002598585925511284,0.0025484161253488003,0.0015230842455973346,0.002361305065380221,0.0013324173340805959,0.0036072772898368883,0.003009526261585994,0.0025232804386295725,0.003344907245362268,0.0023324548192771083
Florida,0.0449615797344278,0.07063801147921567,0.06706330318895765,0.07092801828107147,0.05604830690796015,0.0827702097150027,0.0587166151733608,0.06148124510458066,0.05984767238361918,0.04214231927710843
