,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,307006550.0,1325896.0,15399.0,89241.0,408742.0,812514.0,9337060.0,2203313.0,6338095.0,795652.0
Alaska,0.0022751078112177086,0.003336611619614208,0.0014286641989739593,0.005748478838202171,0.001600031315597614,0.003981469857750143,0.0021996217224693852,0.0016339031267913365,0.0024062435163878107,0.002120273687491516
Alabama,0.015337483841957118,0.01598466244713009,0.020910448730437042,0.016853240102643403,0.01532751711348479,0.016126491358918124,0.019064566362431,0.022168434534721122,0.018628941345940696,0.013939511243609015
Arkansas,0.009411688447689472,0.01124145483507002,0.011624131437106305,0.015441333019576203,0.00630226401984626,0.013257617714894759,0.011682264010298746,0.015773065379272033,0.01076474871392745,0.007662897849813738
Arizona,0.021484160517096458,0.02121433355255616,0.02467692707318657,0.025537589224683722,0.020059108190496694,0.021255018375067998,0.02535284125838326,0.02464833639160664,0.02460928717540523,0.033226837863789695
California,0.12039373101323082,0.13193644147052258,0.128060263653484,0.09763449535527392,0.15680551545962979,0.12326679909515405,0.10811036878846232,0.10447811999475336,0.09709573617940406,0.20591037287658423
Colorado,0.016366908132741793,0.012838110983063528,0.010325345801675434,0.025425533106979977,0.008247256215412167,0.013812685073734114,0.014372404161481236,0.012089521552316898,0.015001195154064432,0.015685249330109143
Connecticut,0.011459976993976188,0.007985543360866916,0.006883563867783622,0.007362086933136115,0.009788570785483263,0.007167876491974292,0.008849145234152934,0.006885993955466155,0.009465304638065539,0.009377215164418615
District of Columbia,0.0019532384569645174,0.006100780151686105,0.009416195856873822,0.0016808417655561905,0.010774522804116045,0.004172235801475421,0.003051817167288204,0.0016774738768391055,0.0030398723906789027,0.006952788404981072
Delaware,0.0028830720386910313,0.004308784399379741,0.002662510552633288,0.004426216649297968,0.004110172186856257,0.004427000642450468,0.0031792662786787277,0.0031511637248089583,0.0032874231137273897,0.0023955196492939125
Florida,0.060382975542378495,0.08563341317871084,0.06604324956165984,0.061642070348830694,0.07562472170709152,0.09367469360527941,0.0762563376480391,0.08255023230925429,0.07571155055265029,0.06316706298733617
Georgia,0.032016290857638054,0.031731749699825625,0.03675563348269368,0.026030636142580204,0.0357951959916035,0.030218556234107966,0.03866152729017485,0.044753514366774036,0.03616480977328361,0.04168028233448794
Hawaii,0.004218730838153127,0.0026774347309291226,0.001493603480745503,0.004314160531594223,0.002519926995513062,0.002599339826759908,0.005088968047758074,0.004195500140016421,0.005272088853196426,0.006104427563809304
Iowa,0.009797367515448775,0.006399446110403832,0.0024676927073186573,0.009972994475633398,0.0029382838073895023,0.007822634440760406,0.007505574559872165,0.007451959844107487,0.007850466110085129,0.004906667739162348
Idaho,0.005035074984556518,0.0028697575073761443,0.0015585427625170465,0.006443226767965397,0.0006214188901556483,0.003633168166948508,0.003343664922363142,0.003032705748116586,0.003639263848206756,0.0018500550491923604
Illinois,0.04205255229896561,0.048408774142165,0.050198064809403205,0.04371309151623133,0.056081831571015456,0.045030608703357726,0.03784349677521618,0.03533315511686265,0.039258010490533825,0.033527220443108297
Indiana,0.02092174580640055,0.016181510465375866,0.020261055912721607,0.01816429667977723,0.01797466372430531,0.014984357192614527,0.02141005841239105,0.022184773565989035,0.02164530509561627,0.017390768828583352
Kansas,0.00918139042961787,0.008643211835619084,0.008117410221442951,0.013211416277271657,0.004369504479598377,0.010301360961164976,0.009738611511546461,0.008838054330002138,0.010334177698504046,0.007488198358076144
Kentucky,0.014052185531546477,0.008296276631047986,0.011948827845964023,0.01715579162044352,0.008910266133649099,0.00694511109962413,0.011664699594947446,0.013561395952368093,0.01150787421141526,0.007661641018937928
Louisiana,0.014631857203046645,0.02177998877740034,0.03435288005714657,0.01513878150177609,0.015046166041170225,0.02565863480506182,0.018487511058084664,0.0212988349816844,0.018002570172898955,0.014565413019762408
Massachusetts,0.02147702386154302,0.023005575097896063,0.011234495746477044,0.019430530809829562,0.018268247451937898,0.026004474999815386,0.016405378138300494,0.015665046228111938,0.016850331211507558,0.014911041510610167
Maryland,0.018564678831770855,0.025360209247180774,0.028573283979479187,0.012953687206553042,0.02937549848070421,0.024642036937209698,0.019523811563811305,0.01674977635950952,0.019843659648522152,0.02465776495251693
Maine,0.0042940484494549055,0.0011916470070050744,0.0016884213260601338,0.0042021044138904765,0.000976165894378361,0.000959983458746557,0.0033957155678554065,0.0030540372611608064,0.003779526813656154,0.0012844811550778482
Michigan,0.032473987932830746,0.03757836210381508,0.04045717254367167,0.05069418764917471,0.030403041527418274,0.039692854523122066,0.030418461485735338,0.03451438810554833,0.028183231712367834,0.036881702050645254
Minnesota,0.017153425553949907,0.00970966048619198,0.0048055068510942265,0.020046839457200167,0.008853995919186185,0.009097689393659679,0.014917543637933139,0.011609789439811774,0.01659173616047093,0.010740876664672496
Missouri,0.019503101806785557,0.022258910201101746,0.025131502045587374,0.017996212503221615,0.01819485152002975,0.024717112566675775,0.021610978187994935,0.019784297555544762,0.022209196927467954,0.02190404850361716
Mississippi,0.009615417000060748,0.00637380307354423,0.012598220663679459,0.011104761264441232,0.007263750727842992,0.005288524259274302,0.00935272987428591,0.013415706256895865,0.008256266275592271,0.006835903133530739
Montana,0.0031757921777238953,0.002110271092152024,0.0020780570166893954,0.004000403402023733,0.0005578090825019205,0.0026842614404182573,0.0026588669238496914,0.0016729352570424628,0.003081051956463259,0.0020260113718057644
North Carolina,0.030555973480044643,0.028619137549249715,0.031755308786284825,0.025840140742483836,0.028930229827128114,0.02870842840861819,0.03681105187285934,0.04893993726719717,0.034067491888335535,0.025078803295913287
North Dakota,0.0021069387607528245,0.0012994986032086981,0.0007792713812585232,0.0033168610840308825,0.00026177882380572584,0.001609818415436534,0.0013722734993670384,0.001101069162665495,0.0014947709051379003,0.0011474865896145552
Nebraska,0.005852054296561425,0.003921122018619862,0.002662510552633288,0.006913862462321131,0.0029847678975979956,0.004087314187817072,0.005326194755094216,0.003960399634550334,0.005915973174905078,0.004410219543217387
New Hampshire,0.004314484495526236,0.001602689803725179,0.0007143320994869797,0.0044710390963794665,0.0011107251028766312,0.001551973258306934,0.0030834116949018213,0.0022307316300498384,0.0035890910439177704,0.001416448397037901
New Jersey,0.028363365537315083,0.020448813481600367,0.02071563088512241,0.011665041852959962,0.028475175049297603,0.017370777611216547,0.019358556119378048,0.016767930838696092,0.02024314876946464,0.019485905898558666
