,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,299398484.0,1435123.0,17309.0,94472.0,449246.0,874096.0,10019601.0,2194993.0,6626363.0,1198245.0
Alaska,0.0022379973039542847,0.0032122682167312487,0.0020798428563175227,0.005419595223981709,0.0013355711570052933,0.003960663359630978,0.0023928098534063383,0.0018929445333083067,0.0026083690253612727,0.002116428610175715
Alabama,0.015360899422590262,0.013624616147884188,0.022069443642035936,0.017423151833347448,0.015719672517952303,0.011970081089491314,0.01808944288300502,0.02040097622179205,0.018328455594720662,0.01253332999511786
Arkansas,0.009388397571178082,0.010826946540470747,0.011843549598474782,0.01402531967143704,0.006119141851012586,0.012880736212040783,0.01118058493546799,0.014516674996230057,0.01096317844343873,0.006271672320769125
Arizona,0.020595688787789588,0.023312287518212724,0.030793228956034435,0.025923024811584386,0.0211265097518954,0.024005372407607403,0.029381309694867092,0.027069790199786514,0.026910840833802796,0.04727747664292361
California,0.12176931730890127,0.13551660728731962,0.14362470391126003,0.0977538318231857,0.15835867208611762,0.127697644194688,0.11577187554674083,0.11263361659923289,0.10097590488175791,0.20334322279667347
Colorado,0.015876423075007955,0.013095741619359455,0.009879253567508232,0.022842747057329155,0.008512040173980403,0.01446179824641687,0.01631192699190317,0.014765878524441764,0.016656497689607405,0.017238544704964345
Connecticut,0.011706168158152732,0.0073199300687118805,0.007914957536541683,0.007367262257600135,0.009927745600406013,0.005962731782321392,0.009046068800544054,0.0070993392689635,0.009773838227697456,0.008587559305484271
District of Columbia,0.0019423278041715134,0.006112368068799678,0.00976370674215726,0.001958252180540266,0.008523169933622114,0.0052499954238436055,0.0027011055629859912,0.0017471581913928655,0.0024007136343119143,0.006109768870306156
Delaware,0.0028506356765654163,0.004168980637896543,0.002426483332370443,0.004414006266406978,0.003986679903660801,0.0042706979553733225,0.0029611957601904508,0.0028870251522442212,0.0030860066072444267,0.00240685335636702
Florida,0.06042077354005573,0.09030724195765799,0.06522618291062453,0.06853882631890931,0.07600958049709959,0.10050497885815746,0.07196903349744166,0.07784671750661619,0.07149834683068224,0.06380498145204028
Georgia,0.03127584640675736,0.031184783464553213,0.034952914668669476,0.02295918367346939,0.034526740360515173,0.03028157090296718,0.03620024390192783,0.03878827859587707,0.035380645461167766,0.035991804681012644
Hawaii,0.004293602234806239,0.0025140702225523526,0.0012132416661852215,0.003736556863409264,0.002546489006023426,0.0023910417162416944,0.005414087846412247,0.003974500146469715,0.005702072162361163,0.006458612387283068
Iowa,0.009960254174166093,0.00593747016806225,0.0031775376971517706,0.009219662968922009,0.0029137710741998814,0.0071914297743039665,0.008403727853035265,0.008273374903701287,0.009205351412230209,0.004209489712037187
Idaho,0.004898037493068936,0.0025544848769060214,0.002022069443642036,0.006467524769243797,0.0006544298669325937,0.0031186505830023245,0.003506626661081614,0.0034373685929750116,0.0037960492052729377,0.0020329732233391336
Illinois,0.0428591682514999,0.04842651117709074,0.04506326188687966,0.043166229147260565,0.05293758875983314,0.046743149493877104,0.03867199901473123,0.035197834343890844,0.041135386033032,0.03141344215915777
Indiana,0.021087347923912668,0.014147219436940249,0.020856201975850714,0.019169701075450928,0.015971205085854964,0.012534092365140671,0.021735695862539834,0.020746307619204252,0.022735699809986264,0.018018018018018018
Kansas,0.009232094174531625,0.008333780449480637,0.007221676584435842,0.013538402913032432,0.004180337721426568,0.009927971298347093,0.010405603975647333,0.00915082644910485,0.011386336667641057,0.007280647947623399
Kentucky,0.014048414486961798,0.007916394622621196,0.009994800392859207,0.01388771276145313,0.008569914924117298,0.0068939796086471055,0.010921392977624558,0.012695712469242499,0.010895418799121027,0.007814762423377523
Louisiana,0.014321274920015961,0.021547282009974057,0.03206424403489514,0.016798628164958928,0.013195443031212298,0.026144725522139443,0.017463270243994748,0.021277061020240157,0.016993484963018175,0.013074955455687275
Massachusetts,0.021500419487762,0.022448946884692112,0.010861401582991507,0.018746295198577356,0.017985691581004618,0.025372499130530284,0.01536418466164471,0.01605608765039342,0.015200646267039701,0.015001105783875585
Maryland,0.018756698180208555,0.026555911932287336,0.03154428332081576,0.012469303073926666,0.032000284921846825,0.025181444601050686,0.019510158139031685,0.01706565806815785,0.019241626213354145,0.025473087724129873
Maine,0.004414097166904826,0.0010682011228305866,0.001328788491536195,0.003609535100347193,0.0008525395885550456,0.0008992147315626659,0.003359215601499501,0.00311891655235347,0.0038429829455464484,0.0011241440606887573
Michigan,0.033719753236960276,0.03970461068493781,0.04165463053902594,0.05659878059107461,0.03167306998838053,0.0419679302959858,0.03249570516829962,0.03476685347060332,0.03005917424083166,0.04180947969739077
Minnesota,0.017258273759328722,0.01117813595071642,0.00727944999711133,0.017412566686425608,0.012111404442109668,0.010101865241346488,0.015896441385240788,0.013806877744029252,0.01745950229409406,0.01108037171029297
Missouri,0.019514838291565965,0.02222596948136153,0.021318389277254608,0.01867219917012448,0.016910556799615357,0.025359914700444804,0.022356878282877732,0.020380019435141707,0.02322148665866932,0.02119683370262342
Mississippi,0.009721291708344121,0.006324196601963734,0.013345658328037437,0.010997967651791007,0.0072543773344670845,0.005201945781699036,0.0092671354877305,0.012354025730378183,0.008663274257688569,0.006951833723487267
Montana,0.003155099476054795,0.002483410829594397,0.0019065226182910624,0.0036836311288000675,0.0005186467993037223,0.0033749153411066976,0.002693320821857078,0.0015398682364818476,0.0032686105485014933,0.0016248763817082483
North Carolina,0.02958099480557156,0.029327102973055273,0.031139869432087353,0.026409941569988993,0.02997912057091215,0.029271384378832532,0.036383584535951086,0.0488990169900314,0.034274307036906974,0.025121740545547864
North Dakota,0.002123815029070087,0.0008744895036871404,0.0008088277774568143,0.002551020408163265,0.00016694639462566167,0.0010582361662792189,0.0013332866248865597,0.0011849696103814454,0.0014596242312713626,0.0009063255010452788
Nebraska,0.005906279071205985,0.0036212923909657918,0.002946444046449824,0.0061076297739012615,0.0025286813905966887,0.003927486225769252,0.005929477630895681,0.004343977406761661,0.006747291085622686,0.0043113052839778175
New Hampshire,0.004391789104717043,0.0012437958279534228,0.0007510543647813277,0.003122618341942586,0.0009682890888288376,0.0011920887408248064,0.0026009019720445955,0.0020022842897448874,0.003045260273244916,0.001240147048391606
New Jersey,0.029140294511310887,0.021287373974216844,0.024669247212432837,0.01271276145312897,0.029738717762651197,0.01780353645366184,0.019843105528852895,0.017942654031242924,0.020325931434785567,0.020654373688185637
New Mexico,0.0065284198299414235,0.008917005720067199,0.007741637298515223,0.011357862647133543,0.004663369289876816,0.010862651241968845,0.007585132382018006,0.009524403950263167,0.006921443935383558,0.007702932205016503
Nevada,0.00833514240506308,0.013021183550120791,0.013056791264660004,0.011558980438648489,0.01566624967167209,0.011819067928465524,0.010213779969881036,0.01134491089493224,0.007610358804671582,0.022538796322955655
New York,0.06448323565993741,0.05854271724444525,0.05326708648679877,0.033533745448386824,0.07670407749874233,0.05201602569969431,0.039779727755626194,0.031260691947536966,0.044945771911378836,0.02681671945219884
Ohio,0.03833688750407968,0.02891111075496665,0.032353111098272574,0.05049115081717334,0.04322353454454798,0.0191546466292032,0.04225058462906856,0.04812726054251654,0.04221290019879684,0.031693852258928686
Oklahoma,0.011954676430492547,0.012476282520731673,0.012132416661852215,0.015750698619696843,0.007000618814636079,0.01494343870696125,0.012947421758610947,0.0156888883016939,0.012352628432822046,0.011214734883099866
Oregon,0.01236064374995299,0.007340137395888715,0.005084060315442833,0.012903294097722076,0.006034555677735583,0.007454558767000421,0.013758831314739978,0.011081584314847473,0.0149247784946282,0.012215364971270484
Pennsylvania,0.0415520507445188,0.038343751720235825,0.042810098792535674,0.03822296553476162,0.04695645592837777,0.033841820578060074,0.030399314304032667,0.026304867487048935,0.03276940910119171,0.02479292632141173
Rhode Island,0.003565849718864976,0.001714138788103877,0.001559882142238142,0.0030591074604115506,0.001647204426973195,0.001606230894547052,0.0027859392804164555,0.002484290382702815,0.002844999587254728,0.003011904910932238
South Carolina,0.014433102473558283,0.023218915730568043,0.0209139753885262,0.01941315945465323,0.013137568281075401,0.028857242225110286,0.01843506542825408,0.019568171743600093,0.018875361944402987,0.013924531293683678
South Dakota,0.0026116331303801792,0.0014430818821801338,0.0017332023802646022,0.0049220933186552625,0.0003517004046780606,0.0016222474419285754,0.001378498006058325,0.0013776809311009193,0.0015021815134486293,0.0006960179262170924
Tennessee,0.0201697848276346,0.032082964317344226,0.024207059911028943,0.02322381234651537,0.02480378233751664,0.036937590379088794,0.024937120749618673,0.02871262004024614,0.024777242055709896,0.018905148780090884
Texas,0.07851670685146155,0.08473280687439334,0.08007394996822462,0.08922220340418326,0.08293006504231534,0.0852663780637367,0.0957968286361902,0.09827366192056193,0.09789850027835782,0.07963730288880821
Utah,0.00851728761592527,0.00402125810819003,0.002946444046449824,0.009431365907358795,0.002764632295000957,0.004103668246966008,0.008939677338448906,0.0067066273104287805,0.010032652904768423,0.006986050432090265
