,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,237923795.0,1327767.0,18976.0,87671.0,497874.0,723246.0,11102590.0,3073348.0,6926380.0,1102862.0
Alaska,0.0021897767728528373,0.0022827800359551034,0.0026876053962900507,0.004585324679768681,0.0009721335116917131,0.002895280443998308,0.0024848256127624276,0.0020202723544486337,0.002630522726157098,0.0028643656232602084
Alabama,0.016900369296816233,0.0138563467837354,0.020868465430016865,0.012307376441468672,0.008510185307929316,0.017540366624910472,0.012620028299703042,0.013539631698069987,0.012720641951495587,0.00942547662354855
Arkansas,0.00991493936115133,0.006175029203165917,0.009854553119730186,0.007824708284381381,0.0032478096867882235,0.007893579777834928,0.006878755317452955,0.007225670506561574,0.00721256991386554,0.003815527237315276
Arizona,0.013395045249677528,0.014461874711451633,0.013385328836424957,0.016630356674384915,0.009379883263636984,0.01772564245083969,0.018697529135093705,0.01938765151229213,0.01959465117420644,0.011140106377769838
California,0.11081279196979857,0.1519566309450378,0.14597386172006746,0.13027112728268184,0.1735117720547769,0.13990398840781698,0.13660866518533063,0.14593401072706377,0.12863386068913343,0.1607064165779581
Colorado,0.013579978412835925,0.011462101407852431,0.009959949409780776,0.015067696273568227,0.008058263737411473,0.013407609582355104,0.01876463059520346,0.018377352646039433,0.019904769879792908,0.012683363829744792
Connecticut,0.013340405906017093,0.009608613559457345,0.006323777403035413,0.008702991867322148,0.012115515170504987,0.00807885560376414,0.012300913570617307,0.011726950543836883,0.012491951062459756,0.012700591733145217
District of Columbia,0.0026310945485717393,0.007660229543285832,0.007746627318718381,0.0038439164604030978,0.010504665839148058,0.006162495195272425,0.003594116327811799,0.0032554074579253635,0.0035911977107811006,0.00455632708353357
Delaware,0.0026142824428300668,0.0020297235885513047,0.0015809443507588533,0.003376258968187884,0.0015526016622679634,0.0022067180461419764,0.0025367053993707775,0.002221030615472117,0.00283524727202377,0.0015414439884591181
Florida,0.04777159846496228,0.08056458700961841,0.06829679595278246,0.06848330690878397,0.07131523236802886,0.08871808485632827,0.06790469611144787,0.07431699892104636,0.06724898143041531,0.05415364750984257
Georgia,0.025117285978058648,0.02282855350373974,0.03267284991568297,0.02950804713075019,0.019707797555204732,0.023908877477372845,0.024775300177706284,0.026378399061869985,0.024825377758656036,0.01999343526207268
Hawaii,0.004429989862930692,0.0017420225084672236,0.00226602023608769,0.0035359468923589327,0.002104950248456437,0.0012609817406525582,0.004728716452647536,0.003957898682479173,0.005393437841989611,0.0027020606385930426
Iowa,0.012121528239745839,0.004598698416213086,0.002898397976391231,0.004140479748149331,0.0023841373520207924,0.006223332033637241,0.009692062842994292,0.008573386417678701,0.01109309624941167,0.004010474565267459
Idaho,0.004224041567595204,0.0017774202853362074,0.0011593591905564925,0.002190005817202952,0.0005402973443079976,0.002595244218426372,0.0033249899347809835,0.0029013961321659636,0.0037783084381740532,0.0016584123852304278
Illinois,0.04848190993254794,0.062095232070084584,0.04885118043844856,0.05165904346933421,0.06652285518022633,0.06065985847139148,0.047755073365764206,0.042629406106955675,0.047792642043895946,0.06180283661963147
Indiana,0.023112442368364208,0.012813995226572132,0.01681070826306914,0.015033477432674431,0.010173256687434974,0.014257942664045151,0.017853491842894316,0.016364889364953138,0.018748754760784133,0.016379202475015005
Kansas,0.010297414766774378,0.006564404748724739,0.006376475548060708,0.008201115534213137,0.0038744742645729644,0.00822265176717189,0.008869461990400437,0.008375231181109331,0.009735677222445203,0.004806585048718697
Kentucky,0.01566047649836789,0.008573793444181094,0.013490725126475547,0.009193461920133225,0.00566609222413703,0.010371298285783814,0.008865318812997689,0.00935103997334503,0.00902217319869831,0.00652665519348749
Louisiana,0.018833761457108567,0.023428809422135058,0.02566399662731872,0.020325991490914897,0.017124814712156086,0.028085879493284442,0.01965262159550159,0.019303378595590216,0.020463647677430346,0.015532315013120409
Massachusetts,0.02447001990700426,0.02359902000878166,0.010645025295109613,0.01977849003661416,0.02204172139939021,0.025474043409849483,0.022126819057535222,0.021224736020782547,0.018781528013190153,0.04565031708409575
Maryland,0.018459692104356357,0.027606500236863847,0.0183389544688027,0.01939067650648447,0.026657347039612433,0.029498953329849042,0.017952387686116483,0.017243410118216354,0.018202437636976314,0.01835769117079018
Maine,0.004892322770826684,0.0014686311679684763,0.001475548060708263,0.001904848809754651,0.0005704254490091871,0.002033886118969203,0.003673827458277753,0.0034512850480973843,0.004080053361207442,0.0017427384387167207
Michigan,0.03819710424507981,0.050245261405050735,0.053646711635750424,0.07003456102930274,0.05337093320800042,0.04560550628693418,0.04610203565114086,0.0451598712544105,0.04299894028338035,0.06821615034337931
Minnesota,0.01762328984370815,0.008097053172732866,0.00463743676222597,0.014166600130031595,0.007226728047658644,0.008051202495416498,0.014644961220760202,0.013881604035729113,0.01573029490152143,0.00995591470193007
Missouri,0.021137019943717694,0.01907036400211784,0.0215535413153457,0.01674441947736424,0.01491341182708878,0.022148757131045315,0.017495647412000263,0.017977788392333053,0.017418911466018323,0.01663399409898972
Montana,0.0034716998356553617,0.0012969142929444698,0.002529510961214165,0.0018135985673711945,0.0003474774742203851,0.0018555235701269,0.0032294266472958112,0.0022239590179829946,0.00386146876145981,0.0020619080175035497
North Carolina,0.0262899303535403,0.019828027055951835,0.02740303541315346,0.01697254508332288,0.009827787753528001,0.02685946413806644,0.02084783820712104,0.023422339416167646,0.021299726552686974,0.010835444507109684
North Dakota,0.002879073108261408,0.00024251242876197404,0.00036888701517706575,0.0005703140148966021,8.837577379015574e-05,0.00030556684724146417,0.0016241255418780662,0.0009517308160351513,0.0020641373993341397,0.000734452723912874
Nebraska,0.00675006045528149,0.002877763945029512,0.00247681281618887,0.004288761392022448,0.0015646529041484392,0.0036211745381239577,0.005000094572527671,0.0038166846058435297,0.005959534417690049,0.0022722697853403235
New Hampshire,0.004194620382547277,0.0010581675851260048,0.0011066610455311974,0.00217859953690502,0.0005342717233677597,0.001281721571913291,0.002796554677782391,0.002475476255861686,0.0030981551690782197,0.0017971423441917483
New Jersey,0.031783285904631774,0.0310084525372298,0.021448145025295108,0.02764882344218727,0.03872867432322234,0.026352029599887174,0.030989796074609617,0.0260051904307615,0.03088294318244162,0.04555148332248277
New Mexico,0.0060943883313562645,0.007687342734079097,0.008326306913996627,0.008235334375106934,0.0040231062477654985,0.010126568276907166,0.007551661369103966,0.008275014739625972,0.007709366220161181,0.0045454463024385645
Nevada,0.003934032743551355,0.004702632314253932,0.00505902192242833,0.006433142088033672,0.005167974226410698,0.004163175461737776,0.004980279376253649,0.005632944918701039,0.004812903710163173,0.0042126757472829785
New York,0.07474241910104032,0.12454368876467031,0.08869097807757167,0.06508423538000023,0.18017811735499342,0.09439388534468217,0.07461736405649493,0.0714637587412815,0.07251637940742495,0.0966004812932171
Ohio,0.045157316022132216,0.030878911736773092,0.029194772344013492,0.045237307661598475,0.028724135022114027,0.030665914502119612,0.03682762310415858,0.034138665715695064,0.03841342808220167,0.0343615066980275
Oklahoma,0.013874190263315192,0.010491298548615835,0.013385328836424957,0.014280662933010916,0.007082113145092935,0.012302867903866734,0.014874907566612836,0.017315318668761234,0.013460566702953057,0.016956790604808217
Oregon,0.011293532031968471,0.011151806002107297,0.0065872681281618885,0.015546760046081373,0.010014582002675375,0.011521667593045796,0.014953537868191116,0.01649341369737498,0.015264106214212907,0.00871187873006777
Pennsylvania,0.0498184723390109,0.029553377964657956,0.028983979763912312,0.03291852493983187,0.035006849122468736,0.025406293294397756,0.028893078101596113,0.028443573588152075,0.02807628227154733,0.03527549231000796
Rhode Island,0.004068529589484734,0.002526798753094481,0.0018444350758853288,0.0028857889153768063,0.0022535822316489713,0.0026892647868083613,0.003816046526080851,0.0038814348391395964,0.003482194162029805,0.005730544710036251
South Carolina,0.014067529479344426,0.015907158409570354,0.016020236087689713,0.015797698212635877,0.0063128422050558975,0.022522074093738506,0.01269001197017993,0.013651236371540093,0.013031338159327095,0.007867711463446923
South Dakota,0.0029757427162760246,0.000728290430474624,0.0006850758853288364,0.001916255090052583,0.00024303337792292828,0.0009194658525591569,0.0015969246815382718,0.0012582369455069846,0.0018973836260788464,0.0006537535974582495
Tennessee,0.020014811885461056,0.017015033511150676,0.0226075042158516,0.02312053016390825,0.0173015662597364,0.015930955719077603,0.01583657506942074,0.018078980967986703,0.014027385156459796,0.02095003726667525
Texas,0.06880354274779452,0.0678055713088215,0.11235244519392917,0.0954021284119036,0.06363055712891214,0.06616559234340737,0.08874190616784011,0.09430269530167101,0.08603512946156579,0.09024519840197595
Utah,0.006913978486262797,0.0033123281419104407,0.0026349072512647557,0.004345792793512108,0.0018237546045786685,0.0042295429217721215,0.007482218113070914,0.005046939038468797,0.009192103234301323,0.0035299067335713805
Virginia,0.023982468840495756,0.012662613244643073,0.02134274873524452,0.017691140742092597,0.011488850592720246,0.012633322548621078,0.017907623356351987,0.014575960808863819,0.0206168301479272,0.010177157250861848
Vermont,0.002248619142948691,0.0005949839090744084,0.0009485666104553119,0.0011748468706870004,0.0002249565151022146,0.0007701390674818803,0.0018023722392702963,0.0016952196757412438,0.002010285314984162,0.0007952037516933216
Washington,0.018531143553758463,0.01412672554747934,0.01217327150084317,0.02760319832099554,0.011691713164374923,0.014220610967775833,0.024237497737014516,0.025984366235128595,0.02548243093795027,0.011550855864106297
Wisconsin,0.02006945122912149,0.007441064584373614,0.00711424957841484,0.009980495260690536,0.0067306185902457245,0.0076308752485323116,0.016385185798989246,0.012360136242299929,0.019252336718458992,0.009595035462279052
West Virginia,0.008137059178969468,0.00242060542248753,0.003846964586846543,0.004094854626957603,0.001462217348164395,0.00283997422730302,0.0036388806575762952,0.003895426095580455,0.003636964763700519,0.0029359974321356615
Wyoming,0.0021393404556278198,0.0009843594546332301,0.0011593591905564925,0.0013003159539642527,0.0002048711119680883,0.001478058641181562,0.0017230213851002333,0.0011437038695260022,0.0021269407684822374,0.0008006441422408244
