,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,287973924.0,1423677.0,16229.0,95235.0,420806.0,891407.0,10455277.0,2151252.0,7057379.0,1246646.0
Alaska,0.002227569743432742,0.0025476284297632117,0.002033397005360774,0.0053656743844174935,0.0011620556741111106,0.002910006315857964,0.0023067777161714605,0.0018166165563123242,0.0025135393748869092,0.001982118420144933
Alabama,0.01555313042857311,0.013999664249685849,0.018670281594676198,0.0174725678584554,0.01416804893466348,0.013464107865430718,0.01725444481289209,0.019792195428522553,0.017560626969304043,0.011141895935173257
Arkansas,0.009397614764592367,0.008078377328565398,0.008749768932158482,0.007917257310862603,0.005998013336311745,0.009065443731090288,0.009676548980959567,0.010797898154191141,0.010078670849333726,0.005465063859347401
Arizona,0.018894505878942012,0.021192306962885543,0.02384620124468544,0.016884548747834304,0.019011135772778905,0.022633881044236807,0.030443574091819855,0.02746633123409066,0.028557485718139836,0.04625852086318009
California,0.12154567855942401,0.1463730888396736,0.14757532811633495,0.10708248018060587,0.15438943361073748,0.14676460920769077,0.11252537833287439,0.11083220375855549,0.10141045280407925,0.17836980185233017
Colorado,0.01563006447764347,0.011155620270609134,0.01102963830180541,0.021693705045413975,0.008505106866346963,0.011283285861564919,0.01722135147638843,0.014725378523761977,0.01773930520098184,0.0185962975856819
Connecticut,0.012010070050648058,0.007590907207182528,0.005175919650009243,0.007770252533207329,0.00966953893242967,0.0066344554171102535,0.008935774728876146,0.00795397284929892,0.009172668776892951,0.009288924040986775
District of Columbia,0.001976418531561212,0.006547833532465581,0.016267176042886192,0.002751089410405838,0.00911108681910429,0.005566480855546344,0.003488860218624528,0.0024032516878543285,0.003075929463331925,0.007699860265063217
Delaware,0.002798673535455245,0.003396837906350949,0.0016020703678600037,0.0037591221714705727,0.002742356335223357,0.0036997690168464013,0.0025792716921799394,0.0024892481215589807,0.002629163036305688,0.0024521796885402913
Florida,0.05796254316415121,0.09041446901228298,0.056134080966171666,0.07090880453614742,0.0774252268266137,0.09925432490433662,0.07433911124497228,0.08239016163610771,0.07247421457739481,0.0710033160977535
Georgia,0.029669370342017495,0.0275842062490298,0.037340563189352395,0.022134719378379797,0.03191969696249578,0.02594213417664434,0.03314680232766669,0.03436696398190449,0.033240527396927386,0.03051066621960043
Hawaii,0.004308247714817402,0.0022912500518024806,0.0014788341857169265,0.0039061269491258467,0.0028754342856328096,0.001857737262552347,0.006884179156611537,0.005913765565354501,0.0069918308199120385,0.007949329641293518
Iowa,0.010194811944153667,0.005891785847492093,0.0027111960071476986,0.008368771985089516,0.0027780022147973174,0.007154980833670815,0.008883265359683918,0.008666116289490957,0.009693542035931469,0.004670933047553194
Idaho,0.004664047290615104,0.0024015278746513428,0.00221825127857539,0.00521866960676222,0.0005703340731833672,0.002968341060817337,0.0037424163893505645,0.0034589160172773807,0.004117675981408962,0.002107254184427656
Illinois,0.043706898267636206,0.0532136151669234,0.059214985519748596,0.04588649131096761,0.06015598636901565,0.05060987854033006,0.04117337111202314,0.037857024653550585,0.04310764662065053,0.03594605044254744
Indiana,0.021380105929313237,0.015453645735654928,0.022305748967896975,0.019352128944190687,0.015712703716201766,0.014790101491238009,0.019986557984068714,0.019804746259387558,0.020697910654932945,0.01627326442310006
Kansas,0.009416717188602118,0.007184916241535124,0.004806211103580011,0.01086785320522917,0.005144888618508291,0.00779778485024237,0.00963800385202611,0.009147696318237008,0.010468050532641084,0.005785122641070521
Kentucky,0.014202056711218061,0.007797414722581035,0.011769055394663873,0.0114138709508059,0.007440483263071344,0.007507232947463953,0.010386142806163816,0.012500162695955658,0.01025564873304948,0.007476861915892723
Louisiana,0.015543740689521596,0.020854449429189344,0.03653952800542239,0.016055021788208116,0.016927040013688017,0.02293565116719972,0.019017956195708636,0.021080747397329555,0.018888315336330952,0.01619224703725035
Massachusetts,0.02229993574001513,0.02187083165633778,0.010659929755376179,0.018659106420958683,0.017036354044381495,0.024700277202220757,0.01604481641184638,0.015452861868344573,0.015292079396614523,0.021327626286852884
