,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
Minnesota,0.017470130536200192,0.009131769805763192,0.007420340462680052,0.024608476497584277,0.008872477612222204,0.007735777862606336,0.01581326159754317,0.012046126421016276,0.01755700962752812,0.012236331917117595
Missouri,0.01975801636519679,0.021168755383888627,0.023196358421151086,0.01522071690347006,0.018346999341292906,0.023042321261398227,0.022842453078122854,0.020305395952150005,0.02360599227299254,0.022805442241110526
Mississippi,0.010022982847683763,0.006951121238224915,0.0175843362224855,0.012623400063832363,0.007776993415290032,0.00581173413654,0.010501773992978377,0.014089564480747033,0.009914319356561167,0.0077117139412450925
Montana,0.0031732431862001175,0.002213993942256926,0.0021200972750514435,0.0020690490078469786,0.000543020183824137,0.003008724751738955,0.002891104108587092,0.0017339694055981225,0.003480410424480635,0.0014824270122461008
North Carolina,0.028761303821472833,0.02811084558312724,0.03148968011473468,0.02292462278375136,0.03141017619824486,0.027032319314252776,0.03485392474927876,0.04813962091743518,0.03345065830149937,0.020064458303585747
North Dakota,0.002231022872307694,0.00035082112985244674,0.00043649061545176777,0.0018049150919516195,0.00014165743925847053,0.0003014225162619648,0.0014212639054442724,0.0010229002079345873,0.001633187244642651,0.0008840833252604423
Nebraska,0.006028507344688169,0.0036221413288131826,0.0026812994949180022,0.0047434049062874874,0.002663159858059246,0.00397349682021247,0.006607430410621097,0.004611319182190102,0.007432461299045848,0.0052833340524311885
New Hampshire,0.004413885371842817,0.001489426737432962,0.0010600486375257217,0.005040555561669767,0.0010506260078336563,0.0013465005835935945,0.0025954306279209853,0.002309911832144202,0.002828432714109607,0.0017421163131283118
New Jersey,0.02983032670625084,0.022990246477894796,0.020951549541684853,0.014065131021427865,0.03331310779895032,0.019108427399526746,0.023047489127580232,0.02211732311031589,0.0220001587644684,0.030697066324973075
New Mexico,0.006417183037795441,0.009925806541251008,0.006173224418532144,0.009354742854627295,0.006362779980026301,0.011709274682818807,0.007961434826944305,0.009237757443666074,0.007953169275775997,0.005810039311587271
Nevada,0.007352235899368535,0.008585739294745324,0.011224044397331172,0.009717926988983414,0.011644241507046278,0.00700092296894578,0.007424029592642233,0.008367937913500913,0.006355231691079876,0.011968501885800205
New York,0.06688810203931403,0.06809542334731987,0.05986157011909958,0.039025786073539286,0.08630479486822316,0.06266178083502838,0.04388183446711562,0.037986686705746335,0.04643310805980655,0.03930914505234897
Ohio,0.03991967770900493,0.027803790257593018,0.02818482259774272,0.04915091951619471,0.040606104963440574,0.01969807144593701,0.04168890685030232,0.045787186674799474,0.04173221340933724,0.03437749055471751
Oklahoma,0.012160404750974334,0.012314169005474199,0.011535823408368149,0.01635429162585431,0.006483188803396001,0.014640993682228062,0.01357444039769712,0.01633474775469861,0.013329588409460615,0.010232084083976519
Oregon,0.012173947555747874,0.007398505015700114,0.005237887385421213,0.012920550719214642,0.006490271675358925,0.007307845896088438,0.01576324813127366,0.012590413275307567,0.01734762664744573,0.012082472111892712
Pennsylvania,0.043120739021884034,0.03503487370439325,0.0405936272370144,0.0381563452670504,0.041316753117053906,0.031697767823256395,0.030028008499223307,0.025676448868455035,0.03149204619623035,0.02907299060315486
Rhode Island,0.0037139634998769916,0.0022772112151610304,0.0024318762860884207,0.004578321208852889,0.0023279039184808657,0.0020208509575665302,0.003424485270890467,0.0032241436577116044,0.0033663425248936624,0.004105370358460783
South Carolina,0.014237206480516679,0.023004140384027566,0.02057741472844048,0.01946887071745375,0.014135051480674383,0.027532856704395817,0.017826064086795785,0.020132471482817875,0.01787044960377267,0.013595833899792492
South Dakota,0.0026578245049404758,0.0008134882040736933,0.00043649061545176777,0.0038629585199696248,0.0002431786040603744,0.0007810583450583758,0.0015782985246314883,0.0014585186798586932,0.0017724939007513394,0.0006634695304670907
Tennessee,0.020150873364229223,0.029716286436768834,0.026376504333728252,0.024168253304425343,0.024126622863038506,0.032934260189236134,0.024239476740336885,0.028208894648838124,0.023266890544306917,0.023015473086338143
Texas,0.0749024458042556,0.08486050518242699,0.08305792854025067,0.0899045816228828,0.08345511938180694,0.08504295270856733,0.09357442890034855,0.09655516503183748,0.09441621416678193,0.08357843715885252
Utah,0.00798658171612915,0.0036916108594770335,0.004177838747895492,0.009860999526760067,0.002826065913206487,0.0034696591835410105,0.008718151985175318,0.006521992826941821,0.009965219865523957,0.0053020577324321
Virginia,0.025223649134051368,0.014546225025703727,0.022697512003491925,0.019479876297282723,0.01619616722188513,0.01314048159397507,0.0198814067657489,0.014931980679706558,0.02214524636480832,0.015338764285964323
Vermont,0.0021484061554024442,0.0004473837774751994,0.00043649061545176777,0.0011775970417001419,0.00025262243334427245,0.00046533476050660986,0.0015649807625405653,0.0014882843672027483,0.0017520490979823517,0.0006170673669865703
Washington,0.021006032790291746,0.014767832828521411,0.011161688595123776,0.028614507555330553,0.014009920742662735,0.013800530899658204,0.02752024515413106,0.025052314376685245,0.02751348757738534,0.03181153232154908
Wisconsin,0.018947123405047776,0.008673965598688415,0.011972314023819916,0.012568372164687496,0.010492094334410717,0.007379351237537444,0.015993195102627727,0.01272223274783124,0.01766360459920643,0.011984783346670563
West Virginia,0.006312177232667268,0.0034977908689248897,0.002494232088295816,0.0035217855452714525,0.0016691968259289777,0.004365126074917796,0.003936404715867462,0.00453619625698844,0.003985749549474096,0.002618058907953575
Wyoming,0.0017305419327522005,0.0008836524300441826,0.0005612022198665586,0.0016838537138329133,0.00019832041496185872,0.00112868431271816,0.0015444771575948274,0.0011722011158825456,0.0018249453947517767,0.0005665948382884603
