,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
Michigan,0.03700353345905804,0.037609572969464995,0.03947811447811448,0.06922667840311016,0.031082057703002923,0.03840550003815527,0.03652670971668851,0.0329734311805426,0.0378368250754024,0.03666237489399901
Minnesota,0.01756658152978489,0.007837397801761034,0.006313131313131313,0.016871137518108967,0.0072954059463655315,0.007318713652666344,0.015234388649788736,0.013376024033150283,0.017024208740677272,0.009877492032077793
Missouri,0.020362334349145743,0.019897799173409156,0.023021885521885523,0.017375437824356788,0.01752176279372708,0.02149384102916305,0.018091116389146032,0.01917088047722663,0.018102892927897327,0.016035792639092543
Montana,0.0032309962456568636,0.0007245349262061178,0.00101010101010101,0.001925510260218958,0.0003301223237042699,0.0008376413297911043,0.00291637950259865,0.0017806062249402998,0.0036945375599526935,0.0011937915390412667
North Carolina,0.026832169064356697,0.02411666254371792,0.03042929292929293,0.022510131851607343,0.019010287325384623,0.027186075277690524,0.028022495271638217,0.03796020247768034,0.027506194095688562,0.012175680423929467
North Dakota,0.002493827199317676,0.0002742882220637446,0.000505050505050505,0.0013570262786305038,7.435187470816889e-05,0.00028394621348850995,0.0014341211444150797,0.0008345962460283689,0.0018316658873642974,0.0005897566105508078
Nebraska,0.006297305789471994,0.002897104654929891,0.002861952861952862,0.004621224624525499,0.0013546911571828372,0.0036513708390788074,0.00510526337252998,0.0038514922057368674,0.0062088142066927185,0.002002068493711953
New Hampshire,0.004356355374908708,0.0007229823513642475,0.0007575757575757576,0.0038876969063468486,0.0005457427603579596,0.000521751167285137,0.0026249974312159596,0.002318546627989546,0.0030010616283936767,0.001344024275623683
New Jersey,0.03054154096774431,0.02522675355565515,0.016708754208754208,0.021932478773541656,0.0330360249703336,0.02106525971317883,0.02764435426846348,0.025339241393289136,0.026112546254364547,0.03943547255645213
New Mexico,0.006199277990756677,0.007649536245894734,0.005934343434343434,0.009077405512460801,0.003274456562147758,0.010158175787551443,0.00695206916853838,0.008019104099354203,0.00721043147493828,0.003708637885716343
Nevada,0.005203315555809051,0.004785553187591408,0.006102693602693603,0.0076378573655352,0.006538503861836372,0.0034357491832109704,0.005843393971029873,0.005741163078831256,0.0059018099229090765,0.005745470979629186
New York,0.07104662739691349,0.10521851455849429,0.10088383838383838,0.0472391850507051,0.16082905314374596,0.07773737459781681,0.06862175720500943,0.06495152160285433,0.06262735782132578,0.10486617491311954
Ohio,0.043194969225917486,0.029982807821251022,0.030471380471380472,0.052621444682840954,0.032603297059532056,0.026217996156078133,0.03646409935392982,0.03502049073051166,0.03787321076829528,0.03221064367898865
Oklahoma,0.012594611578943989,0.010353086570538133,0.008838383838383838,0.014267114118574755,0.006507276074458942,0.012301082367472542,0.012350873590477212,0.014657617544844027,0.011898626932816219,0.010305841570267328
Oregon,0.011673150271020004,0.007860686424389089,0.00585016835016835,0.014487172434028351,0.006702077986194344,0.007953155973429733,0.012642015775412551,0.01105579948749683,0.01380559099019494,0.009858868139113032
Pennsylvania,0.047088633390889895,0.026536609197246354,0.031397306397306396,0.030478076690322934,0.032270200660839465,0.022631400546951393,0.02847891921879859,0.025448641624976006,0.028318934242840894,0.03487075639078887
Rhode Island,0.003940717508355762,0.0020519864160051834,0.0015151515151515152,0.0028515890044195046,0.001412685619455209,0.0023674015549604516,0.003361928597479097,0.003533359016659709,0.0030387107134008887,0.0046330037732007145
South Carolina,0.014127766350851553,0.01761085643133427,0.015698653198653198,0.018998367900827054,0.009142306514116447,0.022570174644667935,0.014257091263279615,0.01666809848973987,0.014678847619623967,0.0077245700053512655
South Dakota,0.0027879105954636287,0.0007157370021021863,0.00016835016835016836,0.003374227503621793,0.00017844449929960534,0.0007906127381820698,0.001594365291245736,0.0012916610176771982,0.0019419600189458281,0.0004463526347221377
Tennessee,0.019699666429830197,0.019400457699063383,0.021885521885521887,0.021794942326383158,0.016303879086007275,0.02096410387462355,0.017634372593389194,0.021364925614554123,0.01616308067554587,0.01796274476451329
Texas,0.0692311525647058,0.07367950922074198,0.09423400673400674,0.08652876345564908,0.06630402778975669,0.07640371472633796,0.08826054099031683,0.09024780830394741,0.08714626126266693,0.09005955920970131
Utah,0.007108975962834822,0.002725803897376873,0.0022727272727272726,0.007546166400762869,0.0015078560190816652,0.0029956325523037798,0.007782076276373816,0.00538443778348419,0.009723571068775402,0.0026774950119006677
Virginia,0.02500493089630318,0.012372468914864041,0.023737373737373738,0.01841154572628413,0.0130665984612136,0.011134240896418197,0.02000740929273719,0.015174080601795238,0.02343668175620095,0.012098080869909624
Vermont,0.002235033810709238,0.00032293556710901247,0.000505050505050505,0.001302011699767105,7.583891220233227e-05,0.0003717920732865177,0.001504327911339888,0.001579256105271212,0.0017064637288336023,0.00037247785929524706
Washington,0.02013883096807482,0.01420812990290197,0.010858585858585859,0.033898149676330896,0.010673955133104726,0.014482144219831159,0.023155519103477178,0.01933363849062581,0.02624760287138706,0.015031964808291854
Wisconsin,0.019633007526703782,0.007144949422286901,0.009175084175084175,0.01205736186756157,0.008917763852497778,0.005568895112043401,0.016188177164457432,0.01162629149322591,0.018470540033169097,0.013412306916789688
West Virginia,0.00710505485088621,0.0019836731229628925,0.00484006734006734,0.0036034549155526214,0.0011717855454007418,0.002251161073813593,0.003474755189883317,0.0037877313345083233,0.003689104973861049,0.0018425238106471555
Wyoming,0.0018272381680535176,0.0007705946465149352,0.0007154882154882155,0.0014945627257890008,0.00012491114950972373,0.001086981598510702,0.0015857293791410897,0.0010493697070087292,0.002021806400571862,0.0004351782989432803
