,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,262803276.0,1798792.0,21606.0,97470.0,580509.0,1099207.0,12063935.0,2593784.0,7997710.0,1472441.0
Alaska,0.0022982970729786487,0.0025884037731989024,0.002545589188188466,0.004975890017441264,0.0016141007288431358,0.0028920849303179473,0.0024947912932223194,0.0019488901157536634,0.0027371585116239524,0.002139983877112903
Alabama,0.016183207700957273,0.014951144990638161,0.0219846338979913,0.013850415512465374,0.013608746806681723,0.015619442015926027,0.014861983258364705,0.016804020689463732,0.015125204589813835,0.010011267004925835
Arkansas,0.009451936969004907,0.0076390155170803515,0.011987410904378413,0.00949009951780035,0.0053780389279063714,0.008583460622066635,0.00851960823727913,0.009547055575946185,0.008744378078224892,0.0054888447143213205
Arizona,0.016050028234807848,0.016730672584712405,0.020318430065722485,0.014548066071611777,0.012625127259008904,0.019021894875123613,0.02622320163362949,0.023040469059875456,0.025977811148441242,0.033162619079474154
California,0.12020017589126249,0.16964384987258116,0.16342682588169952,0.10827947060634041,0.1802056471131369,0.16962956021932174,0.12739044101282043,0.13643965727292634,0.11283930024969648,0.19048573083743253
Colorado,0.014257813133197015,0.009169487077994564,0.009997222993612885,0.015184159228480558,0.006208344745731763,0.010183705161994057,0.015393401904105087,0.013494184558159044,0.01702787422899805,0.009861176101453302
Connecticut,0.012461792903981913,0.00738995948392032,0.0069425159677867256,0.007961424027906023,0.009207436921735925,0.006388241705156536,0.011123070540416538,0.011217202357636565,0.010928253212482072,0.012015422010117892
District of Columbia,0.0021080406927651845,0.008196611948463191,0.01666203832268814,0.002995793577511029,0.01182410608621055,0.006575649536438541,0.004368143561781459,0.00392669551512385,0.004041031745337102,0.006922518457445833
Delaware,0.0027282764922610782,0.002889717099030905,0.001157085994631121,0.005899251051605622,0.002454742303736893,0.0028866264497951705,0.0026351269299776567,0.002502521412731361,0.0027919241882989007,0.002017058748024539
Florida,0.05390343764207871,0.0843404907293339,0.047995927057298896,0.07065763824766595,0.07318577317492063,0.09215916565305717,0.0778591728155034,0.08314377758518057,0.07656079052628816,0.07560235011114197
Georgia,0.02740072387834313,0.026304875716592024,0.03161158937332222,0.026049040730481175,0.025455247033207066,0.026671955327795403,0.03191371637861112,0.029425734756633553,0.033118480164947214,0.029752635249901353
Hawaii,0.004516686466267642,0.0019507536168717674,0.002591872627973711,0.0034472145275469377,0.002675238454528698,0.001422843922937172,0.006791979565539768,0.005332749373116651,0.007490519161109868,0.0055683046043950146
Iowa,0.01081417265133331,0.005598757388291698,0.002360455429047487,0.006350672001641531,0.002595997650337893,0.007181540874466774,0.008828296903124892,0.008299457472171931,0.00983343982214909,0.004300342085013933
