,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,235824902.0,1273282.0,18692.0,84233.0,485008.0,685349.0,10608473.0,2984434.0,6591874.0,1032165.0
Alaska,0.002120217143141228,0.0024409361005653107,0.003102931735501819,0.005437298920850498,0.0011278164483884802,0.0029838812050502735,0.00258925106374876,0.002072084690095341,0.002751872987863542,0.0030460246181569805
Alabama,0.016919332802266998,0.013511539470439385,0.020008559811684142,0.011895575368323578,0.007902962425362056,0.0175020318115296,0.013054376440417013,0.01339282423400886,0.01353150864230718,0.009028595234289092
Arkansas,0.009960780138477487,0.005928773044777198,0.009415792852557245,0.008274666698324884,0.003272110975489064,0.007425413913203346,0.006744985824067234,0.006972846442575041,0.007100712179874798,0.0038143126341234203
Arizona,0.012946045876020336,0.012374320849583988,0.012732719880162637,0.015623330523666497,0.008253472107676574,0.01488146914929474,0.017219254835262342,0.017533307823191936,0.017992455559678478,0.011373181613404833
California,0.10864840728312908,0.15361011936083288,0.14535630216135245,0.1389241746109007,0.17303632105037442,0.14189267074147624,0.13778901072755712,0.14846835279319295,0.1300583111873801,0.15628218356561208
Colorado,0.013476100161805643,0.01142559150290352,0.00984378343676439,0.014697327650683224,0.007469979876620592,0.013865928162148045,0.01801427971773129,0.016625933091500768,0.019548158839201114,0.012232540339965025
Connecticut,0.013374329738934864,0.009755890682503954,0.0065268564091589985,0.009010720264029538,0.012389486358987893,0.008071799915079763,0.012591161800572051,0.011930905491627558,0.012838534231691928,0.012920414856151875
District of Columbia,0.0026417905603539696,0.008423114439692072,0.00936229402953135,0.004345090403998433,0.012550308448520437,0.0059779761843965626,0.004034416640359079,0.003670377699758145,0.0041674036852039345,0.004237694554649693
Delaware,0.0025993862174911453,0.002097728547171797,0.0013374705756473357,0.0035615495114741254,0.0014659552007389568,0.0023856458534265023,0.002641379206979176,0.002237610213527925,0.0029956579873947832,0.0015462644054002994
Florida,0.04654300672623623,0.07482238812768892,0.0676225123047293,0.0661261025963696,0.06249587635667865,0.08481080442227244,0.06159500995100803,0.06649368020870959,0.061917597332716005,0.045370652947929836
Georgia,0.024751414929030692,0.021939366141985828,0.029210357372137813,0.027970035496776798,0.017348167452907994,0.024248959289354766,0.022116378106443783,0.023558905976811685,0.022338260713114358,0.01652836513541924
Hawaii,0.004405811223447471,0.0018919610895308345,0.0018189599828803767,0.003727755155342918,0.0024824332794510604,0.0012504577959550536,0.005144284196226922,0.00422492171044828,0.005814583227774075,0.0035217237554073235
Iowa,0.012339663773081945,0.004540235391688565,0.0031564305585277124,0.004451936889342657,0.002296869329990433,0.006176415227862009,0.009877481895839297,0.008496418416356333,0.01135003490661381,0.0044663401684808144
Idaho,0.004244674720568738,0.0018495510028414758,0.0018189599828803767,0.0022200325288188713,0.0005030844852043678,0.0027577190599242137,0.0032425024789147316,0.002932214282507169,0.0036617811566179814,0.0014619755562337417
Illinois,0.048811639069397346,0.06553222302679218,0.055264284185747914,0.04266736314746002,0.07209159436545376,0.06398054130085548,0.04968896089003573,0.045257492710510605,0.049249879472817594,0.06530641903184084
Indiana,0.02331390770598094,0.013179327124706075,0.01621014337684571,0.016288153099141667,0.011206000725761224,0.014111058745252418,0.018782910603627873,0.01709503376519635,0.019560598397360143,0.01869662311742793
Kansas,0.010338178789956626,0.006398425486263059,0.004761395249304515,0.007942255410587299,0.003597878797875499,0.008235220303816012,0.009204529247517527,0.008570134236508497,0.010168276881505928,0.004883909064926635
Kentucky,0.01578713684782958,0.008122316972987917,0.013053712818317997,0.009806132988258758,0.005424652789232343,0.009689953585691378,0.00940785728539819,0.009795492210583314,0.009687685171166803,0.006499929759292361
Louisiana,0.018920817785392317,0.02375828763777388,0.030761823239888724,0.022129094297959232,0.0175275459373866,0.028176885061479626,0.018643399478888243,0.018332119256113555,0.019622341082368988,0.013291479559954076
Massachusetts,0.024586037991865678,0.023845463927079782,0.011288251658463514,0.01931547018389467,0.020869758849338567,0.026850553513611312,0.022215732650684033,0.021362844680096797,0.01869180145130201,0.047187222973071166
Maryland,0.0184416487110424,0.027059991423738026,0.018938583351166275,0.019469803996058552,0.027003678289842643,0.028254217924006602,0.018129376395641484,0.01725084220324524,0.01874535223215735,0.01673569632762204
Maine,0.004901942034942519,0.0014388014595352796,0.0010699764605178687,0.0018401339142616313,0.0006288556065054597,0.0019727175497447286,0.003671027866121731,0.0034401832977375276,0.004067280412216617,0.0018078504890206507
Michigan,0.03848194114801328,0.05417417351380134,0.04702546543976033,0.06980637042489286,0.0573846204598687,0.050175895784483525,0.04958102829690946,0.049995744586745765,0.04523630154338508,0.07612930103229619
Minnesota,0.01764868749950758,0.006912844130365465,0.003958912903916114,0.012477295121864353,0.00610299211559397,0.006882624764900802,0.014241634964805962,0.013819035703252274,0.015358303268539417,0.008332001181981564
Missouri,0.021236094905702538,0.018119316852040632,0.019152578643269847,0.01573017700901072,0.014542028172731172,0.020916350647626245,0.018110335012399992,0.018718122096183062,0.018166154268118597,0.01599647343205786
