,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.006844633093538758,8.221358701784219e-05,0.0003708857875881273,0.002208910820426759,0.0041826228985060296,0.04590481208461039,0.009869679097912006,0.030432307091940513,0.0056028258947578725
Alaska,0.007708609271523179,9.105960264900662e-05,0.0008029801324503311,0.0015513245033112583,0.005263245033112583,0.04982947019867549,0.008369205298013245,0.03624337748344371,0.005216887417218543
Alabama,0.006323536327298378,0.00011168586879849518,0.0003174229955325652,0.001857512344227604,0.004036915118739713,0.04215706560075241,0.010248295320949917,0.02844274629673172,0.0034660239830707736
Arkansas,0.005531803542673108,0.00010426731078904991,0.00037238325281803544,0.0012568438003220611,0.003798309178743961,0.0413768115942029,0.009969001610305958,0.028154186795491143,0.0032536231884057972
Arizona,0.007134898055950687,0.00010407776197249881,0.0003361782835467046,0.0017375533428165006,0.004957088667614983,0.07500118539592224,0.014168326220957799,0.04925628259838786,0.011576576576576576
California,0.009660134857070499,0.00011177941688562474,0.0003341036436734306,0.003311627465256893,0.00590262433125455,0.04865079616322138,0.011203108677071132,0.028568678970527714,0.008879008515622526
Colorado,0.004401921537229784,5.764611689351481e-05,0.0003949826527888978,0.0009618361355751267,0.0029874566319722444,0.049560982119028554,0.00934107285828663,0.036344809180677874,0.003875100080064051
Connecticut,0.0040589312977099236,4.580152671755725e-05,0.00023694656488549619,0.0016320610687022901,0.00214412213740458,0.04097343511450382,0.008883969465648855,0.02668732824427481,0.005402137404580153
District of Columbia,0.026613718411552346,0.0006498194945848375,0.0005270758122743682,0.012389891696750902,0.013046931407942238,0.09512093862815885,0.018384476534296028,0.05833754512635379,0.018398916967509026
Delaware,0.007249651324965132,3.486750348675035e-05,0.000801952580195258,0.0019874476987447698,0.004425383542538354,0.04433751743375174,0.00905299860529986,0.03114225941422594,0.0041422594142259414
Florida,0.010709515741917267,7.320344486799379e-05,0.0004861640547790484,0.0029990823097557533,0.007151065932514471,0.06630580262600592,0.015223563461809968,0.043223987011153465,0.007858252153042497
Georgia,0.006570892931537287,9.484793778641856e-05,0.00035258991806693513,0.0020520761005415914,0.0040713789751423415,0.0534654909040411,0.010599083460630468,0.03678266907373976,0.006083738369670879
Hawaii,0.0029561920808761585,4.717775905644482e-05,0.00028306655433866894,0.0013083403538331928,0.0013176074136478518,0.06902948609941027,0.01165290648694187,0.050469250210615,0.006907329401853412
Iowa,0.003543631245601689,1.7945109078114005e-05,0.00021780436312456017,0.0005302603800140746,0.00277762139338494,0.037475017593244196,0.0075745953553835324,0.027672413793103447,0.0022280084447572133
Idaho,0.0032201203783319005,4.12725709372313e-05,0.0002837489251934652,0.00023989681857265692,0.002655202063628547,0.040794496990541704,0.007797936371453138,0.03057609630266552,0.002420464316423044
Illinois,0.009960777683854607,0.00010321217244294167,0.00036458157227388,0.003308453085376162,0.006184530853761623,0.04459611158072697,0.009176246830092985,0.03018960270498732,0.005230262045646661
Indiana,0.005247458211270033,8.030329140099949e-05,0.00033258659314147854,0.001351714630363605,0.0034828536963639497,0.04106789591590557,0.008215750473892815,0.028195416164053078,0.004656729277959676
Kansas,0.004207407407407407,6.198830409356725e-05,0.00036569200779727095,0.0010818713450292399,0.0026978557504873293,0.04466198830409357,0.010683820662768032,0.030742690058479533,0.0032354775828460037
Kentucky,0.0036474093264248705,7.150259067357514e-05,0.0003189119170984456,0.0010365284974093265,0.0022204663212435235,0.029869948186528498,0.0073546632124352335,0.019923834196891192,0.0025914507772020726
Louisiana,0.01007392906494703,0.0001704283740211884,0.0004272224781206817,0.002685859051128512,0.006790419161676647,0.0566863196683556,0.012317134960847536,0.038384845693228926,0.005984339014279134
Massachusetts,0.006871748435956536,3.572604543957853e-05,0.0002895949950609154,0.0015042805400065854,0.005042146855449457,0.036544451761606846,0.008177313137965098,0.022322357589726703,0.006044781033915048
Maryland,0.009868504561681873,0.0001182070606902023,0.00042245140817136055,0.004231257437524792,0.0050965886552955175,0.05307913526378421,0.01057516858389528,0.035328441094803646,0.0071755255850852835
Maine,0.0013142626913779211,2.0145044319097503e-05,0.00021353746978243352,0.00026913779210314265,0.0008114423851732474,0.03153263497179694,0.007264302981466559,0.022920225624496374,0.0013481063658340048
Michigan,0.006878207142109121,8.461619017698189e-05,0.0006196460362341606,0.0018729709917268823,0.004300973923971096,0.04494952351031522,0.009097497120117289,0.02939700492198136,0.006455021468216567
Minnesota,0.003560954446854664,3.947939262472885e-05,0.000562472885032538,0.001236876355748373,0.0017221258134490238,0.04141236442516269,0.007973101952277658,0.03002472885032538,0.003414533622559653
Missouri,0.006637678437265214,8.809166040571e-05,0.0003213749060856499,0.0020403831705484597,0.004187828700225394,0.044567618332081144,0.00932550713749061,0.03050901577761082,0.004733095416979714
Mississippi,0.005027808676307008,0.00012903225806451613,0.00039080459770114945,0.0013088616981831666,0.003199110122358176,0.04011679644048943,0.011310715609936966,0.025200964034111976,0.0036051167964404893
Montana,0.001713793103448276,4.0229885057471265e-05,0.00026551724137931036,0.0002908045977011494,0.0011172413793103448,0.046259770114942526,0.005816091954022989,0.037697701149425285,0.0027459770114942527
North Carolina,0.006463933287004864,9.409312022237665e-05,0.0003224461431549687,0.0017923558026407228,0.004255038220986797,0.04993134120917304,0.014175816539263378,0.03264920083391244,0.0031063238359972205
North Dakota,0.0008673946957878315,9.3603744149766e-06,0.00022776911076443057,9.984399375975039e-05,0.000530421216848674,0.02779563182527301,0.0035070202808112324,0.022497659906396256,0.0017909516380655226
Nebraska,0.0038197923029932804,2.9321930360415396e-05,0.00019364691508857667,0.0006518020769700672,0.002945021380574221,0.041624923640806354,0.006318875992669518,0.03179230299328039,0.0035137446548564447
New Hampshire,0.0011445993031358884,1.8292682926829268e-05,0.0002900696864111498,0.0002735191637630662,0.0005627177700348432,0.025409407665505226,0.004186411149825784,0.01977177700348432,0.001451219512195122
New Jersey,0.0059977344241661425,5.147891755821271e-05,0.00024254247954688484,0.00283020767778477,0.0028735053492762743,0.0410391441157961,0.00875179358086847,0.02597092511013216,0.006316425424795469
New Mexico,0.008192284866468842,8.783382789317507e-05,0.0005661721068249258,0.00154540059347181,0.005992878338278932,0.056087833827893174,0.014470623145400593,0.03648545994065282,0.005131750741839762
Nevada,0.009451633986928104,0.0001065359477124183,0.0006124183006535948,0.003245751633986928,0.005486928104575163,0.05634183006535948,0.01322549019607843,0.035662091503267976,0.0074542483660130715
New York,0.008418780326422584,8.546537273930304e-05,0.00023654609616232907,0.003997132774591972,0.004099636082928981,0.03718250992501103,0.008081274812527569,0.02344419938244376,0.0056570357300397
Ohio,0.004824589722894808,5.380683346785042e-05,0.0004335933996950946,0.0017873733297462111,0.0025498161599856514,0.03922733387140167,0.0083883956595821,0.02669034167339252,0.004148596538427047
Oklahoma,0.006641244661378889,0.00012202562538133008,0.0004456985967053081,0.0011555826723611958,0.004917937766931056,0.049326723611958515,0.012719341061622941,0.031643380109823066,0.004964002440512508
Oregon,0.005223814071951608,4.1069723018147085e-05,0.0004167462591531359,0.001379178605539637,0.0033868194842406876,0.06041547277936963,0.011028334925183063,0.04236708054759631,0.007020057306590258
Pennsylvania,0.004273194168323393,6.254141815772035e-05,0.0002523194168323393,0.0018934724983432738,0.0020648608349900597,0.029375662690523524,0.005617544731610338,0.019631461232604373,0.004126656726308814
Rhode Island,0.00367979797979798,3.3333333333333335e-05,0.0002696969696969697,0.0009232323232323232,0.0024535353535353535,0.038765656565656566,0.009327272727272727,0.02503030303030303,0.004408080808080808
South Carolina,0.009819493601960251,7.949904710046283e-05,0.0004729104274435067,0.0017590525456030494,0.007508031581813231,0.05081840457391778,0.012546419820310373,0.03441764225428805,0.0038543424993193573
South Dakota,0.002075445816186557,1.7832647462277092e-05,0.0004101508916323731,0.00025925925925925926,0.0013882030178326474,0.028530864197530863,0.005407407407407408,0.021914951989026064,0.0012085048010973937
Tennessee,0.007714802130898021,0.00010597412480974125,0.0004712709284627093,0.002232115677321157,0.004905441400304414,0.04591229071537291,0.011431887366818874,0.027995243531202436,0.006485159817351598
Texas,0.006638698995941038,9.041871395001068e-05,0.00045732749412518694,0.0017980666524246955,0.004292886135441145,0.05020471053193762,0.01082258064516129,0.033778466139713734,0.005603663747062593
Utah,0.0032880574064582265,3.89543823680164e-05,0.0004274730907227063,0.0006709379805228088,0.0021506919528446952,0.05762019477191184,0.008007688364941055,0.04572116863147104,0.0038913377754997438
Virginia,0.0036145361136294954,7.600483529767302e-05,0.0002718343910546993,0.001317316409791478,0.0019493804774856451,0.03627742520398912,0.00595164702326987,0.027399969779389542,0.0029258084013297067
Vermont,0.0011829059829059829,2.2222222222222223e-05,0.00028205128205128203,0.0001094017094017094,0.0007692307692307692,0.03315384615384615,0.007608547008547009,0.02418803418803419,0.0013572649572649574
Washington,0.004842570429018597,5.063524212852145e-05,0.0005917878843675198,0.0013273798563800405,0.0028727674461425153,0.05785545939974222,0.01091235499907936,0.04140324065549623,0.005539863745166636
Wisconsin,0.0028106578176849504,4.274838961545969e-05,0.00023306656256099942,0.0010509467109115754,0.001483896154596916,0.03604626195588522,0.006132344329494437,0.026278157329689637,0.0036357602967011515
West Virginia,0.002101750547045952,4.8687089715536103e-05,0.00021225382932166302,0.0004272428884026258,0.001413566739606127,0.02247975929978118,0.005650437636761488,0.015166301969365427,0.001663019693654267
Wyoming,0.0025416666666666665,2.0833333333333333e-05,0.00034375,0.00017916666666666667,0.0019979166666666665,0.040660416666666664,0.006120833333333333,0.0328625,0.0016770833333333334
