,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.005381223618803645,8.258623261496285e-05,0.0003375564691064656,0.0021667422880186395,0.0027943386290635768,0.046411097379151486,0.013387331817701166,0.028712527256172852,0.0043112383052774685
Alaska,0.006137787056367432,0.00013778705636743215,0.0010146137787056368,0.0009707724425887265,0.004014613778705637,0.05404801670146138,0.011941544885177452,0.03566805845511482,0.006438413361169102
Alabama,0.004160394038898712,9.194240969941904e-05,0.00023516039403889872,0.000983834301591311,0.002849456933569083,0.03685021470068199,0.010731245263955544,0.02381384187926244,0.002305127557464006
Arkansas,0.00297680412371134,7.646048109965635e-05,0.0002517182130584192,0.0006932989690721649,0.0019553264604810997,0.03202878006872852,0.00961340206185567,0.020678694158075602,0.001736683848797251
Arizona,0.004941613229834627,7.188660141748229e-05,0.00041883226459669254,0.0013239959500506244,0.0031268984137698278,0.05897401282483969,0.016685791427607156,0.038717853526830916,0.0035703678704016198
California,0.007725867959005323,0.00010483038055136251,0.0004803765790100898,0.0034093111940891397,0.003731349805354731,0.05904850242313498,0.018291093985858424,0.03444518153650592,0.006312226900770637
Colorado,0.004764256132526282,6.435170436444728e-05,0.0004192417967505575,0.0012640968461293406,0.003016565785281937,0.061506849315068494,0.015323669958585537,0.04245651481363492,0.0037266645428480406
Connecticut,0.003749840662842575,4.110898661567878e-05,0.00019980879541108985,0.0020063734862970045,0.0015025493945188017,0.04602836201402167,0.01274314850223072,0.0284961759082218,0.0047890376035691525
District of Columbia,0.019154093097913324,0.0002937399678972713,0.000651685393258427,0.012356340288924558,0.005852327447833066,0.07358426966292135,0.020036918138041735,0.047199036918138045,0.006348314606741573
Delaware,0.004531353135313531,4.1254125412541255e-05,0.00037788778877887786,0.0011534653465346534,0.002958745874587459,0.05012871287128713,0.012234323432343234,0.0345016501650165,0.0033927392739273926
Florida,0.008267041198501872,0.00011226591760299626,0.0004840823970037453,0.0026335205992509365,0.005037172284644195,0.05954438202247191,0.017968352059925093,0.03752771535580524,0.004048314606741573
Georgia,0.004567166782972784,8.426378227494766e-05,0.00035258199581297974,0.0014422540125610607,0.0026880669923237963,0.040485345429169574,0.01266817864619679,0.025017096999302164,0.002800069783670621
Hawaii,0.002521016617790811,5.571847507331378e-05,0.00029423264907135874,0.001300097751710655,0.0008709677419354839,0.055574780058651026,0.013329423264907136,0.03804496578690127,0.00420039100684262
Iowa,0.0018113597246127366,2.3407917383821e-05,0.00012564543889845094,0.00041032702237521517,0.0012519793459552495,0.03737934595524957,0.009156282271944923,0.026644406196213426,0.001578657487091222
Idaho,0.0023872598584428716,3.538928210313448e-05,0.00018301314459049544,0.0002730030333670374,0.0018958543983822042,0.03627098078867543,0.009308392315470171,0.025256825075834176,0.001705763397371082
Illinois,0.00728095072261884,9.681351210168901e-05,0.00031507922688490334,0.0031886644610830575,0.0036803935225491902,0.04813311857913982,0.012923994427999304,0.02951950200243775,0.005689622148702769
Indiana,0.0028375615988319035,5.219930644278153e-05,0.00027541522175579487,0.0009990874247125389,0.0015108596459207885,0.03846048549005293,0.009882642818032488,0.025356634422339843,0.003221208249680599
Kansas,0.003265567010309278,5.649484536082474e-05,0.0002585567010309278,0.0008404123711340207,0.002110103092783505,0.04203216494845361,0.011677525773195876,0.028344329896907217,0.0020103092783505154
Kentucky,0.0032221324717285945,9.800753904146473e-05,0.00021997845988152936,0.0008712977921378568,0.002032848680667744,0.031126009693053312,0.009770059235325795,0.019203554119547658,0.00215239633817986
Louisiana,0.006409193330328977,0.0001417305092383957,0.0003988283010365029,0.0019001802613789996,0.0039684542586750785,0.043856692203695355,0.012924515547543938,0.027826047769265436,0.003106128886885985
Massachusetts,0.005767990289578637,3.520027744061037e-05,0.00025923357031385467,0.0020847927865441304,0.0033887636552800415,0.044339691347320964,0.01253528697763135,0.0232153632737992,0.00858904109589041
