,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.004793354264278773,5.781258398088616e-05,0.00031553933987187456,0.0015004952396485748,0.0029195071007774376,0.03346577065500438,0.007331343067188009,0.02213225301434726,0.004002174573469116
Alaska,0.006880052771944906,5.372709322993853e-05,0.0007641186592702369,0.0008954515538323088,0.005166755465612421,0.035780751671882674,0.006201002010288738,0.02579497442739604,0.0037847752341978918
Alabama,0.0042515486961380985,8.306099329641251e-05,0.0003579015575023429,0.0015355411902075002,0.002275044955131843,0.039410266947595474,0.009736835811029717,0.02640795993937852,0.003265471197187233
Arkansas,0.005527821971260164,7.293110465364485e-05,0.00047138396910282644,0.0009779883253310717,0.004005518572172621,0.039854180482071046,0.011335983993579216,0.025844648920335042,0.0026735475681567856
Arizona,0.0054256040638838285,8.643731964520805e-05,0.0003971575906399897,0.001539168106477804,0.0034028410471208265,0.047741456084489965,0.009635896170129403,0.02891855398959314,0.009187005924767422
California,0.005334505619124313,6.818889552887936e-05,0.00025330830660064396,0.0019513654085742296,0.0030616430084205604,0.03181749820867003,0.006781311601610959,0.018352934257867964,0.00668325234919111
Colorado,0.003953820620581957,3.5974424077871376e-05,0.00045399302432775685,0.000804480688150761,0.0026593724840255676,0.03438376547873228,0.006818520811625083,0.02321970253989953,0.004345542127207667
Connecticut,0.0029973102671215462,3.9089148652608457e-05,0.00019858428804536853,0.0012725372481068155,0.0014870995823167538,0.02586103836186223,0.004446176667544508,0.018478895711578007,0.0029359659827397156
District of Columbia,0.015084346465358623,0.0002906126941000464,0.0003181263219438378,0.0065843550633673245,0.007891252385947414,0.04653930149777311,0.006594672673808746,0.027355424483689578,0.012589204340274792
Delaware,0.0070101561145246025,4.921052261575018e-05,0.0004885901888278054,0.0020984772858287756,0.004373878117252272,0.0347637191906978,0.007424930519428783,0.023959666118320844,0.003379122552948179
Florida,0.007164334019093982,6.241055776575289e-05,0.0003579347754944641,0.0018876291550284888,0.004856359530805277,0.03986210417665383,0.009445774346419392,0.026189990783801426,0.004226339046433013
Georgia,0.004779397905219608,6.460954847964121e-05,0.00023163324074767236,0.0016564606718474624,0.002826694444144832,0.038734972806855575,0.009092325549680418,0.02503700098067683,0.004605646276498325
