,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.006124914883643172,8.29422994905611e-05,0.00037604278706630735,0.002136721746390398,0.003529208050695905,0.0496296285412443,0.01335671489523099,0.030954164399710597,0.005318749246302714
Alaska,0.004554285714285715,0.00010095238095238095,0.0006495238095238095,0.0007314285714285715,0.0030723809523809523,0.04922095238095238,0.009700952380952381,0.03465714285714286,0.004862857142857143
Alabama,0.005592211609110948,9.306882194464854e-05,0.0002784717119764879,0.0011219691403379867,0.004098701934851825,0.03892187117315699,0.011983100661278471,0.02431055596375214,0.002628214548126378
Arkansas,0.004120184254606365,7.621440536013401e-05,0.000326214405360134,0.0007914572864321608,0.0029262981574539365,0.038332077051926296,0.010780150753768845,0.025486599664991626,0.002065326633165829
Arizona,0.006125812167749557,7.471943295924395e-05,0.0004122858830478441,0.0013842291789722386,0.00425457767277023,0.06575989367985824,0.016260779681039575,0.04527347903130537,0.00422563496751329
California,0.009179879261106893,0.00010570075552181614,0.0004377327115641832,0.003012724577956115,0.00562372121606478,0.055884322018580776,0.015181614430828182,0.03240194483606261,0.008300762751689983
Colorado,0.004675060679611651,5.794902912621359e-05,0.00040776699029126213,0.001188106796116505,0.00302123786407767,0.05983768203883495,0.015345873786407766,0.04012924757281553,0.0043625606796116505
Connecticut,0.0041902834008097165,4.8582995951417004e-05,0.00024914356898162566,0.0017813765182186235,0.0021111803176580503,0.04576705076300218,0.012183120523201495,0.028293989411398317,0.005289940828402367
District of Columbia,0.016102893890675242,0.00036173633440514467,0.00039389067524115757,0.007173633440514469,0.00817363344051447,0.06841318327974276,0.01807717041800643,0.040212218649517684,0.010123794212218649
Delaware,0.0043074534161490685,5.1242236024844724e-05,0.0006847826086956521,0.0012251552795031057,0.002346273291925466,0.04508074534161491,0.010204968944099379,0.031759316770186334,0.0031164596273291927
Florida,0.010244364967146303,0.00011403143974049739,0.0005017050652915245,0.0035655826332862016,0.0060630458288280795,0.0747872411211844,0.022568909589952592,0.04545171754137902,0.0067666139898527825
