,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.0054885755955274675,9.750157883497881e-05,0.0003470710907364413,0.0021840171922634815,0.0028599857336925657,0.050166061635900205,0.015119105493437044,0.029991049482278428,0.005055906660184735
Alaska,0.004911330049261084,0.00013300492610837438,0.0007192118226600986,0.0010960591133004926,0.0029630541871921183,0.0571256157635468,0.013832512315270936,0.037133004926108375,0.006160098522167487
Alabama,0.004133191828071106,0.00013159989387105333,0.00027513929424250464,0.0010949854072698328,0.0026314672326877156,0.038305120721676834,0.012872645263995754,0.02223162642610772,0.0032008490315733615
Arkansas,0.0036623853211009173,9.08256880733945e-05,0.00027293577981651375,0.0007458715596330275,0.0025527522935779815,0.0325454128440367,0.009842660550458716,0.02076467889908257,0.001938073394495413
Arizona,0.005929795918367347,8.938775510204082e-05,0.00045714285714285713,0.001757142857142857,0.0036261224489795916,0.07264367346938776,0.019965714285714285,0.04774530612244898,0.004932653061224489
California,0.008110988720479379,0.00013006697215368348,0.000539258019034191,0.003338341557983786,0.004103322171307719,0.06657653330983433,0.02186772999647515,0.03732587240042298,0.0073829309129362
Colorado,0.0052207792207792205,5.808080808080808e-05,0.000531024531024531,0.0015703463203463202,0.0030613275613275612,0.06529004329004329,0.017944083694083693,0.04253174603174603,0.004814213564213564
Connecticut,0.004141894060995185,4.20545746388443e-05,0.00024141252006420544,0.0019329052969502408,0.0019255216693418941,0.053653611556982346,0.015482825040128411,0.03113868378812199,0.007032102728731942
District of Columbia,0.01608689024390244,0.00027439024390243905,0.0007454268292682927,0.010548780487804879,0.004518292682926829,0.0699344512195122,0.02050609756097561,0.04393140243902439,0.005496951219512195
Delaware,0.005372852233676976,5.670103092783505e-05,0.00027835051546391755,0.0012938144329896907,0.0037439862542955325,0.05988487972508591,0.015274914089347079,0.03965807560137457,0.004951890034364261
Florida,0.008338713318284424,0.00012234762979683973,0.0005164785553047404,0.0024940180586907447,0.005205869074492099,0.06854187358916479,0.021544469525959366,0.04267483069977426,0.004322573363431151
Georgia,0.00558694802657288,0.00017135599843688941,0.0004329816334505666,0.0021373583431027747,0.0028452520515826495,0.04858167252833138,0.015939624853458383,0.028479484173505275,0.004162563501367722
Hawaii,0.0028972677595628417,7.213114754098361e-05,0.00032349726775956285,0.001844808743169399,0.0006568306010928962,0.06957814207650273,0.01807431693989071,0.044349726775956284,0.007154098360655737
Iowa,0.0018115742335514985,2.2390630382363074e-05,0.00011023079572855666,0.0005018945918015845,0.0011770582156389942,0.04120564932828109,0.009220806062693765,0.029287977953840853,0.002696865311746469
Idaho,0.002887292817679558,5.414364640883978e-05,0.00020552486187845303,0.0004331491712707182,0.002194475138121547,0.03952044198895028,0.010750276243093923,0.026051933701657457,0.002718232044198895
Illinois,0.00743900267141585,0.00010712377560106857,0.0003296527159394479,0.0032106856634016028,0.003791540516473731,0.05287177203918077,0.014405699020480854,0.03170632235084595,0.006759750667853962
Indiana,0.0033803703703703704,8.296296296296296e-05,0.0003112962962962963,0.0013272222222222223,0.0016588888888888888,0.04263388888888889,0.01169925925925926,0.026604814814814814,0.004329814814814815
