,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.004631555630500174,5.4989353866306305e-05,0.00032380992505531337,0.0013671399490157291,0.0028856164025628252,0.035140969063475795,0.007302557588629248,0.023623113811187823,0.004215297663658728
Alaska,0.006323023010087343,5.625194791373688e-05,0.0008483401874558156,0.000679584343714605,0.004738846531003185,0.03370859970657768,0.005736178364284574,0.02456689800913714,0.003405523333155962
Alabama,0.004270143358285225,5.6127945197911774e-05,0.0003849404745463083,0.0013351379719912715,0.0024939369665497335,0.04029279341491036,0.009870121260669005,0.027323702455597603,0.0030989696986437588
Arkansas,0.005023272727272727,6.4e-05,0.00043018181818181816,0.0008625454545454546,0.0036665454545454544,0.04033127272727273,0.010964,0.026997090909090908,0.002370181818181818
Arizona,0.0050440087674322055,7.212695598635442e-05,0.00033032055205344923,0.0013451503071754648,0.003296410952216937,0.050733299430179624,0.009910487660105728,0.03118741701697893,0.009635394753094969
California,0.005278020184008509,6.673727649080669e-05,0.00026826041532571337,0.0017233395042993928,0.003219682987892597,0.03423895705930561,0.006860742684330618,0.020330512455792833,0.007047701919182163
Colorado,0.0037204836954762037,4.367836124003954e-05,0.00042265876921331795,0.0008125044411766559,0.0024416421238461906,0.0391849226643105,0.007173247286237339,0.02679547944172535,0.0052161959363478064
Connecticut,0.0028902824434418628,2.8579871882150328e-05,0.00021577803271023496,0.0011969250344244556,0.0014489995044250216,0.02684850324352966,0.004561061753672371,0.019082780455711774,0.003204661034145516
District of Columbia,0.013694453114991907,0.0003572466029997889,0.00040054922154521787,0.0057772910242693135,0.007159366266177587,0.048527801183244054,0.007119672199177611,0.026237778286984495,0.015170350697081945
Delaware,0.006150091137001864,3.37321355212639e-05,0.00043008472789611465,0.0016179377858949076,0.004068336487689578,0.03283582449169888,0.00682955272393018,0.02323300834027051,0.002773263427498196
Florida,0.0071182593700587216,5.4413379479253605e-05,0.0003803184620685252,0.0017254103004642393,0.004958117228046704,0.041824734849813895,0.009567321602054134,0.02775220400070634,0.004505209247053423
Georgia,0.004509578186186811,6.873639078331341e-05,0.00026765703882507193,0.0015312628915773701,0.002641921865001056,0.042234867874192,0.009305987836686373,0.027968422524500373,0.00496045751300525
Hawaii,0.0025457086625402894,2.61464008290786e-05,0.00026384095382070227,0.0007479455267469758,0.0015077757811435327,0.04795487606606007,0.008578396417467698,0.032546722825966386,0.006829756822625986
Iowa,0.0028781836456586466,1.4900585999409395e-05,0.0002648240511713215,0.0003928336308935204,0.002205625377594395,0.0290476764568032,0.006071311495395719,0.021068751303801276,0.0019076136576062074
Idaho,0.0024743036541135656,2.2219992258841406e-05,0.0004257637226371547,0.0001727425204638961,0.0018535774187536734,0.027810112246799603,0.005498372923147497,0.020348495491491893,0.0019632438321602135
Illinois,0.005456648260983938,6.135926827027278e-05,0.0003319693744878861,0.0017764294821529488,0.0032868901360728307,0.0317405201503837,0.005985517954036559,0.02257903073753211,0.00317597145881503
Indiana,0.0032592755812741498,5.075052151781962e-05,0.00028956705790072394,0.0010235223849147609,0.0018954356169408452,0.03403641542642403,0.006772303770137398,0.023876835550804564,0.0033872761054820682
Kansas,0.0037787655325370734,4.462820861273214e-05,0.0004177492970142631,0.0006628386393956609,0.002653549387514417,0.04015477940678868,0.007369507300918865,0.029672271652637437,0.0031130004532323808
Kentucky,0.002451087501071385,5.69795754780188e-05,0.00029890133238045456,0.0007890222570430739,0.0013061843361698378,0.02540154303587661,0.006253749847591707,0.01702989134043244,0.0021179018478524616
Louisiana,0.0064002698213875605,0.00012736634577300166,0.00035857842294280607,0.0014565029506166949,0.004457822102055058,0.04419057466852021,0.010064825919717043,0.029751358260007077,0.004374390488796088
Massachusetts,0.004602347729540708,2.668796709795046e-05,0.0002799895495539364,0.0011680277529886622,0.003127642459900159,0.02468246781602845,0.005383946204549689,0.01585749062565647,0.0034410309858222904
Maryland,0.007005695757778892,9.368259258753118e-05,0.0002368137705139704,0.0022965721161764844,0.004378627278500906,0.03640746497421841,0.006599857731924654,0.023355555827273035,0.006452051415020718
Maine,0.0010372741894394233,1.3688369068848694e-05,0.00023954645870485214,0.00021977437004984848,0.0005642649916158739,0.024137157458069863,0.0048221082369760875,0.018324163393498787,0.0009908858275949916
Michigan,0.0049224055804087926,6.363686567752082e-05,0.0005425463415927981,0.001121909034712871,0.003194313338425602,0.030660994045449984,0.006357055665729697,0.019297706321506115,0.005006232058214173
Minnesota,0.0026981018124824147,2.2171878758673032e-05,0.00041655662482002515,0.0007985800579451259,0.0014607932509585904,0.030416482064519773,0.005503335003745674,0.02226076248502417,0.0026523845757499293
Missouri,0.004900745407786605,6.146332722867066e-05,0.00025679169765876813,0.0011511351964013743,0.0034313551864977917,0.039001259130082094,0.007026959829375025,0.027478621526887948,0.0044956777738191225
Mississippi,0.0029537005372370353,7.825513794967401e-05,0.00040023883330207727,0.0008628749351895774,0.0016123316307957065,0.03481147061743649,0.009535750532272833,0.022559542852099858,0.0027161772330637954
Montana,0.0029376861002028223,3.236525266473913e-05,0.0002945237992491261,0.00025137012902947395,0.002359426919259483,0.029360678375695854,0.0037921287705519353,0.023822983644758988,0.0017455659603849308
North Carolina,0.004477974743304465,6.229166832543603e-05,0.00027387257934811065,0.0013795496921246001,0.0027622608035063182,0.041605214140489725,0.011848648106871895,0.02659655185172522,0.0031600141818926082
North Dakota,0.0008769338119275571,1.2572527769570711e-05,0.000278167176901752,6.757733676144258e-05,0.0005186167704947918,0.019633573678155863,0.003205994581240531,0.014955021781904361,0.0014725573150109696
Nebraska,0.0030857628065164354,2.2887170825265604e-05,0.0003547511477916169,0.0006511400099788064,0.0020569844779207464,0.03519589129509345,0.005622233513226496,0.02654854597803747,0.0030251118038294813
New Hampshire,0.0016949296050013509,1.3085287595378277e-05,0.0003586908246733104,0.00038486139986406695,0.0009382920928685953,0.020519270395152594,0.0038324498198463786,0.015181242779037984,0.0015055777962682299
New Jersey,0.0035627413454158503,4.513442805813959e-05,0.00015324980547291785,0.0015055555645107992,0.0018588015473739938,0.024330335194514417,0.0047241468959833355,0.016116790398709707,0.0034893978998213736
New Mexico,0.006873861669379918,8.880686660998442e-05,0.0005459783101051704,0.001083548869525372,0.005155527623139391,0.04198357756097459,0.01046975154045757,0.02736144815097798,0.004152377869539034
Nevada,0.006163578519077988,7.372804126026942e-05,0.00040893343815288967,0.002102535130125706,0.0035783819095391227,0.04209999751382187,0.009919850760727645,0.0224776222535233,0.00970252449957092
New York,0.004404087045058,4.610821988195777e-05,0.00018712987326670826,0.0017377975425926625,0.0024330514093166716,0.021925210600201955,0.003666666718531931,0.016131964318565374,0.0021265795631046484
Ohio,0.003387468610654033,4.419158782558436e-05,0.0004143179696533048,0.0015221643956761064,0.0014067946574990373,0.03662286139133808,0.008429414374999509,0.024643185678991084,0.00355026133734749
Oklahoma,0.005004901312484639,5.278773145007898e-05,0.0004418843971385644,0.0008769574740900218,0.003633271709805974,0.04242090212530218,0.01000242369476658,0.02874121694452123,0.003677261486014373
Oregon,0.0029860529275375393,2.5060123412754433e-05,0.0003572459815395993,0.0007660044389831938,0.0018377423836019918,0.04635426716820327,0.008373422569648348,0.03281985140460599,0.005160993193948927
Pennsylvania,0.004114576572086054,5.2442738379072413e-05,0.0002852078156461861,0.0014905033058692056,0.0022864227121915893,0.024172955828449638,0.004392523085495138,0.017281818643167586,0.0024986140997869132
Rhode Island,0.0024751925149733866,2.407594664770223e-05,0.00029631934335633514,0.000676904499979628,0.0014778927249897214,0.028859652047011065,0.005060578785757411,0.02002285362935636,0.0037762196318972957
South Carolina,0.007899202742709912,6.812943258187681e-05,0.0004221166242485514,0.0013025585222297285,0.006106398163649756,0.04536943780354521,0.010419277103841643,0.03120399476689729,0.003746165932806275
South Dakota,0.0017116066133676605,2.2060130725739372e-05,0.00043601199552049583,0.00014533733184016526,0.00110819715528126,0.01931559093250768,0.004085017148507502,0.014131460211958926,0.0010991135720412497
Tennessee,0.006976229608616432,6.057728626653531e-05,0.0003872195161351081,0.0015039117315974859,0.0050245210746173025,0.043267963031905055,0.010246554645633057,0.02881714109824414,0.004204267288027858
Texas,0.005409239923780955,6.0698975402185224e-05,0.0003732719982943766,0.001593882112888613,0.0033813868371957803,0.04497696175728696,0.009795408407315402,0.030995059575109844,0.004186493774861715
Utah,0.0023327885891235127,1.900270499374563e-05,0.00039946990715113097,0.0005105944211362957,0.0014037215558423404,0.04038570533909914,0.006289482250647331,0.03093681683210036,0.0031594062563514475
Virginia,0.0027545896907128302,5.212975443410345e-05,0.00024273752321110734,0.0009221619893355889,0.0015375604237320307,0.026782396503724205,0.0038441015583855925,0.020605154269319956,0.0023331406760186556
Vermont,0.001147717523054957,2.5755231933912075e-05,0.00025755231933912077,0.00012555675567782137,0.0007388532161041026,0.02343565135786412,0.005529326355811748,0.01696142993047697,0.0009448950715753992
Washington,0.003436417258708893,3.0610374081326286e-05,0.0004602833618439432,0.0009450550229529474,0.0020004684998306765,0.04846701635528398,0.00976825369104724,0.03173361370287896,0.006965148961357786
Wisconsin,0.0020982884994057453,2.798202536443408e-05,0.0002064128624285527,0.0007389798516698274,0.0011249137599429312,0.0266574216962086,0.004334306708072796,0.0202564425433626,0.002066672444773203
West Virginia,0.0028192356836894803,3.7516247845574296e-05,0.00019089149639071626,0.000427023174006978,0.0021638047654462117,0.025558495554324632,0.006065494541385938,0.017415262933726444,0.002077738079212247
Wyoming,0.0022989323702724126,2.174398630524208e-05,0.00022139331510791934,0.00013244064385920177,0.0019233544250000494,0.03338492588265759,0.005412275863977529,0.026393245922508385,0.0015794040961716748
