,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.006109780274936695,6.800640339421523e-05,0.00035906977681423197,0.0018617047009901544,0.003820999393738094,0.04316535701903515,0.009190353463272306,0.028917976297182374,0.00505702725858047
Alaska,0.007011494252873563,8.866995073891625e-05,0.0006617405582922825,0.001064039408866995,0.005197044334975369,0.045714285714285714,0.007021346469622332,0.03412151067323481,0.004571428571428572
Alabama,0.005644593655938875,9.863394304237092e-05,0.0003232229682796944,0.0016047696225978236,0.0036179671220189858,0.043252836304700164,0.010137994906228293,0.029547580458439453,0.003567260940032415
Arkansas,0.005268727705112961,9.908838684106223e-05,0.0004351961950059453,0.0011153388822829965,0.003619104240982957,0.0419179548156956,0.010133967499009116,0.028637732857709076,0.003146254458977408
Arizona,0.006237321624588364,8.232711306256861e-05,0.0003275521405049396,0.001656860592755214,0.0041705817782656425,0.06571306256860593,0.013189242590559824,0.042819978046103185,0.00970384193194292
California,0.007982583364323788,7.99243832899467e-05,0.0003157617453824222,0.002524730383042023,0.005062166852609396,0.04067085037808355,0.009273583736209248,0.02430906780711541,0.007088198834758894
Colorado,0.0036319034163883896,4.0328795273567944e-05,0.0004307731826354996,0.0008327767788338042,0.0023280246596455176,0.04287233496018495,0.007961469303878756,0.03077343950680709,0.004137426149499101
Connecticut,0.003908562691131498,3.792048929663609e-05,0.00022629969418960246,0.0015287461773700307,0.0021155963302752294,0.03593425076452599,0.007383180428134557,0.024104281345565748,0.004446788990825688
District of Columbia,0.020241965973534972,0.0005689981096408317,0.0004120982986767486,0.00850850661625709,0.010752362948960302,0.07814933837429111,0.013162570888468809,0.05067863894139887,0.01430812854442344
Delaware,0.007859289617486338,3.005464480874317e-05,0.0005846994535519125,0.0024357923497267757,0.004808743169398907,0.04996994535519126,0.008771857923497267,0.035387978142076504,0.005810109289617486
Florida,0.010235840043674083,6.90596424184523e-05,0.0005185614849187936,0.002760952640917156,0.0068872662754196805,0.062482120922614987,0.014598471407124334,0.04056858195714481,0.007315067558345844
Georgia,0.006065722682340369,7.52070531659097e-05,0.00031098049692759817,0.002066924926529522,0.003612610205717339,0.05185078813785733,0.010862944162436548,0.03503379641998397,0.005954047555436815
Hawaii,0.00277927548441449,3.959561920808762e-05,0.0003125526537489469,0.001181971356360573,0.0012451558550968828,0.05744987363100253,0.010733782645324347,0.0412670598146588,0.005449031171019377
Iowa,0.003099929873772791,1.82328190743338e-05,0.00020301542776998598,0.0005585553997194951,0.002320126227208976,0.03505820476858345,0.007714936886395512,0.025000350631136044,0.0023429172510518936
Idaho,0.0025677685950413224,3.2231404958677685e-05,0.00028925619834710745,0.00019586776859504133,0.0020504132231404957,0.03668429752066116,0.007582644628099174,0.027094214876033057,0.0020074380165289256
Illinois,0.00861432414256893,9.213180901143242e-05,0.000371133154001345,0.0027843813046402152,0.0053666778749159386,0.04279699058507061,0.008704606590450572,0.029433422999327503,0.004658960995292535
Indiana,0.0051464870395634375,7.33287858117326e-05,0.0003287858117326057,0.0013238403819918144,0.0034205320600272852,0.039516200545702596,0.008216575716234652,0.02701944065484311,0.00428018417462483
Kansas,0.004297109826589596,5.7803468208092484e-05,0.00045433526011560694,0.000976878612716763,0.002808092485549133,0.04722658959537572,0.009361078998073218,0.03538458574181118,0.0024809248554913295
Kentucky,0.0031693961105424768,5.834186284544524e-05,0.00033367451381780965,0.0009073694984646878,0.0018700102354145343,0.0281010747185261,0.006816274309109519,0.01880424769703173,0.0024805527123848516
Louisiana,0.008558823529411765,0.0001567095588235294,0.0004133731617647059,0.0023913143382352942,0.005597426470588235,0.05593359375,0.012393152573529412,0.037480238970588234,0.006060202205882353
Massachusetts,0.006441811049362537,1.945080091533181e-05,0.0002692056227525335,0.0010912062765609677,0.005061948349133704,0.030310068649885582,0.006618339326577313,0.018877737822817913,0.004813991500490357
Maryland,0.008466234786022772,9.854731056144484e-05,0.00035610522182960347,0.003368080094228504,0.00464350215940322,0.04806478209658422,0.009406753042795446,0.032637612877895565,0.006020416175893208
Maine,0.0012077294685990338,2.0128824476650564e-05,0.00020450885668276973,0.00020692431561996778,0.0007761674718196458,0.03010950080515298,0.006635265700483092,0.02215217391304348,0.001322061191626409
Michigan,0.00589963167587477,7.76550030693677e-05,0.0005187231430325353,0.0015279312461632904,0.0037753222836095766,0.0432694904849601,0.00825925925925926,0.028326478412113772,0.006683752813587068
Minnesota,0.003377507469056765,2.7528809218950063e-05,0.0005219803670507896,0.001146606914212548,0.001681391378574477,0.04076099018352539,0.007525608194622279,0.029422108408023902,0.003813273580879215
Missouri,0.005774157719363199,7.885968159940762e-05,0.0002823028507960015,0.0015605331358756016,0.0038524620510921883,0.04237115883006294,0.008681969640873751,0.028780451684561274,0.004908737504627916
Mississippi,0.0046898571951666055,0.00013108751373123399,0.00038996704503844743,0.0013698279018674478,0.0027989747345294764,0.04161259611863786,0.011874404979860857,0.026322592456975467,0.0034155986818015377
Montana,0.0013208191126279864,4.7781569965870306e-05,0.00019453924914675767,0.00020364050056882822,0.0008748577929465301,0.04276678043230944,0.005690557451649602,0.03459726962457338,0.002478953356086462
North Carolina,0.00607016835016835,8.26936026936027e-05,0.00031622895622895626,0.0017261952861952862,0.003945050505050505,0.04884471380471381,0.013468282828282828,0.03208457912457913,0.003291851851851852
North Dakota,0.0008720748829953198,9.3603744149766e-06,0.00024804992199687985,6.396255850234009e-05,0.0005507020280811233,0.026241809672386894,0.0035881435257410295,0.020853354134165367,0.0018003120124804991
Nebraska,0.004384429692214846,3.0175015087507542e-05,0.00024502112251056126,0.0006620398310199155,0.003447193723596862,0.038453228726614365,0.00592214846107423,0.029187085093542547,0.003343995171997586
New Hampshire,0.0011321398124467179,1.3640238704177323e-05,0.00033674339300937767,0.00023358908780903666,0.0005481670929241262,0.025264279624893436,0.003931798806479114,0.01997442455242967,0.0013580562659846547
New Jersey,0.004926487023469515,4.184775859927977e-05,0.0002147025953060971,0.002105674903762573,0.0025642617658015645,0.03564361107661741,0.007561654041971936,0.0229701974419471,0.0051117595926983735
New Mexico,0.008532947976878614,7.745664739884394e-05,0.0005040462427745665,0.001714450867052023,0.006236994219653179,0.06053236994219653,0.014523699421965318,0.03883699421965318,0.007171676300578035
Nevada,0.007987477638640429,0.00011150864639236733,0.0005992844364937388,0.0030238521168753727,0.00425283243887895,0.0526577221228384,0.013103756708407872,0.031670840787119854,0.007883124627310674
New York,0.006885923802172355,6.0263549649886975e-05,0.000224678833324144,0.003092793736560622,0.003508187682637702,0.032223520979213764,0.00652290897061256,0.021306445387881127,0.004394166620720075
Ohio,0.004354192740926158,4.675487216163061e-05,0.00040818880743786877,0.001587251922045414,0.0023119971392812446,0.04074727337743608,0.00849025567673878,0.028241373145002684,0.004060343286250671
Oklahoma,0.005595417545975279,6.90382876092855e-05,0.00045734097075670786,0.001038890563762436,0.004030147723846849,0.049351220982815795,0.012063611697316852,0.0328727766053663,0.00441483268013265
Oregon,0.0044440333024976875,2.929386370644465e-05,0.00040271353684859695,0.0011751464693185321,0.0028368794326241137,0.058253469010175765,0.010332099907493062,0.041976256552574774,0.005945112550107925
Pennsylvania,0.004420965058236273,5.86522462562396e-05,0.0002736272878535774,0.0015630615640599003,0.0025256239600665556,0.029893760399334442,0.005675374376039933,0.02054009983361065,0.0036782861896838604
Rhode Island,0.0033353596757852077,2.5329280648429583e-05,0.0003677811550151976,0.0007163120567375887,0.002225937183383992,0.03320871327254306,0.00717629179331307,0.021782168186423506,0.004250253292806485
South Carolina,0.009902925531914894,8.351063829787234e-05,0.0004885638297872341,0.0017617021276595745,0.007569148936170213,0.05143670212765957,0.01231968085106383,0.03492686170212766,0.004190159574468085
South Dakota,0.0019742547425474254,1.3550135501355014e-05,0.00048373983739837396,0.00023306233062330624,0.0012439024390243903,0.03047560975609756,0.0055392953929539294,0.023773712737127372,0.0011626016260162602
Tennessee,0.007896609538002981,9.519374068554397e-05,0.0005692995529061103,0.002139903129657228,0.0050922131147540985,0.04722131147540984,0.011717399403874814,0.029218144560357675,0.006285767511177347
Texas,0.0060253099439271565,6.826482843767684e-05,0.00041210967642368434,0.001570142497042029,0.003974792942023767,0.04877982406502392,0.010343073203354081,0.03320391995473018,0.005232830906939657
Utah,0.003340456532297232,2.4283632831471587e-05,0.0004745021855269548,0.0006838271005342399,0.0021578436134045654,0.056614375910636235,0.008904808159300632,0.043268576979116076,0.004440990772219524
Virginia,0.0034524799524799526,7.246807246807246e-05,0.00027012177012177013,0.001245025245025245,0.0018648648648648648,0.03530932580932581,0.005713543213543213,0.02679031779031779,0.0028054648054648057
Vermont,0.001196943972835314,1.5280135823429543e-05,0.00026485568760611206,0.00013412563667232596,0.0007826825127334466,0.0270848896434635,0.006130730050933786,0.01959592529711375,0.0013582342954159593
Washington,0.004407130124777184,4.3493761140819966e-05,0.0005142602495543672,0.0012003565062388593,0.002649554367201426,0.054855971479500894,0.011063101604278074,0.038114616755793224,0.00567825311942959
Wisconsin,0.0027056092843326888,3.965183752417795e-05,0.00020270793036750485,0.0010085106382978722,0.0014547388781431334,0.034070599613152806,0.005706576402321083,0.025338878143133462,0.0030251450676982592
West Virginia,0.0021866740088105725,4.129955947136564e-05,0.00019548458149779737,0.00043061674008810575,0.001519273127753304,0.022504405286343614,0.005862885462555066,0.014831497797356829,0.001810022026431718
Wyoming,0.0025520833333333333,3.541666666666667e-05,0.0002854166666666667,0.00017708333333333335,0.002054166666666667,0.03925625,0.006245833333333333,0.0316625,0.0013479166666666668
