,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.004318787335319067,5.015853896276806e-05,0.00029068109458902427,0.0013313787604857291,0.002646568941281546,0.03041322733993786,0.007176762189601492,0.020644820118658706,0.0025916450316776627
Alaska,0.006333816768865797,3.149728049616807e-05,0.000734459313387919,0.0009363282474769962,0.004631531927504714,0.0294041430377409,0.005154100444827502,0.02183477385668451,0.0024152687362288877
Alabama,0.004501022361123264,6.838393886390917e-05,0.0003194082113395012,0.0013305135931130153,0.002782716617806838,0.037803788215366084,0.010373121459219812,0.025075243569998393,0.0023554231861478776
Arkansas,0.005158421152814549,6.194950596134212e-05,0.00047690736991468964,0.0008915191472425549,0.003728045129695963,0.037750436934364674,0.012027548495388396,0.023612798283410338,0.002110090155565938
Arizona,0.004264546199098878,5.7612612189191325e-05,0.000345524060997808,0.001243067914050473,0.002618341611861406,0.03588977676325674,0.008233751954659481,0.02364785473374028,0.004008170074856977
California,0.004732849689884092,5.3352576334225644e-05,0.00023573072900613998,0.0017340398960393126,0.0027097264885044135,0.027310269364496143,0.006228020470074074,0.016649737414419438,0.004432511480002632
Colorado,0.003387632573812657,3.1643377936565177e-05,0.0004515649342016754,0.000670879415246297,0.0022335448464281195,0.02670701097846101,0.005301161371674758,0.018922142961199248,0.0024837066455870027
Connecticut,0.003009418217041925,3.0128289668156784e-05,0.00018673855011300952,0.0011372008203990123,0.0016553505568617465,0.023484433338032587,0.004312324630615799,0.01705147503558549,0.0021206336718312996
District of Columbia,0.013489378094477342,0.00024180489846695695,0.0002501429984140934,0.007344198433437782,0.005653231764158511,0.047518831598730604,0.006163523480923261,0.03213003433629558,0.009225273781511764
Delaware,0.006454477461864014,4.632129808094252e-05,0.00044626616443834864,0.0018980434335605712,0.004063846565784152,0.03353774959836045,0.007844116404292289,0.02354025772718337,0.002153375466884791
Florida,0.006124780983288946,5.486037871786278e-05,0.00029674232382198936,0.001667442641639977,0.004105735639109117,0.03840819887011355,0.009811430799134468,0.025885629650152075,0.0027111384208270066
Georgia,0.004280404602159828,5.7583462192438436e-05,0.00023633636514670405,0.0014885223239179625,0.0024979624509027226,0.036725735158193266,0.010031934404501033,0.023319877862017613,0.003373922891674622
Hawaii,0.0027409359948979985,1.775817686835323e-05,0.0002972564388833041,0.0007952574858436447,0.0016306638933026966,0.036686849220724876,0.007137242911785098,0.025799542611131442,0.003750063697808332
Iowa,0.002820946215510317,1.2633583522615445e-05,0.0002958918246086249,0.0003992877318595039,0.002113133075519573,0.023298987717497114,0.00545870546994271,0.016542347771967808,0.0012979344755865972
