,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.004717739346116227,5.678646740288182e-05,0.0003055488577679582,0.0014830657253927316,0.002872338295552656,0.032763656562725806,0.007261420325365306,0.02185371233755993,0.00364852389980057
Alaska,0.006613234076297994,6.291351001787914e-05,0.0007973921618545147,0.0008500639376834367,0.004902864466742163,0.03379187040402178,0.005463233637366528,0.024768902583550606,0.00355973418310465
Alabama,0.004489124649864483,8.902620244255919e-05,0.0003344965082065088,0.0015985821496845944,0.002467019789530821,0.039776993684541705,0.009805631166604111,0.026894772541294003,0.003076589976643587
Arkansas,0.005371107701891881,6.984627117920613e-05,0.00045647007528228653,0.001095316525310278,0.0037494748301201107,0.03955486054204234,0.011300632814272063,0.025785267869268946,0.002468959858501332
Arizona,0.0051800392979378445,8.645230806364972e-05,0.0003712085417404522,0.0015403655765209414,0.003182012871612801,0.04532561993640707,0.009463688058617189,0.027935454201968683,0.007926477675821199
California,0.005240606058865137,6.188238161814221e-05,0.0002474748117231275,0.0019343305369992762,0.0029969183285245907,0.030435352950486026,0.006506951577309957,0.017906113046417396,0.006022288326758672
Colorado,0.003517627735387014,3.188306525846367e-05,0.00042682168007298135,0.0007119179926422113,0.002347004997413358,0.029992296640039166,0.005889727790616711,0.020676476365906513,0.003426092483515941
Connecticut,0.0030114418801996056,3.226442898099511e-05,0.00019701288492820023,0.0012286180345594862,0.0015535465317309239,0.02470598682183668,0.004465625391705872,0.017399092998361936,0.0028412684317688703
District of Columbia,0.014151135830505939,0.0003076703405791682,0.00032636853807292975,0.007249801119172112,0.006267295832681729,0.04916266071950664,0.006673556669137095,0.029560150401501294,0.012928953648868249
Delaware,0.007053947666646623,4.5099009672002995e-05,0.00039432723841418003,0.0020387065141472126,0.0045758149044132276,0.033784940168647165,0.0074239908229297245,0.023652695995670495,0.002708253350046949
Florida,0.007225699641388809,6.585852810134631e-05,0.0003369085601457391,0.0020905425455132014,0.0047323900076285215,0.04088757132870347,0.009962937866752418,0.02689038768482782,0.004034245777123235
Georgia,0.004915477094737945,7.543413918646376e-05,0.00023028366379423243,0.001811571806490479,0.0027981874852667696,0.03889551847874486,0.00946006967180911,0.024980853348699546,0.004454595458236203
Hawaii,0.0027614408113524514,1.8700502108481614e-05,0.000293753720620732,0.0008742484735715154,0.0015747381150517225,0.04119253101945787,0.007082035985999558,0.0292148594189754,0.004895635614482916
Iowa,0.0030019618171875533,1.3052007900815449e-05,0.00032462686317412783,0.0004444376023662286,0.0022198453437463814,0.02648319336449305,0.005748238146266824,0.019082035550992187,0.0016529196672340385
Idaho,0.0025616879262532664,3.267969497172873e-05,0.00040482805811917016,0.00016206460975775675,0.0019621155634046107,0.022758406351332066,0.004755896017212195,0.016491241174815027,0.001511269159304843
Illinois,0.005331861044206954,5.850979899083046e-05,0.00031923631018534223,0.0017973089849576908,0.0031568059500730905,0.029357758477151767,0.0058761889082227115,0.020844971751904758,0.0026365978170242972
Indiana,0.003358397072221612,5.515903215755815e-05,0.0002739039939709602,0.001236350306502982,0.0017929837395901118,0.03370799974595326,0.007325907456697402,0.023324233143675568,0.003057859145580288
Kansas,0.004585739826087708,3.818447930599349e-05,0.00046361721572465677,0.0007283869543086683,0.00335555117674839,0.03708973748890939,0.00737068519886729,0.02662106623314074,0.0030979860569013582
Kentucky,0.0029067725040870227,4.8568021400107604e-05,0.0003218220835492567,0.0009591005391050376,0.0015772818600326207,0.02545978119870592,0.00655904055995628,0.016854753795496565,0.002045986843253077
Louisiana,0.007404493240945457,0.00014557891961341693,0.0003323857892613535,0.0014711623300453461,0.005455366202025341,0.04204691880469691,0.010931695768475013,0.02755308156798512,0.003562141468236776
Massachusetts,0.004416756915572762,2.8993349359781882e-05,0.00025473835827872533,0.0010885684805081743,0.0030444567274260804,0.023992074117544,0.005545481960167479,0.016113015145536536,0.0023335770118399846
Maryland,0.006418795289145698,9.860556776160377e-05,0.00020984831117496543,0.0023597700674789584,0.003750571342730171,0.03431544953459596,0.006602479307069841,0.022659345885549194,0.005053624341976924
Maine,0.0011881200145459293,1.5183642358414432e-05,0.0002975993902249229,0.00026495455915433186,0.0006103824228082602,0.024482864120825353,0.005120683385375267,0.018393464352983245,0.0009687163824668409
Michigan,0.005338160265342259,6.562864196765987e-05,0.00045592545221708646,0.0013269694400874043,0.0034896367310701085,0.030634973493375874,0.007473622945282392,0.018992492123073662,0.004168858425019822
Minnesota,0.002896325068718939,2.231790274819961e-05,0.0003603571710980851,0.0009177275526630357,0.0015959224422096186,0.0304479684070847,0.005717423413519378,0.022297124011158184,0.0024334209824071434
Missouri,0.005607293802836309,6.243179496513941e-05,0.0003036532806887571,0.0013146400858054426,0.00392656864137697,0.03829484648497937,0.007637602993323881,0.026592032035846397,0.004065211455809091
Mississippi,0.00291285586297038,6.920687888967499e-05,0.0003539143856090805,0.0009921936696262314,0.0014975409288453929,0.031138641592306386,0.009326826059473377,0.01934811916602285,0.0024636963668101626
Montana,0.0037980458542523393,2.8187805955143806e-05,0.00037896939117471116,0.0002432503254647595,0.003147638331657725,0.029061627939753264,0.0036289190185214764,0.02329669962551978,0.002136009295712008
North Carolina,0.004660727387343958,6.445181961613203e-05,0.0002633254137056353,0.0014936488470628953,0.0028393013069592955,0.040822391974777265,0.01199642601416704,0.02574110763542166,0.0030848583251885655
North Dakota,0.0020993723767615264,2.65743338830573e-05,0.00039392541991355526,0.00011723970830760573,0.0015616329146573083,0.020002657433388304,0.003617235800317329,0.014850363052296726,0.0015350585807742511
Nebraska,0.003112865024842624,4.0009669942763635e-05,0.0003099340629369014,0.0006283208730448091,0.0021346004189181497,0.031424496399411465,0.005091371379336189,0.023376917576135303,0.0029562074439399718
New Hampshire,0.0014409178099265253,9.119732974218515e-06,0.0002713120559830008,0.00034274996428104585,0.0008177360566882602,0.020058852676793623,0.0038561270925987286,0.015130396981976367,0.001072328602218527
New Jersey,0.0032862379575220586,4.3864092692541494e-05,0.00011881297548215963,0.0014468242857406009,0.0016767366036067567,0.02214365317663529,0.0042867076832390815,0.015328831027686186,0.0025281144657100228
New Mexico,0.006757144343791484,9.289740927908057e-05,0.0005218499275349444,0.0011792386981164162,0.004963158308861042,0.03815799158846955,0.0105705068492803,0.023068000395956172,0.004519484343233083
Nevada,0.007548583407851151,7.52324605068563e-05,0.0004272268223601787,0.0027044705232982845,0.0043416536016858305,0.037857130049248025,0.00971044468231242,0.019429465085511632,0.008717220281423976
New York,0.00414359637862051,4.1714753067575984e-05,0.00015172769811411488,0.0016108113032367694,0.0023393426242020498,0.01987923034881462,0.0033638155038864938,0.015062964144641061,0.0014524507002870648
Ohio,0.003554486354091514,4.6132713788719325e-05,0.00040647368425183507,0.0016003429692566886,0.0015015369867942708,0.0346807254295117,0.008637805610697278,0.02308179260388821,0.0029611272149262092
Oklahoma,0.005040753973388004,6.192436602165805e-05,0.00043264121796381626,0.0009377118283279647,0.0036084765610745646,0.03558273592907006,0.009500690567260366,0.022322351710494744,0.0037596936513149526
Oregon,0.002939328157376139,2.028043031870963e-05,0.00034049775114044063,0.0007642520056945313,0.0018142979702224576,0.035430178614553075,0.006131894845968797,0.025392432997861217,0.003905850770723064
Pennsylvania,0.004166883834298844,5.831353086257696e-05,0.000276928947254969,0.0015636069516806845,0.0022680344045006144,0.02363507730202516,0.004511536909810765,0.01699119554159677,0.002132344850617625
Rhode Island,0.0022914791762775185,1.79612641704921e-05,0.00024389506084141906,0.000718450566819684,0.0013111722844459234,0.026068411619236325,0.004921386382714835,0.018126696866799265,0.0030203283697222243
South Carolina,0.007856689268733485,8.258258428585009e-05,0.0004022497855461874,0.0014415652212975039,0.005930291677603943,0.04294838883419935,0.010299681762112699,0.02876823311157792,0.003880473960508736
South Dakota,0.0024189476698475536,3.8934256368262804e-05,0.0005438236454018644,0.00014820136295016164,0.0016879884051272647,0.017368446171506655,0.0033244831163481174,0.013059303152167634,0.0009846599029909044
Tennessee,0.007549800470023076,6.578179059333388e-05,0.0003574956076442664,0.0017920259151018587,0.005334497156683616,0.04098644099235323,0.010040575182983014,0.027418337591824476,0.0035275282175457417
Texas,0.005104252860772796,5.9361506134022304e-05,0.0003539100365707038,0.001622213167628694,0.0030687681504393757,0.04122344942642311,0.009551387653643391,0.02773972803310523,0.003932333739674486
Utah,0.0023993225797915574,2.2303455523507464e-05,0.0003534530663471098,0.0005386851545931887,0.0014848809033277512,0.03518729232269698,0.00589491670226399,0.025922285688364022,0.003370089932068967
Virginia,0.002727535243035903,5.381160569811741e-05,0.00023249206991981811,0.0009979135360306303,0.001443318031387337,0.024865240827682142,0.0041529592946971195,0.018883853937926822,0.0018284275950582014
Vermont,0.0012909373621739256,2.0925418588854158e-05,0.00020603489072102554,0.00012716215911688295,0.000936814893747163,0.023665038776410293,0.005150872268025638,0.017469505226525704,0.0010446612818589497
Washington,0.003365271045930199,2.689990637595804e-05,0.00041014627365181997,0.0009397961543646489,0.001988428711537772,0.040469826962487306,0.008174170400703479,0.026402412705165895,0.005893243856617933
Wisconsin,0.002915217686249027,3.3026042373304964e-05,0.00021904299455159561,0.000978284930841682,0.0016848637184824445,0.028438992866374847,0.004978899036710677,0.021057583136367207,0.002402510693296963
West Virginia,0.002768158451685536,3.5871271802145104e-05,0.00021412389937280462,0.00046743026486795235,0.002050733015642634,0.02517611414790553,0.005972290822197143,0.01728498621715364,0.0019188371085547464
Wyoming,0.002570625251037622,4.0166019547462845e-05,0.0003289788267696957,0.00016066407818985138,0.0020408163265306124,0.028791385345140866,0.0045234588680833155,0.02271292772029149,0.0015549987567660616
