,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.005966382921046505,0.00010224129243217763,0.0003682727803362162,0.0025109467408777515,0.0029849221074003595,0.053533345465020025,0.016841412892300373,0.03167039409545176,0.005021982232877406
Alaska,0.004359956559473988,8.86077674932181e-05,0.0005679985095719109,0.0008179178537835517,0.0028854324286253074,0.05209682329793567,0.012598206942304983,0.033889063075098494,0.005609553280532192
Alabama,0.004485343131339237,0.00013181522250875705,0.00029988610543249636,0.0013212598531231402,0.002732381950274844,0.044851100592365696,0.015266740662743113,0.0264223484034302,0.003162011526192384
Arkansas,0.0033519597099346465,9.194246853269014e-05,0.00026663315874480144,0.0008090937230876733,0.0021842903595694816,0.03475863131814415,0.011190274062985844,0.02169754693115742,0.001870810324000881
Arizona,0.006508536446588791,0.00010274892030771644,0.0004518742839339358,0.0019363936307454231,0.004017519611601716,0.07519932001574747,0.021554071895518712,0.0489121688234733,0.004733079296755454
California,0.008936083777963242,0.00014494736681075,0.0005818716780239225,0.0038423163022656154,0.004366948430862953,0.06939464608365897,0.023165147361031552,0.0388000856681007,0.007429413054526726
Colorado,0.005285909880013494,6.878804838926531e-05,0.0005245957225645991,0.0016008854897865382,0.003091640619273091,0.06804875057627362,0.020308107922194465,0.04325795483404536,0.004482687820033789
Connecticut,0.00412506493875726,4.716944557162907e-05,0.00021646252419857173,0.0021804560833077026,0.0016809768856793563,0.0546916798267266,0.01700620052054391,0.030896309927811363,0.006789169378371323
District of Columbia,0.02010600834654371,0.00031484510407992026,0.000691085003455425,0.014005884454995253,0.00509419378401311,0.08012178208625811,0.02559690696169752,0.04890803846777482,0.005616836656785778
Delaware,0.004747982023575143,6.893316677286857e-05,0.0002421067320803189,0.0013702568517045828,0.003066685273017373,0.06301836480440634,0.016305215886909256,0.0421618786137372,0.004551270303759884
Florida,0.009835256449386189,0.00014497582969656884,0.000568510120922594,0.003555409406725875,0.005566361092041151,0.07418435155771146,0.025067648418874995,0.04434180346169252,0.004774899677143949
Georgia,0.005553384087063316,0.0001375709124358365,0.0004427080102746771,0.001975614583701717,0.0029974905806510865,0.05048315533977886,0.016992322135900434,0.02976642014378845,0.003724413060089975
Hawaii,0.0029947754695857694,8.707550690384376e-05,0.00034726541443794835,0.0019021851805780155,0.0006582493676659618,0.07182796367707427,0.018474520048098853,0.047232242816270684,0.006121200812704731
Iowa,0.002003573830973477,2.16658344235031e-05,0.00014306328762186173,0.0005488678053954118,0.0012899769035327002,0.045463862075985864,0.010795087977043845,0.03219095922558742,0.0024778148733546
Idaho,0.003133646803987584,3.073241708340884e-05,0.00022360482774480225,0.0004684044258919554,0.0024109051332674176,0.044688113654836804,0.012389403038694232,0.029930195023679856,0.002368515592462716
Illinois,0.008080360987901256,0.00010612007226380622,0.0003478624775452569,0.003670169304227489,0.003956209133864703,0.05461062211725484,0.015596480230579102,0.03252461325178145,0.006489528634894288
Indiana,0.0037781744823344294,8.88098979272136e-05,0.0003310686504173241,0.0014136338391713176,0.0019446620948185742,0.04552541858302252,0.013132878101731464,0.028070702933088793,0.004321837548202259
Kansas,0.0038933523810898924,6.922081567600922e-05,0.00031510334497913397,0.0011313144353428744,0.002377713785091875,0.049895043407396776,0.015214140750973656,0.03196387947424455,0.0027170231821785702
Kentucky,0.0026667735829315506,8.815099579044668e-05,0.00019168035844776258,0.0009523602909696857,0.0014345819377236558,0.031670648107540916,0.010408133618235888,0.0187550168489232,0.002507497640381834
Louisiana,0.006649772760934407,0.00015739811627077429,0.00044457228907342753,0.0019695004836241667,0.004078301871966038,0.04788760298146798,0.015239042733707629,0.028883625881107988,0.0037649343666523636
Massachusetts,0.006012965828533761,4.0500756945181524e-05,0.00027268182046712733,0.0023553285030361603,0.003344454748085292,0.0547784957739555,0.0174043274360507,0.02685776273818635,0.01051640559971845
Maryland,0.008524141556806182,9.517650709852152e-05,0.00040098172539502423,0.003926567627440508,0.0041014156968721275,0.05777714909864985,0.016979822819032726,0.03629206640600867,0.004505259873608461
Maine,0.001933841786289569,2.8478111901180952e-05,0.00012904144455222618,0.00030791958493151905,0.0014684026449046429,0.04174179251915598,0.011828205789956126,0.027722551994802745,0.0021910347343971097
Michigan,0.006395013159765447,0.00010186247958415835,0.00046640011928746544,0.0024402565720804915,0.0033864939888133324,0.06036446395195212,0.017412849063211954,0.03710221618078986,0.005849398707950301
Minnesota,0.002277632296579735,2.6100434966211016e-05,0.00023194914847330923,0.0009910778371603711,0.0010285048759798435,0.04571712791798554,0.012459756699624621,0.030298665307474205,0.002958705910886713
Missouri,0.005544869022183556,0.00011099123332479137,0.0003264448038964452,0.002235738850685779,0.002871694134276541,0.048786155802311555,0.016689082543200888,0.027951428277628247,0.004145644981482418
Montana,0.002226225447548081,3.96626372839026e-05,0.00020982814563096859,0.000340331016694132,0.0016364036479390783,0.04801865935168221,0.009506238549012783,0.03529590886293616,0.0032165119397332626
North Carolina,0.004550055487438106,0.00010592667444146782,0.0002265701404854659,0.0008231135768391925,0.0033944450956719797,0.04185472644307981,0.014229083973841759,0.025464156483987362,0.0021614859852506947
North Dakota,0.000539515692702897,1.2261720288702204e-05,9.502833223744208e-05,7.663575180438878e-05,0.0003555898883723639,0.02909706224509033,0.004883230104975653,0.022422088262928068,0.0017917438771866095
Nebraska,0.002245637727225352,4.411987562031586e-05,0.0002321089108720965,0.0008222921746047275,0.0011471167661282124,0.040806409019381415,0.009153915063484664,0.02921630951947061,0.0024361844364261366
New Hampshire,0.0017984711363334689,2.5024099295626005e-05,0.00017299268643497978,0.00041996966643963646,0.0011804846841632268,0.044997682550804365,0.013128948095666044,0.0287700981597495,0.0030986362953888203
New Jersey,0.006043586059913671,6.864461213342551e-05,0.0003074025587006773,0.0030371154880223326,0.002630423401057236,0.0579696939485416,0.018781928597617813,0.03189250471659309,0.007295260634330696
New Mexico,0.006149872556299857,0.0001312260994817341,0.0004330461282897225,0.0012790685108307847,0.004306531817697615,0.053640597958739426,0.01492503902046664,0.03520950632741375,0.003506052610859037
Nevada,0.00912644068813163,0.00019992203040814082,0.0006722378272473735,0.004605703775527544,0.00364857705494857,0.07941402852887373,0.029067413708653626,0.043563010425933885,0.006783604394286228
New York,0.010295207146525128,0.00012726563388053367,0.00030873911630353883,0.00641314834500411,0.003446054051336946,0.05882031383431134,0.020616404357419935,0.03060447177621812,0.007599437700673286
Ohio,0.004982535213779237,8.089677089068552e-05,0.00034327722756828205,0.0022366889053840283,0.002321672309936241,0.04933133385493639,0.014663027333635002,0.030401025076327172,0.004267281444974221
Oklahoma,0.004194582794113923,9.962508979585853e-05,0.0003625153769160337,0.0010485623999584174,0.0026838799274436134,0.04633432980636081,0.016926935825448845,0.025205814106912715,0.004201579873999251
Oregon,0.004904084579178442,5.056547136787645e-05,0.000415249780021046,0.0015238594325864584,0.0029144098952030607,0.061965303659063074,0.017483777868948856,0.040878352883400235,0.003603172906713984
Pennsylvania,0.003639309823396385,6.841888936437245e-05,0.0002302054596413125,0.0017793139843473818,0.001561371490043318,0.03372408497135541,0.010385463058028352,0.019155259289830535,0.004183362623496518
Rhode Island,0.004085279144882564,4.440520809654961e-05,0.00017127723122954848,0.0011862534162935395,0.0026833432892629265,0.05524113613896715,0.017162612929316423,0.029642590938165746,0.008435932271484984
South Carolina,0.006599648823630952,0.00011355638025332862,0.0003746055302609806,0.0011812474037846254,0.004930239509332018,0.0477918994490884,0.01669964043742701,0.028031784039259183,0.00306047497240221
South Dakota,0.001268495256583316,7.265150381347743e-06,0.00012496058655918119,0.00020051815052519773,0.0009357513691175893,0.03116313604575301,0.006925141343500669,0.022552479813779665,0.0016855148884726764
Tennessee,0.0045811434819242386,0.00010757679421153249,0.00037398885513211704,0.0018057061899555394,0.00229387164262505,0.0403978361444829,0.015014772559777718,0.02175207178826071,0.003630991796444466
Texas,0.005503100990138978,0.00016880937659868726,0.00047283562843277783,0.0020852051213885504,0.0027762508637189623,0.055927280420956384,0.018532333735290667,0.03181351024066698,0.005581436444998736
Utah,0.0030334626925220516,3.770405606524584e-05,0.00027695343000653307,0.0008020681017515933,0.0019167371046986794,0.055772525260003744,0.013219042056475191,0.039317789664838364,0.0032356935386901884
Virginia,0.003072277704599982,8.622289614254918e-05,0.00027388449362927386,0.001200733664799944,0.001511436650028215,0.04312779097315782,0.012026121592692807,0.028823055589159735,0.0022786137913052757
Vermont,0.0017876037308893623,2.1513830459281165e-05,0.0002914146125848085,0.0003892047510360865,0.001085470536809186,0.04809710169587658,0.015266996415013525,0.029880754705172513,0.002949350575690545
Washington,0.004642952390653706,5.470019310383726e-05,0.0005273098615209912,0.0013512163256494555,0.0027097260103794226,0.0645068437234932,0.018621890628301004,0.04192903512992268,0.00395591796526951
Wisconsin,0.001825710646012309,2.9054136187417978e-05,0.00014890244796051714,0.000707126402796717,0.0009406276590676571,0.04616039976782327,0.010793611593625779,0.03291449089996682,0.002452297274230669
West Virginia,0.0018370747265234332,7.147344580215218e-05,0.00015848459721346788,0.00048477641500590174,0.0011223402685019113,0.023678945424844895,0.007384553552515115,0.01429779670155227,0.001996595170777512
Wyoming,0.003925758176708163,6.183975400572338e-05,0.00028574231161265285,0.00044354030459277453,0.0031346358064970126,0.0459384076050103,0.009037133706077782,0.03344890970116472,0.003452364197767798
