,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.005675849526999095,6.28089747623408e-05,0.0003446611962568323,0.0016547245309339066,0.0036136548250460154,0.04052509871830579,0.008631830667033644,0.02729459947202644,0.004598668579245709
Alaska,0.0065390879478827366,6.677524429967426e-05,0.0006856677524429967,0.0008664495114006515,0.004920195439739414,0.04123127035830619,0.006674267100977199,0.030311074918566775,0.004245928338762215
Alabama,0.0051208639705882355,8.134191176470588e-05,0.00033157169117647056,0.0013092830882352941,0.0033986672794117647,0.04084995404411765,0.009642693014705883,0.027790211397058822,0.003417049632352941
Arkansas,0.004902285263987392,7.919621749408983e-05,0.00035185185185185184,0.0009621749408983451,0.003509062253743105,0.037931836091410556,0.009282505910165485,0.025817572892040976,0.0028317572892040976
Arizona,0.005779396016277576,8.053116298993361e-05,0.00031077318483615336,0.0016523880916684516,0.003735703576783037,0.05997022917112872,0.012095309488113087,0.039224030841722,0.00865088884129364
California,0.007037162886092999,6.645850552545382e-05,0.0002994459240211835,0.002105549943367925,0.004565708513178437,0.03639118988581749,0.008234977194110264,0.022171059478984907,0.005985153212722319
Colorado,0.003779400654746915,4.608410979602115e-05,0.00047418786199949635,0.0008154117350793251,0.0024437169478720724,0.041095190128431124,0.007864769579451019,0.029179299924452277,0.004051120624527827
Connecticut,0.003663103237629811,4.123396456933415e-05,0.00022235797189981674,0.0013375076359193646,0.002062003665241295,0.03420219914477703,0.006658827122785584,0.02366279780085522,0.0038805742211362247
District of Columbia,0.01718546845124283,0.000497131931166348,0.0003632887189292543,0.006894837476099426,0.0094302103250478,0.07117017208413001,0.012162523900573614,0.046577437858508604,0.012430210325047802
Delaware,0.0076236559139784945,2.8225806451612902e-05,0.0006706989247311827,0.0019422043010752688,0.00498252688172043,0.04600806451612903,0.008595430107526881,0.03313037634408602,0.004282258064516129
Florida,0.009386967015285599,6.482971305980155e-05,0.0004963797264682221,0.002426790024135157,0.006398967551622419,0.05947351836953607,0.013616586216143738,0.038867792973987667,0.006989139179404666
Georgia,0.005726511384454331,8.086888249149438e-05,0.000303847160429207,0.00187228474221408,0.00346951059931955,0.04890303585448835,0.009908400942161737,0.03342829102329233,0.005566343889034284
Hawaii,0.0024694048616932104,2.0117351215423302e-05,0.0002950544844928751,0.0010268231349538977,0.0011274098910310142,0.05086085498742666,0.009362112321877619,0.03680972338642079,0.004689019279128248
Iowa,0.0031153039832285115,1.8867924528301888e-05,0.0002543675751222921,0.0005087351502445842,0.0023333333333333335,0.031890985324947586,0.006737246680642907,0.02306638714185884,0.002087351502445842
Idaho,0.002821806346623271,2.9292107404393817e-05,0.0003140764849471115,0.0002148087876322213,0.002263628966639544,0.0343246541903987,0.006930838079739625,0.025537021969080552,0.001856794141578519
Illinois,0.008077293482772935,8.368617683686178e-05,0.00033997509339975094,0.002484599418845994,0.005169032793690328,0.04050767953507679,0.008118887505188875,0.027994271481942716,0.0043945205479452056
Indiana,0.004309713510764536,7.696219698253941e-05,0.00033090354297338534,0.0011122224105780641,0.0027896253602305477,0.03738413290388201,0.007891507035090693,0.02590100016952026,0.0035916256992710627
Kansas,0.004173449980981361,6.580448839863066e-05,0.0004290604792696843,0.0008699125142639787,0.002808672499049068,0.044546976036515785,0.009503233168505135,0.032456827691137315,0.002586915176873336
Kentucky,0.0032797256097560974,6.021341463414634e-05,0.00028125,0.0008810975609756098,0.0020571646341463416,0.02787627032520325,0.007113313008130081,0.018285315040650407,0.0024776422764227644
Louisiana,0.007795147631036851,0.00012817578393224994,0.00036827649347676814,0.001980086976424811,0.005318608377203021,0.05318791485465782,0.011721217669947357,0.03605104142824445,0.005415655756466011
Massachusetts,0.006213112087197006,2.0172441841548723e-05,0.0002744428176346185,0.0009659996746380348,0.004952497153082804,0.028145599479420854,0.006073369123149504,0.01777696437286481,0.00429526598340654
Maryland,0.007965530671859785,9.990262901655307e-05,0.0003337877312560857,0.002987147030185005,0.004544693281402142,0.04569113924050633,0.009229406037000974,0.030967672833495618,0.0054940603700097375
Maine,0.0012588424437299035,2.090032154340836e-05,0.00018086816720257233,0.00021141479099678456,0.0008456591639871382,0.029148713826366558,0.006668006430868167,0.021267684887459806,0.0012130225080385852
Michigan,0.006208312111643068,7.344402566975655e-05,0.0005038199042477335,0.0015578078842823674,0.00407324029744321,0.04062065804217174,0.008378221452582255,0.0262998879494754,0.005942548640114088
Minnesota,0.003101798941798942,2.5608465608465608e-05,0.000499047619047619,0.000925079365079365,0.001652063492063492,0.037363174603174606,0.006875343915343915,0.027235767195767195,0.003252063492063492
Missouri,0.0055565361279646995,7.335907335907336e-05,0.00026898326898326896,0.001492186063614635,0.003722007722007722,0.04270711527854385,0.008724949439235153,0.029483912483912484,0.004498253355396212
Mississippi,0.004106831395348837,0.00011446220930232558,0.0003728197674418605,0.0012332848837209303,0.002386264534883721,0.039732921511627904,0.011445494186046512,0.024900072674418603,0.0033873546511627908
Montana,0.0020420454545454544,2.0454545454545454e-05,0.00026704545454545454,0.0002636363636363636,0.001490909090909091,0.04155,0.005198863636363636,0.034022727272727274,0.002328409090909091
North Carolina,0.005794195600318049,8.110257089848926e-05,0.00030625496952027564,0.0016078717201166181,0.0037989663397826664,0.04742804134640869,0.013245560561887092,0.030920355155049033,0.003262125629472568
North Dakota,0.0008934169278996865,1.0971786833855799e-05,0.0003322884012539185,0.0001018808777429467,0.0004482758620689655,0.02591692789968652,0.0035642633228840127,0.020586206896551724,0.0017664576802507838
Nebraska,0.004514131088394468,3.06674684305472e-05,0.0002507516536380036,0.0007757065544197234,0.0034570054119061936,0.039538184004810586,0.0063403487672880334,0.029717378232110642,0.0034804570054119063
New Hampshire,0.001071729957805907,1.518987341772152e-05,0.00033755274261603374,0.00021518987341772152,0.0005037974683544304,0.023126582278481012,0.003250632911392405,0.018632067510548522,0.0012438818565400844
New Jersey,0.004401725200246457,4.0049291435613065e-05,0.0002,0.001861860751694393,0.002299815157116451,0.0321392483056069,0.00671090573012939,0.021092544670363523,0.004335797905113986
New Mexico,0.009614277489925159,0.00010938399539435809,0.0005509499136442141,0.0016344271732872768,0.007319516407599309,0.05757685664939551,0.013939550949913644,0.03743868739205527,0.0061986183074265976
Nevada,0.006436176302232398,9.73096737263881e-05,0.0005214653692043503,0.002548941041785919,0.0032684602175157415,0.046368631940469376,0.011375500858614768,0.02711333714939897,0.007879793932455638
New York,0.006377716643741403,5.0839064649243464e-05,0.0002114442916093535,0.002702888583218707,0.003412544704264099,0.029506850068775792,0.005767317744154058,0.01998872077028886,0.003750811554332875
Ohio,0.0036245873851369435,3.9521812828976717e-05,0.0004052993130520118,0.0013346418056918547,0.0018451244535641002,0.03965010259612811,0.00810107948969578,0.02771094656079936,0.0038380765456329734
Oklahoma,0.005393785479533911,6.0950104571257846e-05,0.00045204660890349566,0.0009196295189722139,0.0039611592470869435,0.04464475649835674,0.011433522557514193,0.029158350761876308,0.004052883178966239
Oregon,0.004198049969530774,3.839122486288848e-05,0.00039823278488726384,0.0010517976843388177,0.002709628275441804,0.0522684338817794,0.009275441803778183,0.03773339427178549,0.005259597806215722
Pennsylvania,0.004205482876426965,5.2745604532955586e-05,0.0002685609532538955,0.0016487792683943004,0.002235397050245813,0.028524122989750853,0.005314307141071577,0.019654445462878093,0.003555370385801183
Rhode Island,0.0031214574898785425,2.4291497975708502e-05,0.00035526315789473687,0.0006670040485829959,0.002074898785425101,0.03205668016194332,0.006530364372469635,0.02165080971659919,0.003875506072874494
South Carolina,0.009032064650677789,7.977059436913452e-05,0.0004569864442127216,0.0015492700729927008,0.006946037539103233,0.04873826903023983,0.011626694473409803,0.032954118873826904,0.004157455683003128
South Dakota,0.001543360433604336,1.3550135501355014e-05,0.00034959349593495937,0.0002018970189701897,0.000978319783197832,0.024697831978319783,0.004685636856368564,0.018978319783197833,0.0010338753387533876
Tennessee,0.007150064444853618,8.46989504695268e-05,0.0004575584606886393,0.001779966856932425,0.004827840176763027,0.043194255201620325,0.010758976247468239,0.027261461977536365,0.005173816976615724
Texas,0.0056460526315789475,6.81174089068826e-05,0.00040045546558704453,0.0014512651821862348,0.0037262145748987855,0.045470445344129556,0.0098625,0.030716953441295547,0.004890991902834008
Utah,0.0031423809523809525,3.095238095238095e-05,0.0004166666666666667,0.0006595238095238095,0.002035238095238095,0.051916666666666667,0.008128571428571428,0.04012142857142857,0.0036666666666666666
Virginia,0.00325651597702842,6.214106906199382e-05,0.00026652922986305404,0.0010559564128994256,0.0018718892652039463,0.03334722426741275,0.005609483139449271,0.02503489913120306,0.0027028419967604182
Vermont,0.001062605752961083,2.1996615905245347e-05,0.00027580372250423014,9.475465313028765e-05,0.0006700507614213198,0.030328257191201354,0.006710659898477157,0.022138747884940777,0.0014788494077834179
Washington,0.004285463174547372,3.9374230972051326e-05,0.0004816312181402707,0.0011560907013534892,0.002608367024081561,0.054388996308665845,0.010625065916681315,0.03757655123923361,0.006187379152750923
Wisconsin,0.0024902373660030627,3.637059724349158e-05,0.00019850689127105667,0.0008564318529862174,0.0013989280245022971,0.03294104134762634,0.005692955589586524,0.02452794793261868,0.0027201378254211334
West Virginia,0.0024864715626725566,4.3070127001656546e-05,0.0001871893981225842,0.0003732744340143567,0.0018829376035339592,0.022985643290999447,0.006134732192159028,0.014979017117614577,0.001871893981225842
Wyoming,0.0024760914760914763,4.781704781704782e-05,0.0002765072765072765,0.00016216216216216215,0.00198960498960499,0.0356008316008316,0.005604989604989605,0.028604989604989604,0.0013908523908523907
