,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.0038705974305490816,4.7052545854360365e-05,0.00027014856062279407,0.0011385939429672694,0.002414802381104658,0.029053584688305014,0.007012918630939022,0.01974112813191643,0.0022995379254495624
Alaska,0.006100627193103639,4.1444478214019285e-05,0.0006023264167104136,0.0007957339817091703,0.004661122316470035,0.026378028900616142,0.0039399883955461,0.020520542646368083,0.001917497858701959
Alabama,0.004198023643912002,6.224382969005695e-05,0.00028519748051965895,0.0010212984229412022,0.002829283910761084,0.036053957697927574,0.01064161314356529,0.023192800366551622,0.0022195441878106598
Arkansas,0.004823074530504849,5.4448029695955396e-05,0.0004185692282876571,0.0008020875374585429,0.0035479697350626936,0.037579349495777216,0.011575651113360117,0.024040506611692308,0.0019631917707247917
Arizona,0.004142213577040858,6.138559819646947e-05,0.0003864045589243759,0.0011047861438634116,0.0025896372760566017,0.035547363936966114,0.008457141796866243,0.024028518790255308,0.0030617033498445646
California,0.0041116462021095306,4.755342283407626e-05,0.0002034023359504434,0.0014406935709178764,0.002419996872407134,0.025841835564244315,0.006105387142048045,0.01583977447364637,0.0038966739485499034
Colorado,0.0031438722733724473,3.029531876734407e-05,0.0004466116347314916,0.0006448016555707618,0.00202216366430285,0.025952533685462666,0.0050280456470317815,0.018774106766957854,0.0021503812714730288
Connecticut,0.002757117441939244,3.5966038023072356e-05,0.00019209767595268877,0.0010285171648613482,0.0015005365631021348,0.02152525554706435,0.0043125788848130476,0.015353037331911049,0.0018596393303402527
District of Columbia,0.012007689573842526,0.00017446932247746437,0.00027947400730186423,0.006613679687247585,0.004940066556815612,0.04790475267358082,0.006219508254983684,0.03448515395302252,0.007200090465574618
Delaware,0.005664343595735004,5.285546123547438e-05,0.0003380547208185549,0.001715600179268106,0.0035578332344128696,0.03431530705168934,0.008387501004804341,0.024226520888368165,0.0017012851585168317
Florida,0.005146035621982342,5.156621369101839e-05,0.0002763299235698577,0.0013427129341374727,0.0034754265505839927,0.03517402706241011,0.008917758282534848,0.024179942608481112,0.002076326171394146
Georgia,0.003746461132070857,5.594927265945543e-05,0.00021054862898804174,0.0012500433122784704,0.0022299199181448895,0.03640626305737807,0.009784906129553649,0.02359683504442311,0.0030245218834013083
Hawaii,0.002514278416606863,1.4512429533084349e-05,0.00025614438125893873,0.0007212677477942921,0.0015223538580205482,0.03183591666672714,0.005924699356881685,0.02266841493067775,0.0032428023791676976
Iowa,0.0025726992324329157,1.435985871204469e-05,0.0002826281282870614,0.00026892099042556423,0.0020067902550082455,0.023511984117996265,0.005735131753335485,0.016472063384416355,0.0013047889802444243
Idaho,0.002021791400630405,2.2099531237371695e-05,0.00028034833912551525,0.00011870605350359654,0.0016006374767639213,0.02075777398367413,0.0043662359573264364,0.015551124424149358,0.0008404136021983351
Illinois,0.004239817377504636,6.073211987291823e-05,0.00023561885174768534,0.0015721142989382688,0.0023713521069457636,0.026786519677828934,0.006043584666329491,0.018457743197536004,0.002285191813963442
Indiana,0.003317653294718687,4.695878200582442e-05,0.00026978280642561876,0.0010706909217471797,0.001930220784540064,0.03161523017552916,0.007760629296786101,0.021581089913330354,0.0022735109654127084
Kansas,0.00355666450435586,3.8670757173425454e-05,0.00039088819413138164,0.0005044617692533339,0.002622643783797719,0.030886089884775078,0.006518983857920154,0.022038499351655142,0.0023286066751997815
Kentucky,0.0023964840270274852,3.45789859609317e-05,0.0003432708606320306,0.0008484446555314699,0.001170189524903053,0.027259461932658456,0.007499746955102736,0.01822518660057424,0.0015345283769814789
Louisiana,0.005546294608292534,0.00011060675015946171,0.0002758611041526496,0.0011443208242782254,0.004015505929702197,0.03683882410597613,0.010108057985916657,0.02473875166511249,0.0019920144549469853
Massachusetts,0.004273041801252399,2.784923814927888e-05,0.00025034043423319166,0.0010243676293169536,0.0029704844995529743,0.022525947089777315,0.0055097598714576035,0.015384282404594034,0.0016319048137256786
Maryland,0.004934779466714341,6.832692532945908e-05,0.00020549451226904985,0.001771020204905428,0.0028899378242104043,0.02857161449503491,0.006134524927511811,0.01968483306653296,0.002752256500990141
Maine,0.0012329286798179059,1.9570296505046126e-05,0.00029656526242262203,0.000278500373341041,0.0006382927475491967,0.025463213864200206,0.005920014692776453,0.01873178457017607,0.0008114146012476816
Michigan,0.004427648182847867,6.246961946484494e-05,0.00043981852018685,0.0010391016281486283,0.002886258415047544,0.025446397067228548,0.007062509409676271,0.01586201848149011,0.0025218691760621683
Minnesota,0.0023045279495311558,1.4025772637737295e-05,0.0003951527677805187,0.0006330298717165433,0.0012623195373963566,0.025467623934999708,0.004802611561463086,0.01914125243417284,0.0015237599393637797
Missouri,0.004474633315715269,6.0908799224627655e-05,0.00024446728431961213,0.0010442697134823457,0.0031249875186886837,0.03313122484599726,0.0074679846043857,0.023111893791030232,0.0025513464505813295
Mississippi,0.0026898793164771145,7.791884148117e-05,0.00028984465602693843,0.0008382992600732773,0.0014838165588957287,0.03016298808009654,0.010318201068898728,0.018196400485380647,0.0016483865258171654
Montana,0.0027614424452247093,2.9067815212891676e-05,0.0003668558747558053,0.0001713998759104992,0.002194118879345513,0.023940854012410955,0.003354826810949946,0.01913363877927204,0.001452388422188967
North Carolina,0.003462920248597492,5.160031967330574e-05,0.00020298198040161834,0.0009789554623963706,0.0022293824861261973,0.03500180238466007,0.010934915936551501,0.02232418408548743,0.0017427023626211428
North Dakota,0.002481233752957327,3.5049799924058764e-05,0.00038846861582498464,0.00013289715804538948,0.001924818179162894,0.019473084674474984,0.0035896836755556854,0.01444489879370272,0.0014385022052165785
Nebraska,0.002536051337669373,3.691170611333848e-05,0.0003794306260768176,0.0005390194730962516,0.0015806895323829655,0.027626240749003654,0.004736097585865857,0.020659699039318566,0.0022304441238192325
New Hampshire,0.002173307623954039,1.214138337404491e-05,0.00044088398377000577,0.00038624775858680366,0.0013340344982231845,0.02485644711251344,0.004738174861721026,0.01927292843337454,0.0008453438174178768
New Jersey,0.0030790830732153503,4.301185780325086e-05,0.00011386823407913254,0.0013819257155786573,0.0015402772657543097,0.02147412276467092,0.004894070283413055,0.014608864313774672,0.001971188167483194
New Mexico,0.0057267277119933185,7.600999483324466e-05,0.00041180098466618624,0.0008274505766657013,0.0044114661558281865,0.035382652594875386,0.010304165059071313,0.022480677585807105,0.002597809949996969
Nevada,0.005680823873871887,5.110241512219727e-05,0.00033565830939975616,0.001583807225513855,0.0037102559238360784,0.025762602443798372,0.007478599485005301,0.014763083321201105,0.003520919637591966
New York,0.003972132360723337,3.9432629583107366e-05,0.00014106523274789125,0.0014565459600886408,0.0023350885383036975,0.019066983987378276,0.0033446971779159227,0.014735240402641504,0.0009870464068208501
Ohio,0.003051553473626695,4.3323775819562366e-05,0.0003187763424803399,0.0013855809982612436,0.001303872357065549,0.03297563202240498,0.00978259522760882,0.021379763481644193,0.0018132733131519634
Oklahoma,0.004574591527901943,5.602295672781537e-05,0.00037260551408594187,0.0008688843477408346,0.003277078709347351,0.03372423439476577,0.009635420038724548,0.021157650978565142,0.002931163377476076
Oregon,0.0024928720610904887,2.1715363800850466e-05,0.0003203016160625444,0.0005783008193155059,0.001572554261911588,0.03150511513149816,0.005352320144438191,0.02379874614455349,0.0023540488425064805
Pennsylvania,0.0036243870423827845,5.014144753258566e-05,0.0002620067187970321,0.0012684452259221397,0.002043793650131027,0.022241302302865643,0.004548511968190705,0.016368867795129107,0.0013239225395458298
Rhode Island,0.0024613428309820814,1.903590743218934e-05,0.00030362272354342,0.0007081357564774434,0.0014305484435290288,0.026627427316146448,0.006506473160322316,0.01786044014825165,0.002260514007572484
South Carolina,0.005968740183696999,6.847339423471138e-05,0.0003590573610182678,0.000990938402190464,0.004550271026253556,0.03921021931172256,0.010132136532524434,0.026160046288014504,0.0029180364911836226
South Dakota,0.0025558740785800753,2.4283839226414017e-05,0.0006107385565443126,0.00020277005754055705,0.0017180816252687918,0.018575922816245403,0.0035539398707856913,0.013869714774166366,0.001152268171293345
Tennessee,0.006077546018328423,5.937697613998716e-05,0.0003273546447717713,0.0012628545293773058,0.004427959868039358,0.03607932576506062,0.009817514239145772,0.024052050482305114,0.0022097610436097328
Texas,0.004086099684540027,4.4085899932497855e-05,0.0002920593335351141,0.0011165827044850342,0.0026333717465873807,0.034832152494454344,0.008417480831801835,0.02392073620487818,0.00249393545777433
Utah,0.0019709723072528014,1.7766110575561578e-05,0.0003201453125716196,0.00038339266622061885,0.0012496682178850015,0.029876912832710396,0.00467959352560292,0.022998940784487484,0.00219837852261999
Virginia,0.0019759675750803517,3.751056218461514e-05,0.00019631350143329833,0.0006693907889853195,0.0010727527224771187,0.022568279094376576,0.00378264406030119,0.017580114663865876,0.0012055203702095064
Vermont,0.001476239722179664,1.7555283182677086e-05,0.0002330064858791686,0.00015799754864409378,0.0010676804044737246,0.024076272917624226,0.006125197895919514,0.017108421428936215,0.0008426535927685
Washington,0.002953423924345918,2.388884972550539e-05,0.0003400130758476841,0.0008246782662909132,0.0017648437324818155,0.03579062639641685,0.008289430854750372,0.023863641859537373,0.003637553682129103
Wisconsin,0.002498842787796442,2.4168790630495443e-05,0.00020841203514702594,0.0008056263543498481,0.0014606356076690725,0.0245036509760426,0.004757924167091809,0.018296825324268986,0.001448901484681803
West Virginia,0.002963489294347752,4.690259570825076e-05,0.00020054902992493428,0.0004323664569887024,0.0022836712117258644,0.021030153517047744,0.0055231849773681495,0.014370524036771635,0.0011364445029079608
Wyoming,0.0021943894133489377,3.172611200022561e-05,0.0002573340195573855,0.00012514188622311212,0.0017801873955682146,0.02269827057438363,0.0032854151538011405,0.018494560734353738,0.0009182946862287524
