,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.005934742826111269,9.814102336874606e-05,0.0003595308360533548,0.0025838718545987223,0.0028932426915857243,0.05256515141081164,0.016471741830677154,0.031352832083663705,0.00474057749647078
Alaska,0.0061577669902912625,0.00014563106796116506,0.0010218446601941748,0.001145631067961165,0.003844660194174757,0.05979126213592233,0.013298543689320388,0.0395873786407767,0.006905339805825242
Alabama,0.004704545454545454,0.00011874361593462717,0.00026072522982635343,0.0012645556690500511,0.003060520939734423,0.04428268641470889,0.014507405515832482,0.02693335035750766,0.0028419305413687436
Arkansas,0.0031033129904097646,9.110723626852659e-05,0.00025152571926765477,0.0007741935483870968,0.0019864864864864865,0.034861377506538796,0.010781168265039233,0.022214036617262425,0.0018661726242371404
Arizona,0.00575796634443251,8.127461510920158e-05,0.00038095238095238096,0.0017762262799856784,0.003519513068385249,0.0703813104189044,0.020642678123881132,0.04563873970640888,0.004099892588614393
California,0.008629703216192722,0.00013009644438925452,0.0005615298646467155,0.0038818245788319054,0.004056252328324848,0.06727521834513019,0.022385280847717206,0.03816130634546132,0.006728631151951654
Colorado,0.005317246034424569,8.066149173135335e-05,0.000456294296321296,0.0015950050624367195,0.0031852851839352008,0.06821430982112724,0.02031623354708066,0.04375902801214985,0.004139048261896726
Connecticut,0.004480523627075351,5.363984674329502e-05,0.00021934865900383142,0.0024613665389527457,0.001746168582375479,0.05389208173690932,0.016918901660280972,0.030947318007662834,0.006025862068965517
District of Columbia,0.022748427672955974,0.0003506289308176101,0.0006509433962264151,0.01635062893081761,0.00539622641509434,0.08402830188679246,0.026465408805031447,0.051643081761006286,0.005919811320754717
Delaware,0.005090301003344482,6.688963210702341e-05,0.0002842809364548495,0.001411371237458194,0.0033277591973244146,0.06180267558528428,0.01609866220735786,0.04140301003344481,0.004301003344481605
Florida,0.009650698406452883,0.00014971473539248477,0.000561381074168798,0.0034893763525477082,0.005450226244343891,0.07067381467637222,0.023759197324414717,0.0424180602006689,0.004496557151288609
Georgia,0.005481594541210271,0.00017238283354282637,0.0004241335966959957,0.001964086909678578,0.002920991201292871,0.050803734961393426,0.016721314419105765,0.030736218351589153,0.0033462021906985094
Hawaii,0.0024759959141981615,4.800817160367722e-05,0.00034729315628192033,0.001484167517875383,0.0005965270684371807,0.06295812053115424,0.017084780388151175,0.04157201225740552,0.004301327885597548
Iowa,0.0020417673455298585,2.6234035208836728e-05,0.000134276838108388,0.000536416983085951,0.0013448394891266828,0.04512357611322057,0.010674836037279945,0.032217121159820505,0.002231618916120124
Idaho,0.0028331595411887384,4.483837330552659e-05,0.0002064650677789364,0.00037747653806047965,0.0022043795620437954,0.042474452554744524,0.011736183524504692,0.02859541188738269,0.002142857142857143
Illinois,0.007925010912265386,0.00010519423832387604,0.0003243998254037538,0.0037321693583587954,0.003763247490178961,0.05323151462243562,0.015114971628109996,0.03201187254474029,0.006104670449585334
Indiana,0.00341602634467618,7.098426637394804e-05,0.00029564581046469084,0.0012897914379802415,0.0017596048298572997,0.041981705085986094,0.011688071716062934,0.02690047566776436,0.0033931577021588
Kansas,0.0036942461150776987,6.341873162536749e-05,0.0003078538429231415,0.0010965980680386392,0.00222637547249055,0.05034859302813944,0.0154422511549769,0.03235573288534229,0.002550608987820244
Kentucky,0.0028951106255121553,8.413001912045889e-05,0.00020923245015023217,0.0010071018847309478,0.0015946462715105162,0.03242010379677684,0.010623600109259765,0.019446599289811527,0.002349904397705545
Louisiana,0.0063828106852497095,0.00015632984901277585,0.00041393728222996517,0.0020204413472706155,0.003792102206736353,0.0462938443670151,0.014345180023228803,0.028328687572590012,0.0036199767711962835
Massachusetts,0.006286481802426343,3.6395147313691505e-05,0.0002738301559792028,0.0027093587521663776,0.003266897746967071,0.05206724436741768,0.01647833622183709,0.02559636048526863,0.009992547660311959
Maryland,0.008871157005397794,9.880309786435109e-05,0.0003881717906594696,0.004244308847688336,0.004139873269185637,0.056706172260032855,0.016601736681530158,0.03576742548697489,0.00433701009152781
Maine,0.0019558303886925794,3.1802120141342755e-05,0.00012809187279151944,0.00032508833922261486,0.0014708480565371026,0.040477031802120145,0.01243904593639576,0.02609982332155477,0.0019381625441696113
Michigan,0.006418650146723182,9.357678513205086e-05,0.0004745136398217585,0.0025745027714378873,0.0032760569503314857,0.062121725899358764,0.018620910770568416,0.03714867949135964,0.006352135637430714
Minnesota,0.002284596577017115,2.078239608801956e-05,0.0002581907090464548,0.0010430317848410758,0.0009625916870415648,0.04508239608801956,0.012775794621026895,0.029788264058679705,0.0025183374083129584
Missouri,0.005401984609153503,0.00010449574726609963,0.00029667881733495344,0.002152490886998785,0.0028483191575536656,0.04811158363710004,0.01583090319967598,0.028466383151073308,0.0038142972863507494
Montana,0.0025303030303030303,3.409090909090909e-05,0.00022095959595959597,0.0003813131313131313,0.001893939393939394,0.04765909090909091,0.009660353535353536,0.035194444444444445,0.0028042929292929294
North Carolina,0.004366661065367165,9.09090909090909e-05,0.00022702066879516048,0.0008080994790791463,0.0032406318265837675,0.0408354898336414,0.013366661065367165,0.025487985212569318,0.0019808435557049234
North Dakota,0.0006747720364741641,2.2796352583586625e-05,8.662613981762917e-05,0.0001291793313069909,0.00043617021276595746,0.029235562310030397,0.005006079027355623,0.02258206686930091,0.0016474164133738602
Nebraska,0.0018153553299492386,3.1091370558375635e-05,0.0002049492385786802,0.0007074873096446701,0.0008718274111675127,0.03996002538071066,0.009126269035532994,0.028758883248730965,0.0020748730964467005
New Hampshire,0.0014705882352941176,2.8877005347593582e-05,0.0001647058823529412,0.0003582887700534759,0.000918716577540107,0.0417475935828877,0.01186096256684492,0.02747807486631016,0.0024085561497326205
New Jersey,0.006306445074989866,7.323334684502095e-05,0.00032076746385623566,0.0033456289690582354,0.002566815295230374,0.05549155519524389,0.017331982164572355,0.031326307255776245,0.006833265774895284
New Mexico,0.006716654107008289,0.00011379050489826677,0.00047324792765636773,0.0014076865109269028,0.004721929163526752,0.05528937452901281,0.016130369253956292,0.03560813865862848,0.0035508666164280334
Nevada,0.00896449704142012,0.00017514792899408284,0.0006485207100591716,0.004579881656804734,0.00356094674556213,0.07695502958579882,0.027273372781065088,0.04373372781065089,0.00594792899408284
New York,0.01069557803796749,0.00012311015118790497,0.00031141298169830626,0.006840059111060589,0.003420995794020689,0.05835836080481983,0.01991713084005911,0.030663066954643627,0.007778163010117085
Ohio,0.004965571640682999,7.414625092798812e-05,0.00030985523385300667,0.002369060876020787,0.0022125092798812177,0.049507980697847065,0.014936061618411284,0.03032386785449146,0.004248051224944321
Oklahoma,0.004268237572627501,9.005810200129116e-05,0.0003521626856036152,0.0011536475145255004,0.0026723692704970947,0.04410490639122014,0.01588766946417043,0.024034861200774693,0.004182375726275016
Oregon,0.004786928598413298,4.420098224404987e-05,0.0004174537211938043,0.0018058179070646015,0.0025194559879108424,0.06558216849263317,0.019670192670948244,0.042507744616547036,0.003404231205137892
Pennsylvania,0.0037174645987862443,6.144639244774106e-05,0.00022437626432906271,0.0018658968307484827,0.0015657451112609576,0.033114632501685774,0.010314565070802428,0.01910831085637222,0.003691756574511126
