,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.006366357844734767,7.406818900340797e-05,0.0003629020782874026,0.002019367656965706,0.003910019920478251,0.04450999721100938,0.009449962276311619,0.029803293590857927,0.005256741343839833
Alaska,0.0072767710049423395,7.413509060955519e-05,0.0006556836902800659,0.001169686985172982,0.005377265238879736,0.04722734761120263,0.00843163097199341,0.0338665568369028,0.004929159802306425
Alabama,0.00565387315703253,0.00010390826117481862,0.0003269365785162649,0.00166721273110227,0.003555815586239176,0.04254692253685935,0.010021296512988533,0.028867306342148374,0.0036583196817224434
Arkansas,0.005243426294820717,8.725099601593625e-05,0.00041673306772908365,0.001141035856573705,0.003598406374501992,0.04174900398406375,0.00953187250996016,0.029087649402390437,0.0031294820717131474
Arizona,0.006315040650406504,8.514001806684734e-05,0.00031187895212285454,0.0016777326106594398,0.004240289069557362,0.0643550135501355,0.01256323396567299,0.04252484191508582,0.009266937669376694
California,0.008626513583035322,9.147374364765669e-05,0.00032135014743710395,0.0029557061296191733,0.005257983562331389,0.04345112616851747,0.009793964489616664,0.026051101072840203,0.007606060606060606
Colorado,0.004044729270206644,4.7083442322783154e-05,0.0004616793094428459,0.0009822129217891707,0.002553753596651844,0.047140465602929636,0.009007585665707559,0.03415537535966518,0.003977504577556893
Connecticut,0.004120342089187538,4.8259010384850335e-05,0.00023060476481368358,0.0016957849725106903,0.002145693341478314,0.038156383628588884,0.008422113622480147,0.024840562003665242,0.004893708002443494
District of Columbia,0.024697974217311233,0.0007311233885819521,0.00047882136279926333,0.011867403314917127,0.011620626151012892,0.09426887661141804,0.018099447513812154,0.05779926335174954,0.018370165745856353
Delaware,0.0066827586206896555,4.275862068965517e-05,0.0006262068965517242,0.0017986206896551725,0.004215172413793104,0.04226620689655172,0.008041379310344828,0.029882758620689655,0.004342068965517241
Florida,0.010510416666666666,7.479166666666666e-05,0.0005213888888888888,0.002891875,0.007022361111111111,0.06446340277777778,0.015212222222222222,0.042045,0.007206180555555556
Georgia,0.006387324901400789,8.567931456548347e-05,0.0003205494356045152,0.0020535835713314295,0.0039275125798993605,0.056709642322861416,0.011147558819529444,0.03927689378484972,0.006285189718482252
