,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.007296139365715338,9.395328702537576e-05,0.000411100748821888,0.0025625740997524955,0.004228511230115579,0.05073063011364556,0.012322034924775398,0.03185091791615827,0.006557677272711894
Alaska,0.0052450444783407844,7.453962690189677e-05,0.000729033911894161,0.0007672127451853764,0.00367425819435935,0.04628183614735575,0.008942937188547077,0.031684795552347725,0.00565410340646095
Alabama,0.0070856041461302526,0.0001155772663724355,0.0003264377180840309,0.00143667244388006,0.005206916717793726,0.042066660116463275,0.011034287839860891,0.027554412267326505,0.00347796000927588
Arkansas,0.00532218783566772,0.00010252156249667656,0.00043348328707101,0.001131991194206043,0.0036541917918939903,0.04334705250507822,0.012108604792138596,0.02834444692594838,0.002894000786991247
Arizona,0.0065237414971183235,7.74849477304004e-05,0.0004092514844915514,0.0016089040026977858,0.004428101062198586,0.07236357465347312,0.016699097573193263,0.047029816426154114,0.008634660654125745
California,0.010451975151496028,0.00011938835661439889,0.00042634378517407634,0.0037704274469429976,0.006135815562764556,0.05558416776654828,0.013454022764298452,0.0319751118455192,0.010155033156730636
Colorado,0.005259844450906601,4.188934292619523e-05,0.0004616934100778474,0.0009060847002513967,0.003850176997651161,0.0552775411805631,0.012087807347876423,0.03890609319953837,0.004283640633148312
Connecticut,0.005537072619280853,5.0500195307984264e-05,0.00027927216441403345,0.00234765064573322,0.002859649613825615,0.04833020799996106,0.012276719166588583,0.02874404188960779,0.007309446943764686
District of Columbia,0.02458230350963915,0.0007777228538474214,0.0004992585269401878,0.012135442412259022,0.011169879716592519,0.0831603229527105,0.01983028505519855,0.04996869335969682,0.013361344537815126
Delaware,0.006552401196094679,4.95370537161797e-05,0.000881159107012045,0.0016482328781928883,0.003973472157173565,0.04705119429333141,0.00970475915985157,0.03290761489594216,0.004438820237537678
Florida,0.012443261771631712,0.0001065858623708313,0.0005241180077857919,0.004168210577182154,0.0076443473242929355,0.07566467763071144,0.021706106527429513,0.045695886651384465,0.008262684451897468
Georgia,0.007563193323594027,0.0001183967931912119,0.0005359500208081978,0.0026345216028610344,0.004274324906733582,0.06007286573958016,0.01619350142076152,0.03714340491271054,0.006735959406108102
