,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
TOTAL,0.00504518545947605,5.6207546623515026e-05,0.00031846269931112093,0.0014845108078328961,0.003186004405708518,0.03658095574832813,0.007418158936373068,0.024857450150833516,0.004305346661121547
Alaska,0.005894607262913688,6.155011599829554e-05,0.0007906822593627196,0.0008111989646954848,0.004231175922857188,0.03655129965437243,0.0060713665703959726,0.026348184271578052,0.004131748812398403
Alabama,0.004381827165090743,8.480811436877701e-05,0.0003063385450418357,0.0012495211362407673,0.0027411593694393623,0.03876849667212064,0.009094383599408536,0.026850383270021875,0.00282372980269023
Arkansas,0.004523698017365954,5.4922666658749885e-05,0.00033102039634868175,0.0008093671350184696,0.0033283878193400523,0.03677814731001396,0.0082369156024163,0.025824786302583815,0.002716445405013846
Arizona,0.00540327561925213,7.537263287535665e-05,0.0002860391417619785,0.001671011270846657,0.0033708525737681377,0.055375142784031404,0.010330007767149818,0.035208441131900976,0.009836693884980608
California,0.006152143108605223,6.375637227744611e-05,0.0002878574197114068,0.0018674316583567104,0.0039330976582596594,0.03277959026155228,0.006713002655484697,0.020165597206025825,0.005900990400041757
Colorado,0.003496284915173565,3.5657953562963035e-05,0.0004355686732691054,0.0008023039551666682,0.0022227543331748284,0.038566333610848505,0.006439420183620407,0.027388919268361983,0.0047379941588661136
Connecticut,0.0033459480894729578,3.0571227757976035e-05,0.00018604775749853986,0.00121789948296775,0.001911429621248692,0.027746737467689124,0.004995920924753436,0.019146905522095428,0.0036039110208402605
District of Columbia,0.016024132919267648,0.0004025638612670828,0.0003154288263607878,0.0065874086389159005,0.008718731592723876,0.061398830996371695,0.008624625755025078,0.0388848806772832,0.01388932456406342
Delaware,0.006110979300752323,2.887274525827926e-05,0.0005272414351511865,0.0014511692834161228,0.004103695836926735,0.03439497162311276,0.006457452243851675,0.024448938550010735,0.0034885808292503505
Florida,0.007983287455880997,5.337948969452152e-05,0.0004055986167749627,0.0020073497571966117,0.0055169595922149005,0.04779217178179393,0.010752363752517051,0.031548133458496226,0.005491674570780654
Georgia,0.004957482901139313,7.114239578798948e-05,0.0002593485331401623,0.001713365859763586,0.0029136261124475754,0.04138536372501584,0.00854172721602317,0.02837177778779746,0.004471858721195212
Hawaii,0.0025402926104134884,2.6079359490930902e-05,0.0003333268134934606,0.0009307071418325966,0.0012501792955965,0.05120519240047464,0.009096806582430336,0.036612975785314715,0.005495410032729596
Iowa,0.002682499496072091,1.7053397940699877e-05,0.0002213531052702844,0.0003935924244713532,0.0020505005683897535,0.03023021746151986,0.005758932484574349,0.022593705863674454,0.0018775791132710567
Idaho,0.0024314981617995055,2.2717204875112165e-05,0.00032182706906408904,0.000185523839813416,0.0019014300480468883,0.028912186644555252,0.0056846018999155675,0.021418537996418255,0.0018090467482214322
Illinois,0.006331354854828111,7.843308272286118e-05,0.0003202817329110726,0.001991257826235898,0.00394138221295828,0.034715664500332144,0.0063224093301183755,0.02450091360164636,0.003892341568567407
Indiana,0.0037106175336553207,6.740938864254629e-05,0.00028008356152689934,0.0011704424357280858,0.002192682147757789,0.034528623119983975,0.006978911960237274,0.024040668916584226,0.0035090422431624762
Kansas,0.004037192949993061,3.40472776055882e-05,0.00034972475366609615,0.0008967016699819587,0.002756719248739418,0.03905703844196697,0.00759180274783735,0.02851015404542721,0.00295508164870241
Kentucky,0.002583061018242162,4.448468547115426e-05,0.0002583061018242162,0.0008034278276530568,0.0014768424032937347,0.02638507123448197,0.006626989276487312,0.01755989948918801,0.0021981824688066505
Louisiana,0.006862522280044954,0.00011207131046034689,0.0003138444083350632,0.0017591392923356646,0.004677467268913879,0.04645993349988189,0.010390867150086972,0.031217787886813793,0.004851278462981124
Massachusetts,0.004778037244476161,2.2339686969432434e-05,0.00028994726584102517,0.0010116909986996115,0.0034540592929660917,0.02610134656759302,0.005066266072857999,0.01668774616616603,0.004347334328568992
Maryland,0.007814218840830221,8.280606355755271e-05,0.0002690268746522285,0.002511103160573768,0.004951282742046673,0.0407554363758868,0.007714888697325085,0.02709466385472623,0.005945883823835484
Maine,0.0011171923049973919,1.4792093236899265e-05,0.0002538011786962716,0.00020553224287060034,0.0006430667901936207,0.025811424167166225,0.005370308376217429,0.019140190117324655,0.0013009256736241407
