,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
1979,0.009173664230268004,0.00011853362796759023,0.00030562638109807923,,0.0052961074281829,0.0034533967930194345,0.05287744348121707,0.017468525128902488,0.02836359000509944,0.0070453283472151395
1980,0.010295207146525128,0.00012726563388053367,0.00030873911630353883,,0.00641314834500411,0.003446054051336946,0.05882031383431134,0.020616404357419935,0.03060447177621812,0.007599437700673286
1981,0.01069557803796749,0.00012311015118790497,0.00031141298169830626,,0.006840059111060589,0.003420995794020689,0.05835836080481983,0.01991713084005911,0.030663066954643627,0.007778163010117085
1982,0.009900503992298545,0.00011399286482813296,0.0002921456481114446,,0.0061069709496573985,0.003387394529701569,0.0547805085225664,0.016719236649866923,0.03025335522962795,0.007807916643071521
1983,0.00914071432614479,0.00011082809758306448,0.00029976792890700177,,0.0053649742457689475,0.0033651440538857757,0.049885209713024285,0.014100583007867776,0.028547348163242205,0.007237278541914303
1984,0.009143332393572033,0.00010070482097547223,0.0003157034113335213,,0.005069072455596279,0.0036578517056667604,0.04662920778122357,0.012571525232590922,0.027551226388497323,0.006506456160135326
1985,0.00929904965416409,9.464094922116628e-05,0.000320868244953045,,0.005044480683799134,0.0038390597761907438,0.04658640274419389,0.012350728223584321,0.02824472811111736,0.0059909464094922114
1986,0.009858766599144721,0.00010730362367769525,0.0003046927751519244,,0.005140670717983345,0.004306099482331758,0.04781830970065271,0.012210781003826244,0.02923531397704254,0.00637221471978393
1987,0.010080841514726508,0.00011309957924263675,0.0003106311360448808,,0.00503343618513324,0.004623674614305751,0.04944347826086957,0.01216415147265077,0.030248246844319777,0.007031079943899018
1988,0.010973069616716952,0.00012537713711029166,0.0003061235892278467,,0.005443848474689909,0.0050977204156889035,0.052120069281483966,0.01218348418817745,0.03133797072298581,0.008598614370320706
1989,0.011311532033426185,0.00012512534818941504,0.000292033426183844,,0.005792924791086351,0.005101448467966574,0.051620947075208916,0.011762116991643454,0.030331977715877437,0.009526852367688023
1990,0.011809484529435192,0.00014479900591730447,0.00029838044674245314,,0.0062466457907818344,0.005119659285993601,0.05182837232299016,0.01160687709121309,0.029794243669768218,0.010427251562008855
1991,0.011639384206445896,0.00014237457082733415,0.0002815926459187064,,0.0062211762099900324,0.004994240779709824,0.05080667848045188,0.011324565289622328,0.029442961568279986,0.010039151622549562
1992,0.011220873116617914,0.00013229206909873615,0.0002843424030023732,,0.00596909321706496,0.004835145427451846,0.04736343065290579,0.01068204647055577,0.02735846349136266,0.009322920690987361
1993,0.010735395944386437,0.0001329889542232236,0.0002752101994834313,,0.005612023959993406,0.004715172830686377,0.04477793042809254,0.009985656976424685,0.02644205088750893,0.008350222564158927
1994,0.00965562221366063,0.00011095822554901205,0.0002586823710716055,,0.004767295943640266,0.004518685673399747,0.04105041554295778,0.00906213880785954,0.024895261159117176,0.007093015575981067
1995,0.008418780326422584,8.546537273930304e-05,0.00023654609616232907,,0.003997132774591972,0.004099636082928981,0.03718250992501103,0.008081274812527569,0.02344419938244376,0.0056570357300397
1996,0.007270057739895518,7.440197965356063e-05,0.00022952983227935111,,0.0033996150673632113,0.0035665108605993953,0.03405279076161672,0.007139290624140775,0.021969865273577124,0.004943634863898818
1997,0.006885923802172355,6.0263549649886975e-05,0.000224678833324144,,0.003092793736560622,0.003508187682637702,0.032223520979213764,0.00652290897061256,0.021306445387881127,0.004394166620720075
1998,0.006377716643741403,5.0839064649243464e-05,0.0002114442916093535,,0.002702888583218707,0.003412544704264099,0.029506850068775792,0.005767317744154058,0.01998872077028886,0.003750811554332875
1999,0.005888297490284037,4.9624652428219975e-05,0.00019580579911599973,,0.0024081970033854126,0.003234670035354405,0.02690590402020685,0.005122769906313822,0.018581382314202526,0.0032017517996905027
2000,0.005539021325213658,5.016742587934091e-05,0.0001860199720105813,,0.0021362786530699594,0.0031665552742537765,0.025456701427458244,0.004634479449983735,0.017964417699257558,0.0028578042782169506
2001,0.00513625038316736,5.0302996958240653e-05,0.0001858066950145014,,0.0019154438060505073,0.00298469688514411,0.023998878662359474,0.004212875995252655,0.01725581431906248,0.00253018834804434
2002,0.004966475636178457,4.750632803626452e-05,0.0002030385967226487,,0.0019155659422587497,0.002800364769160794,0.023104642538922134,0.004008509747394377,0.016620682039310258,0.0024754507522174976
2003,0.0046577149943330945,4.861437325064379e-05,0.00019648742935886543,,0.001862856979272528,0.002549756212451057,0.022489560792039526,0.003927302253619728,0.0162094061525289,0.002352852385890901
2004,0.004404087045058,4.610821988195777e-05,0.00018712987326670826,,0.0017377975425926625,0.0024330514093166716,0.021925210600201955,0.003666666718531931,0.016131964318565374,0.0021265795631046484
2005,0.004443996680217114,4.5248116805994453e-05,0.00018824044932104787,,0.0018212625870916235,0.0023892455269984487,0.021018630368496213,0.003522208671371884,0.015646322495546504,0.0018500992015778237
2006,0.004351766478127759,4.775672125349687e-05,0.00016409250860203696,,0.001784868609191159,0.002355048639081065,0.020645044129126922,0.003554146358190016,0.01542650869931151,0.0016643890716253958
2007,0.00414359637862051,4.1714753067575984e-05,0.00015172769811411488,,0.0016108113032367694,0.0023393426242020498,0.01987923034881462,0.0033638155038864938,0.015062964144641061,0.0014524507002870648
2008,0.003978697707890239,4.28931380573626e-05,0.00014355861278050303,,0.0016309140902265368,0.0021613318668258366,0.01993807482769503,0.0033629041158274807,0.015287709571588365,0.001287461140279186
