,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
1979,0.0006133942161339422,1.5220700152207e-05,8.219178082191781e-05,,9.893455098934551e-05,0.0004170471841704718,0.026945205479452054,0.004610350076103501,0.020710806697108067,0.001624048706240487
1980,0.000539515692702897,1.2261720288702204e-05,9.502833223744208e-05,,7.663575180438878e-05,0.0003555898883723639,0.02909706224509033,0.004883230104975653,0.022422088262928068,0.0017917438771866095
1981,0.0006747720364741641,2.2796352583586625e-05,8.662613981762917e-05,,0.0001291793313069909,0.00043617021276595746,0.029235562310030397,0.005006079027355623,0.02258206686930091,0.0016474164133738602
1982,0.0006179104477611941,7.462686567164179e-06,9.850746268656716e-05,,0.00012686567164179105,0.00038507462686567163,0.02586268656716418,0.004588059701492537,0.019871641791044777,0.0014029850746268657
1983,0.0005367647058823529,2.058823529411765e-05,0.000125,,7.794117647058824e-05,0.00031323529411764704,0.02621764705882353,0.004363235294117647,0.020563235294117646,0.0012911764705882353
1984,0.0005364431486880466,1.1661807580174927e-05,0.00013119533527696794,,7.72594752186589e-05,0.0003163265306122449,0.025297376093294462,0.003991253644314869,0.020198250728862974,0.001107871720116618
1985,0.0004700729927007299,1.0218978102189781e-05,7.299270072992701e-05,,6.423357664233576e-05,0.0003226277372262774,0.026324087591240875,0.0042700729927007295,0.020871532846715328,0.0011824817518248174
1986,0.0005125184094256259,1.0309278350515464e-05,0.00011634756995581738,,6.921944035346097e-05,0.00031664212076583213,0.025541973490427097,0.0038512518409425625,0.020491899852724597,0.001198821796759941
1987,0.000568452380952381,1.4880952380952381e-05,9.375e-05,,7.589285714285714e-05,0.0003839285714285714,0.027761904761904762,0.0045535714285714285,0.021976190476190476,0.0012321428571428572
1988,0.0005912518853695325,1.8099547511312218e-05,0.00011161387631975868,,8.144796380090498e-05,0.00038009049773755655,0.026689291101055806,0.004377073906485671,0.021126696832579187,0.0011855203619909503
1989,0.0006318181818181818,6.060606060606061e-06,0.00011818181818181818,,9.242424242424242e-05,0.00041515151515151514,0.024977272727272726,0.0035893939393939396,0.02025757575757576,0.0011303030303030303
1990,0.0007388854101440201,7.827175954915466e-06,0.00017845961177207262,,7.827175954915466e-05,0.00047432686286787726,0.028484658735128367,0.004265810895428929,0.022888227927363808,0.0013306199123356293
1991,0.0006535433070866142,1.1023622047244095e-05,0.00018267716535433072,,8.031496062992126e-05,0.0003795275590551181,0.02728503937007874,0.0037275590551181102,0.022289763779527558,0.0012677165354330708
1992,0.0008333333333333334,1.8867924528301888e-05,0.00023270440251572328,,7.861635220125786e-05,0.0005031446540880503,0.028199685534591196,0.003910377358490566,0.02279559748427673,0.0014937106918238995
1993,0.0008220472440944882,1.732283464566929e-05,0.0002346456692913386,,8.346456692913386e-05,0.00048661417322834645,0.027381102362204725,0.003732283464566929,0.02216220472440945,0.0014866141732283464
1994,0.0008181818181818182,1.567398119122257e-06,0.0002335423197492163,,0.00011128526645768025,0.0004717868338557994,0.02654075235109718,0.0032445141065830722,0.021785266457680252,0.0015109717868338557
1995,0.0008673946957878315,9.3603744149766e-06,0.00022776911076443057,,9.984399375975039e-05,0.000530421216848674,0.02779563182527301,0.0035070202808112324,0.022497659906396256,0.0017909516380655226
1996,0.0008400621118012422,2.173913043478261e-05,0.0002406832298136646,,0.00011024844720496894,0.0004673913043478261,0.025850931677018633,0.003091614906832298,0.020858695652173912,0.0019006211180124224
1997,0.0008720748829953198,9.3603744149766e-06,0.00024804992199687985,,6.396255850234009e-05,0.0005507020280811233,0.026241809672386894,0.0035881435257410295,0.020853354134165367,0.0018003120124804991
1998,0.0008934169278996865,1.0971786833855799e-05,0.0003322884012539185,,0.0001018808777429467,0.0004482758620689655,0.02591692789968652,0.0035642633228840127,0.020586206896551724,0.0017664576802507838
1999,0.0006691222189607774,1.5781184409452298e-05,0.00022409281861422264,,8.837463269293287e-05,0.00034087358324416965,0.02327409076706025,0.003688062796489002,0.01795109726575199,0.001634930704819258
2000,0.0008143880411086889,6.2285892245406415e-06,0.0002631578947368421,,8.720024914356898e-05,0.00045780130800373713,0.022066334475241357,0.0032591093117408905,0.0172718779196512,0.001535347243849268
2001,0.0007933390935511743,1.0996779514570734e-05,0.00025763883434137147,,9.4258110124892e-05,0.0004304453695703401,0.023303746759877463,0.0034011468070065196,0.0181965281596104,0.0017060717932605451
2002,0.0007824442232426949,7.887542573011038e-06,0.00025713388788015985,,9.149549384692804e-05,0.00042592729894259604,0.023287180692557786,0.0035383515982527515,0.018142925426439988,0.0016059036678650472
2003,0.0008020208399115883,1.420903062835491e-05,0.00025260498894853176,,8.367540258920114e-05,0.0004515314177455005,0.021098831701926113,0.0030928323334385856,0.016304073255446794,0.0017019261130407325
2004,0.0008769338119275571,1.2572527769570711e-05,0.000278167176901752,,6.757733676144258e-05,0.0005186167704947918,0.019633573678155863,0.003205994581240531,0.014955021781904361,0.0014725573150109696
2005,0.0011125030530802626,1.8909400335641856e-05,0.00028364100503462783,,8.509230151038836e-05,0.0007248603461996045,0.020245664626027213,0.0032193254071430258,0.015335523672205545,0.0016908155466786427
2006,0.001973683175884265,2.201718283854957e-05,0.00037901007600646045,,0.00011794919377794414,0.001454706723261311,0.021009110395727407,0.004090478040219102,0.015210728029603675,0.001707904325904631
2007,0.0020993723767615264,2.65743338830573e-05,0.00039392541991355526,,0.00011723970830760573,0.0015616329146573083,0.020002657433388304,0.003617235800317329,0.014850363052296726,0.0015350585807742511
