,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
1979,0.0033803703703703704,8.296296296296296e-05,0.0003112962962962963,,0.0013272222222222223,0.0016588888888888888,0.04263388888888889,0.01169925925925926,0.026604814814814814,0.004329814814814815
1980,0.0037781744823344294,8.88098979272136e-05,0.0003310686504173241,,0.0014136338391713176,0.0019446620948185742,0.04552541858302252,0.013132878101731464,0.028070702933088793,0.004321837548202259
1981,0.00341602634467618,7.098426637394804e-05,0.00029564581046469084,,0.0012897914379802415,0.0017596048298572997,0.041981705085986094,0.011688071716062934,0.02690047566776436,0.0033931577021588
1982,0.003005666240175471,6.488758910619631e-05,0.00027801133248035097,,0.0010904770608663864,0.001572290257722537,0.041289343812831295,0.01088813745201974,0.027134710290623285,0.0032664960701882656
1983,0.0028375615988319035,5.219930644278153e-05,0.00027541522175579487,,0.0009990874247125389,0.0015108596459207885,0.03846048549005293,0.009882642818032488,0.025356634422339843,0.003221208249680599
1984,0.003052200800291015,5.5110949436158605e-05,0.0002495452891960713,,0.0009885412877409967,0.0017590032739177883,0.036241906147690066,0.009279556202255365,0.023452346307748274,0.0035100036376864313
1985,0.003094017094017094,5.80105473722495e-05,0.00023967994180760138,,0.0009210765593744317,0.0018752500454628114,0.036046553918894345,0.00914620840152755,0.023615384615384614,0.0032849609019821786
1986,0.003077216569767442,5.977470930232558e-05,0.00025872093023255813,,0.0009000726744186046,0.0018586482558139534,0.03547111191860465,0.008866642441860466,0.02332921511627907,0.003275254360465116
1987,0.003284939432290725,5.550533357439884e-05,0.0002909058036521425,,0.0008860965467365757,0.002052431748327608,0.037912674019164705,0.009467184957512203,0.024900018079913218,0.0035454709817392877
1988,0.0038003587443946186,6.42152466367713e-05,0.0003104932735426009,,0.0008902242152466368,0.00253542600896861,0.037699910313901346,0.009351928251121076,0.024813452914798206,0.0035345291479820626
1989,0.004064902556767388,6.311460754514572e-05,0.0003225460396924727,,0.0010139460039334882,0.002665295905596281,0.04033470409440372,0.009690863579474343,0.02673234400143036,0.003911496513499016
1990,0.004739221945113768,6.204728255448663e-05,0.00037931812561652723,,0.0010134990717257568,0.0032843574652169968,0.04209403085301125,0.009432810278348799,0.028271375333932522,0.004389845240729929
1991,0.005053297682709447,7.540106951871658e-05,0.00041319073083778967,,0.0011597147950089127,0.0034049910873440287,0.043124777183600714,0.009770766488413548,0.028705704099821747,0.004648306595365419
1992,0.0050849523136700815,8.194984104556694e-05,0.0004235252560932533,,0.0012223595902507948,0.0033571176262804665,0.04178452843518191,0.009520840692334864,0.027760685270222536,0.004503002472624514
1993,0.004890775424470506,7.526693506038858e-05,0.0003910379835462979,,0.0011981445825310696,0.00322632592333275,0.039760021004726066,0.00852039208821985,0.026958865744792577,0.004280763171713635
1994,0.0052512169680111265,7.875521557719054e-05,0.000355702364394993,,0.0013021557719054243,0.0035146036161335186,0.04067715577190542,0.008505041724617524,0.027823887343532683,0.004348226703755216
1995,0.005247458211270033,8.030329140099949e-05,0.00033258659314147854,,0.001351714630363605,0.0034828536963639497,0.04106789591590557,0.008215750473892815,0.028195416164053078,0.004656729277959676
1996,0.005369970895394624,7.19054956343092e-05,0.00034103749357986647,,0.0012410546139359699,0.0037159732922444786,0.03961239513781887,0.00783804143126177,0.027525594932374595,0.004248758774182503
1997,0.0051464870395634375,7.33287858117326e-05,0.0003287858117326057,,0.0013238403819918144,0.0034205320600272852,0.039516200545702596,0.008216575716234652,0.02701944065484311,0.00428018417462483
1998,0.004309713510764536,7.696219698253941e-05,0.00033090354297338534,,0.0011122224105780641,0.0027896253602305477,0.03738413290388201,0.007891507035090693,0.02590100016952026,0.0035916256992710627
1999,0.0037458137027690684,6.579278369267804e-05,0.0002704066582970169,,0.0010930688564389681,0.0023165454043404055,0.03391390837572425,0.007145163616220428,0.02335458726302188,0.003414157496481937
2000,0.0034914977999287887,5.789011896254986e-05,0.0002892861342475148,,0.0010331412708032336,0.0021111802759154904,0.03402771324984767,0.006760644915660511,0.0237985950133912,0.0034684733207959563
2001,0.0037106175336553207,6.740938864254629e-05,0.00028008356152689934,,0.0011704424357280858,0.002192682147757789,0.034528623119983975,0.006978911960237274,0.024040668916584226,0.0035090422431624762
2002,0.003573381660582178,5.8795698428741804e-05,0.0002993383210059977,,0.0010739148011349195,0.0021413328400125193,0.03393989812751942,0.006919863899327471,0.023725038830335915,0.003294995397856036
2003,0.0035231470048492065,5.451990145769764e-05,0.0002774385517965679,,0.0010324907965405994,0.0021586977550543418,0.033556999347212894,0.006707238291165631,0.023499367940136504,0.003350393115910762
2004,0.0032592755812741498,5.075052151781962e-05,0.00028956705790072394,,0.0010235223849147609,0.0018954356169408452,0.03403641542642403,0.006772303770137398,0.023876835550804564,0.0033872761054820682
2005,0.0032400157101342975,5.681438246516648e-05,0.00029620082543637354,,0.0010866548601272993,0.001800345642105458,0.034595809556274885,0.006983062132432091,0.024142601546532177,0.003470145877310618
2006,0.003215797209797387,5.717887961074013e-05,0.00028684473954307583,,0.0011364500310444886,0.0017353235595990826,0.034494703430099215,0.007212775123861174,0.023862282846969677,0.0034196454592683636
2007,0.003358397072221612,5.515903215755815e-05,0.0002739039939709602,,0.001236350306502982,0.0017929837395901118,0.03370799974595326,0.007325907456697402,0.023324233143675568,0.003057859145580288
2008,0.0033755217356940606,5.049560970469164e-05,0.000268316733555054,,0.0011886854706880826,0.0018680239217462322,0.03350258248975347,0.007653534880861725,0.02310472099450633,0.002744326614385415
