,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
1979,0.0041404109589041095,9.817351598173516e-05,0.0003449771689497717,,0.0016614155251141554,0.0020358447488584477,0.03599337899543379,0.012947488584474885,0.01937214611872146,0.003673744292237443
1980,0.0045811434819242386,0.00010757679421153249,0.00037398885513211704,,0.0018057061899555394,0.00229387164262505,0.0403978361444829,0.015014772559777718,0.02175207178826071,0.003630991796444466
1981,0.004125596529284165,9.718004338394794e-05,0.00037635574837310197,,0.0017171366594360086,0.0019349240780911063,0.038988503253796096,0.013841865509761388,0.021806073752711496,0.0033405639913232105
1982,0.004211137389808643,9.718340141904966e-05,0.00035497742420984734,,0.0017572565039776391,0.002001720060202107,0.03992517738120834,0.01288626101913567,0.023718770156955494,0.0033201462051171793
1983,0.004020490928495197,8.751334044823906e-05,0.00035901814300960515,,0.001727641408751334,0.0018463180362860191,0.036096051227321235,0.012059338313767343,0.020871931696905016,0.0031647812166488796
1984,0.004454102183591266,8.352766588933644e-05,0.0004000423998304007,,0.0016677973288106848,0.002302734789060844,0.03444180623277507,0.011236379054483782,0.01954123383506466,0.0036641933432266273
1985,0.00474422511549769,9.008819823603528e-05,0.0004256614867702646,,0.0018089038219235615,0.0024195716085678286,0.03692293154136917,0.011667996640067199,0.020402981940361192,0.0048519529609407815
1986,0.005396418904851135,0.00010430980637101812,0.00046970643347907557,,0.0020774515927545283,0.0027449510722465124,0.03994607536956069,0.013251925879658547,0.02125817197584843,0.005435977514053716
1987,0.005334706488156539,9.145211122554068e-05,0.000439340885684861,,0.0019380020597322349,0.0028659114315139032,0.04132152420185376,0.013518434603501545,0.022133676622039133,0.005669412976313079
1988,0.005327302297214881,9.371823541370197e-05,0.00044744866842854236,,0.0017355153486480993,0.0030506200447245374,0.03936714779426713,0.012379345395405571,0.021559666598902214,0.0054281357999593416
1989,0.005489473684210527,8.441295546558704e-05,0.0004595141700404858,,0.0016044534412955466,0.003341093117408907,0.03964655870445344,0.012069028340080971,0.022248582995951418,0.005328947368421053
1990,0.006704277159878085,0.00010477355277685796,0.000495162680931726,,0.0019119635609475547,0.004192377365221947,0.04380559687606683,0.012639668169241069,0.0254505416546635,0.005715387052162261
1991,0.00725923682616596,0.00011043811831213406,0.00046416313345447205,,0.0021286089238845146,0.004556026650514839,0.046407429840500704,0.013649909145972139,0.026621239652735714,0.0061362810417928525
1992,0.007461584394904458,0.0001035031847133758,0.00047312898089171975,,0.0021823248407643312,0.004702627388535031,0.04389609872611465,0.012672173566878981,0.025464570063694267,0.005759355095541401
1993,0.007657776034516572,0.0001021768974308688,0.0004989213571288488,,0.002201215924691116,0.004855461855265739,0.04473759560698176,0.011825652088644832,0.02700196116885664,0.0059099823494802904
1994,0.007479227053140096,9.314009661835749e-05,0.0004917874396135266,,0.0020743961352657006,0.004819903381642512,0.043719227053140096,0.011416425120772946,0.026700096618357486,0.0056027053140096615
1995,0.007714802130898021,0.00010597412480974125,0.0004712709284627093,,0.002232115677321157,0.004905441400304414,0.04591229071537291,0.011431887366818874,0.027995243531202436,0.006485159817351598
1996,0.007739661654135338,9.454887218045113e-05,0.00046522556390977444,,0.002237218045112782,0.004942669172932331,0.04675357142857143,0.011634586466165414,0.028647556390977442,0.0064714285714285716
1997,0.007896609538002981,9.519374068554397e-05,0.0005692995529061103,,0.002139903129657228,0.0050922131147540985,0.04722131147540984,0.011717399403874814,0.029218144560357675,0.006285767511177347
1998,0.007150064444853618,8.46989504695268e-05,0.0004575584606886393,,0.001779966856932425,0.004827840176763027,0.043194255201620325,0.010758976247468239,0.027261461977536365,0.005173816976615724
1999,0.006950078735706073,7.130436844116067e-05,0.0004404093344895218,,0.0015679666492508938,0.004870398383524497,0.03999281485392179,0.009366585605818144,0.02602062355761384,0.004605605690489803
2000,0.007071717121472073,7.206532000605348e-05,0.0003842311939834949,,0.0016636542777007225,0.004951766329781802,0.04183040288205034,0.009903532659563605,0.027087947637690023,0.0048389225847967135
2001,0.007440083292198592,7.357292015616244e-05,0.0003819530323000773,,0.001777403477720624,0.005207153862021728,0.04400321564101146,0.010384565479725008,0.028701265767302944,0.004917384393983509
2002,0.0071784912629045995,7.254141596698744e-05,0.0003955234346771458,,0.00162579130594584,0.005084635106314627,0.043075610954168335,0.01057861105987154,0.02791290055815438,0.004584099336142414
2003,0.0069131842699181965,6.774780298665163e-05,0.00036422998120853867,,0.0016103789634175551,0.004870827522305451,0.04389321988199565,0.010833318506373084,0.02853089231384067,0.00452900906178189
2004,0.006976229608616432,6.057728626653531e-05,0.0003872195161351081,,0.0015039117315974859,0.0050245210746173025,0.043267963031905055,0.010246554645633057,0.02881714109824414,0.004204267288027858
2005,0.007573191934846102,7.236710100919364e-05,0.0003683838042092131,,0.0016805622134594413,0.005451878816168254,0.04299932250289427,0.010327507305970958,0.028435905163837604,0.0042359100330857016
2006,0.007624524264162947,6.938461148674663e-05,0.0003633170348494561,,0.0018452332357919276,0.0053465893820348175,0.041375749465581174,0.010436505380288114,0.027188003980259,0.0037512401050340607
2007,0.007549800470023076,6.578179059333388e-05,0.0003574956076442664,,0.0017920259151018587,0.005334497156683616,0.04098644099235323,0.010040575182983014,0.027418337591824476,0.0035275282175457417
2008,0.007226678903948068,6.629242554330827e-05,0.00033435839873542373,,0.0017384062271114137,0.005087621852557922,0.04040121077000905,0.010473720524006224,0.026837651780691783,0.0030898384653110403
