,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
1979,0.001399098083427283,2.367531003382187e-05,0.0001713641488162345,,0.000286358511837655,0.0009177001127395716,0.044388951521984216,0.011989853438556934,0.029149943630214205,0.003249154453213078
1980,0.0017984711363334689,2.5024099295626005e-05,0.00017299268643497978,,0.00041996966643963646,0.0011804846841632268,0.044997682550804365,0.013128948095666044,0.0287700981597495,0.0030986362953888203
1981,0.0014705882352941176,2.8877005347593582e-05,0.0001647058823529412,,0.0003582887700534759,0.000918716577540107,0.0417475935828877,0.01186096256684492,0.02747807486631016,0.0024085561497326205
1982,0.0012481598317560462,2.2082018927444796e-05,0.0001619348054679285,,0.00033859095688748683,0.0007255520504731861,0.03704416403785489,0.009450052576235542,0.02535751840168244,0.0022365930599369086
1983,0.001251303441084463,1.981230448383733e-05,0.00019499478623566214,,0.00024087591240875913,0.0007956204379562044,0.03231178310740355,0.008218978102189781,0.02227215849843587,0.0018206465067778937
1984,0.0013387922210849538,1.0235414534288639e-05,0.0002067553735926305,,0.0002323439099283521,0.0008894575230296827,0.030037871033776867,0.007359263050153531,0.02079222108495394,0.0018863868986693962
1985,0.001407815631262525,2.1042084168336674e-05,0.00019138276553106213,,0.00026653306613226455,0.0009288577154308617,0.03111122244488978,0.007623246492985972,0.02150200400801603,0.0019859719438877757
1986,0.0013953261927945472,2.2395326192794548e-05,0.00021518987341772152,,0.0002356377799415774,0.0009221032132424537,0.03190555014605648,0.007550146056475171,0.022078870496592014,0.002276533592989289
1987,0.0014957426679280985,3.0274361400189216e-05,0.00026584673604541155,,0.00026490066225165563,0.000934720908230842,0.03222138126773889,0.006947965941343425,0.02310879848628193,0.002164616840113529
1988,0.0014785779398359161,2.2789425706472198e-05,0.0002515952597994531,,0.0002105742935278031,0.0009936189608021877,0.031860528714676394,0.006826800364630812,0.022756608933454877,0.002277119416590702
1989,0.0016847335140018067,3.252032520325203e-05,0.0002953929539295393,,0.00023848238482384823,0.0011183378500451671,0.0342773261065944,0.007368563685636856,0.024468834688346885,0.0024399277326106594
1990,0.0013153007612336962,1.8931676481088156e-05,0.0003479822438904776,,0.00027225553796612494,0.0006761313028960056,0.03513719154889962,0.007354505558700818,0.025342302740946152,0.0024403832492526497
1991,0.001192760180995475,3.6199095022624436e-05,0.00029864253393665157,,0.000330316742081448,0.0005276018099547511,0.03328506787330317,0.0073538461538461535,0.023728506787330315,0.0022027149321266967
1992,0.0012574257425742575,1.6201620162016202e-05,0.00038163816381638164,,0.00033033303330333035,0.0005292529252925292,0.029548154815481547,0.006218721872187219,0.02138073807380738,0.0019486948694869488
1993,0.0013777777777777777,2.0444444444444446e-05,0.00044355555555555554,,0.00027288888888888887,0.0006408888888888889,0.027672,0.0051511111111111115,0.020580444444444443,0.0019404444444444445
1994,0.001167985927880387,1.4072119613016711e-05,0.00035795954265611257,,0.00027088830255057167,0.000525065963060686,0.026241864555848725,0.004639401934916447,0.019577836411609498,0.0020246262093227795
1995,0.0011445993031358884,1.8292682926829268e-05,0.0002900696864111498,,0.0002735191637630662,0.0005627177700348432,0.025409407665505226,0.004186411149825784,0.01977177700348432,0.001451219512195122
1996,0.0011815834767641997,1.721170395869191e-05,0.0003476764199655766,,0.00027280550774526677,0.0005438898450946644,0.027053356282271946,0.004357142857142857,0.02117986230636833,0.0015163511187607573
1997,0.0011321398124467179,1.3640238704177323e-05,0.00033674339300937767,,0.00023358908780903666,0.0005481670929241262,0.025264279624893436,0.003931798806479114,0.01997442455242967,0.0013580562659846547
1998,0.001071729957805907,1.518987341772152e-05,0.00033755274261603374,,0.00021518987341772152,0.0005037974683544304,0.023126582278481012,0.003250632911392405,0.018632067510548522,0.0012438818565400844
1999,0.0009649214825323402,1.4985838382728322e-05,0.0002872285690022928,,0.0002139644702422877,0.0004487426049050314,0.021851850001748347,0.003078757241073852,0.017645824695662598,0.0011272680650118972
2000,0.0017535398523692612,1.7802435049434127e-05,0.00042240323162748245,,0.00036656832169971174,0.000946765863992633,0.02257753365064825,0.004039534353035234,0.016799834275513723,0.0017381650220992955
2001,0.001702453390971121,1.3498930805274747e-05,0.0003636770769891667,,0.0003533543651968978,0.0009719230179797818,0.021510149210828684,0.0038821336886463668,0.0159287383502242,0.0016992771719581152
2002,0.0016133018938249615,9.416158913375261e-06,0.00034996723961378055,,0.0003240728026019986,0.0009298456926958071,0.020597847623008383,0.003796281401909126,0.015276148477132465,0.0015254177439667923
2003,0.0015030592726807143,1.319153724087359e-05,0.00033987607714721366,,0.0003724669338599602,0.0007775247244326669,0.020529135837914807,0.0035609390822569946,0.015468241374092596,0.0014999553815652146
2004,0.0016949296050013509,1.3085287595378277e-05,0.0003586908246733104,,0.00038486139986406695,0.0009382920928685953,0.020519270395152594,0.0038324498198463786,0.015181242779037984,0.0015055777962682299
2005,0.0013475469824053676,1.4539121332028384e-05,0.0003106780663580802,,0.00027930417295738737,0.0007430256217578716,0.018388927617367056,0.0032077892959927884,0.014151156357536889,0.0010299819638373792
2006,0.0013575228440293712,9.886720992930994e-06,0.00022435251483958796,,0.0003308248947634602,0.000792458713433392,0.019819073005829364,0.003342472212610132,0.015346472532027273,0.0011301282611919582
2007,0.0014409178099265253,9.119732974218515e-06,0.0002713120559830008,,0.00034274996428104585,0.0008177360566882602,0.020058852676793623,0.0038561270925987286,0.015130396981976367,0.001072328602218527
